en_source,vn_translate,loi_du_doan
Maybe... I'll just apply to work with Professor Mornye.,Có lẽ... Tớ sẽ nộp đơn xin làm việc với Giáo sư Mornye thôi.,C?n ti?ng Anh nghi v?n: Mornye | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The Overtonic Society has a frequency extraction device that can capture their voices.,Hội Overtonic có thiết bị trích xuất tần số có thể ghi lại giọng nói của họ.,C?n ti?ng Anh nghi v?n: Overtonic | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"You've been stuck in the lab all day, and you still have energy for a club?",Cậu nhốt mình trong phòng thí nghiệm cả ngày rồi mà vẫn còn sức để đi club à?,C?n ti?ng Anh nghi v?n: club | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Forcing a STEM student to cram all that history is a crime against nature anyway.,Ép một sinh viên STEM phải nhồi nhét cả đống lịch sử như thế chẳng khác nào tội ác với tự nhiên.,C?n ti?ng Anh nghi v?n: STEM | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Can't believe they managed to blast a hole in it. 3D printing alone won't cut it for a patch job.,Không thể tin họ lại có thể bắn thủng nó. Chỉ in 3D thôi thì không đủ để vá lại đâu.,C?n ti?ng Anh nghi v?n: in | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
I saw him with Professor Mornye the other day.,Ta thấy hắn đi cùng Giáo sư Mornye hôm nọ.,C?n ti?ng Anh nghi v?n: Mornye | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
(Ask why Lupa is here.),Hỏi tại sao Lupa lại ở đây.,C?n ti?ng Anh nghi v?n: Lupa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
(Ask Lupa about her drink preferences.),Hỏi Lupa xem cô ấy thích uống gì.,C?n ti?ng Anh nghi v?n: Lupa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Sounds like a nightmare. But against the Laureate? Huh, I bet it didn't stand a chance.","Nghe như một cơn ác mộng. Nhưng đối đầu với Laureate à? Hừ, chắc nó chẳng còn cơ hội nào đâu.",C?n ti?ng Anh nghi v?n: Laureate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Hm? Curious why I'm so fond of iced drinks?,Hm? Tò mò vì sao tôi lại thích đồ uống đá đến thế à?,C?n ti?ng Anh nghi v?n: Hm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"…Oh, this is amazing! So cooling, it hits the spot better than Heartpour! You know, you could go pro with this, Warrior. I'd endorse you for free!","…Ôi, tuyệt quá! Mát lịm, còn sảng khoái hơn cả Heartpour luôn! Chiến binh này, cậu mà đi làm chuyên nghiệp thì tôi ủng hộ không công nhé!",C?n ti?ng Anh nghi v?n: Heartpour | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
(Ask Cartethyia about her drink preferences.),Hỏi Cartethyia xem cô ấy thích uống gì.,C?n ti?ng Anh nghi v?n: Cartethyia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"This is delightful! That airy flavor... it reminds me of the breeze in Egla town. Thank you, {PlayerName}.","Thật là tuyệt vời! Hương vị nhẹ nhàng này... làm ta nhớ đến làn gió ở thị trấn Egla. Cảm ơn cậu, {PlayerName}.",C?n ti?ng Anh nghi v?n: Egla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
(Ask Mornye about her drink preferences.),Hỏi Mornye xem cô ấy thích uống gì.,C?n ti?ng Anh nghi v?n: Mornye | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
I think Lucilla meant well.,Ta nghĩ Lucilla chỉ có ý tốt thôi.,C?n ti?ng Anh nghi v?n: Lucilla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
President Lucilla told me the same thing. I suppose that's why she went out of her way to trick me into coming to this party.,Chủ tịch Lucilla cũng nói với tôi như vậy. Chắc đó là lý do bà ấy phải bày mưu để kéo tôi đến bữa tiệc này.,C?n ti?ng Anh nghi v?n: Lucilla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
(Ask Mornye about her drink preferences.),Hỏi Mornye xem cô ấy thích uống gì.,C?n ti?ng Anh nghi v?n: Mornye | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
I think Lucilla meant well.,Ta nghĩ Lucilla chỉ có ý tốt thôi.,C?n ti?ng Anh nghi v?n: Lucilla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
President Lucilla told me the same thing. I suppose that's why she went out of her way to trick me into coming to this party.,Chủ tịch Lucilla cũng nói với tôi như vậy. Chắc đó là lý do bà ấy phải bày mưu để kéo tôi đến bữa tiệc này.,C?n ti?ng Anh nghi v?n: Lucilla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Found any new Royan runes around here?,Tìm thấy ký tự Royan mới nào quanh đây không?,C?n ti?ng Anh nghi v?n: Royan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Found any new Royan runes around here?,Tìm thấy ký tự Royan mới nào quanh đây không?,C?n ti?ng Anh nghi v?n: Royan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Yes, sir! ...And this bonsai, sir?","Dạ, thưa ngài! ...Còn cái cây bonsai này thì sao, thưa ngài?",C?n ti?ng Anh nghi v?n: bonsai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Oh, I'm pretty new! Just got assigned under Maji myself.","Ồ, ta còn rất mới! Mới được phân công dưới trướng Maji thôi.",C?n ti?ng Anh nghi v?n: Maji | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"These giant wrecks became shelters from the cold for the Roya, allowing one tribe to survive.","Những xác tàu khổng lồ này đã trở thành nơi trú ẩn khỏi cái lạnh cho người Roya, giúp cả một bộ tộc sống sót.",C?n ti?ng Anh nghi v?n: Roya | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Have you ever seen a ""Glommoth,"" child?","Đứa trẻ à, ngươi đã từng thấy một con ""Glommoth"" chưa?",C?n ti?ng Anh nghi v?n: Glommoth | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Have you ever seen a ""Glommoth,"" child?","Đứa trẻ à, ngươi đã từng thấy một con ""Glommoth"" chưa?",C?n ti?ng Anh nghi v?n: Glommoth | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Would you like to hear a story about a Glommoth?,Muốn nghe câu chuyện về Glommoth không?,C?n ti?ng Anh nghi v?n: Glommoth | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
I'm with the Spacetrek Collective: Research Institute Expedition Team. Led the discovery of Area 51. My contribution score is still a chart topper!,Tôi thuộc Đội Thám Hiểm Viện Nghiên Cứu của Tập Đoàn Spacetrek. Chính tôi dẫn đầu phát hiện Khu Vực 51. Điểm đóng góp của tôi vẫn đứng đầu bảng đấy!,C?n ti?ng Anh nghi v?n: Spacetrek | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
C-Can we really just do that?,C-Có thật là chúng ta làm vậy được không?,C?n ti?ng Anh nghi v?n: C | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
So this Clockatoo has become... a kind of a symbol?,Vậy là Clockatoo này đã trở thành... một biểu tượng sao?,C?n ti?ng Anh nghi v?n: Clockatoo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"I remember your WavesLine address was set in the frostlands. Now that you're finally here, don't you want to stay a little longer?","Ta nhớ địa chỉ WavesLine của ngươi ở vùng băng giá. Giờ ngươi đã đến đây rồi, không muốn ở lại thêm chút à?",C?n ti?ng Anh nghi v?n: WavesLine | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Guided by them, the lost man found his way home. And ever since, the Roya have had a deep bond with these marvelous creatures.","Nhờ chúng dẫn đường, người đàn ông lạc lối đã tìm về nhà. Và từ đó, tộc Roya có mối liên kết sâu sắc với những sinh vật kỳ diệu này.",C?n ti?ng Anh nghi v?n: Roya | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Look at that Roya! He comes ice swimming here every day.,Nhìn Roya kia kìa! Hắn bơi băng ở đây mỗi ngày đấy.,C?n ti?ng Anh nghi v?n: Roya | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
(Whispering) Ms. Beverly sure is tough... My friend was right about her...,(Thì thầm) Cô Beverly đúng là khó nhằn thật... Bạn tớ nói không sai về cô ấy...,C?n ti?ng Anh nghi v?n: Beverly | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Walking in this... makes me feel like I'm a Fluffguin...,Đi trong cái này... cảm giác như mình là một chú Fluffguin vậy...,C?n ti?ng Anh nghi v?n: Fluffguin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The Roya are truly remarkable...,Người Roya quả thực phi thường...,C?n ti?ng Anh nghi v?n: Roya | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Is there something special about Roya tents?,Lều Roya có gì đặc biệt sao?,C?n ti?ng Anh nghi v?n: Roya | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"...I think I just saw a Pathfinder vehicle, uh... flying in the sky...","...Tớ vừa thấy một chiếc Pathfinder, ờ... đang bay trên trời...",C?n ti?ng Anh nghi v?n: Pathfinder | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
I heard the data at the Stridergate is acting up.,Nghe nói dữ liệu ở Stridergate đang gặp trục trặc.,C?n ti?ng Anh nghi v?n: Stridergate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Sigh. The Threnodian's existence is always a variable. Unless The Exostrider can really...,Thở dài. Sự tồn tại của Threnodian luôn là một ẩn số. Liệu Exostrider có thực sự làm được không...,C?n ti?ng Anh nghi v?n: Exostrider | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Beneath the ice... is Lahai-Roi...,Dưới lớp băng... là Lahai-Roi...,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Are you... a student from Startorch Academy?,Cậu... là học sinh của Học viện Startorch à?,C?n ti?ng Anh nghi v?n: Startorch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Gonna be leaving Lahai-Roi soon...,Sắp rời Lahai-Roi rồi...,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Gonna be leaving Lahai-Roi soon... Mm... I don't know how to describe this feeling...,Sắp rời Lahai-Roi rồi... Ừm... không biết phải diễn tả cảm giác này thế nào...,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Renard, remember to capture some photos of the overall environment of the cavern.","Renard, nhớ chụp vài tấm ảnh toàn cảnh hang động nhé.",C?n ti?ng Anh nghi v?n: Renard | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"...No wonder the Roya call them ""SnowfluffMittens.""","...Không trách người Roya gọi chúng là ""Bàn Tay Bông Tuyết"" được.",C?n ti?ng Anh nghi v?n: Roya | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Oh, come on. Stop blubbing like a Blubbin Puffin. You've got plenty more chances to see this snow until you're sick of it!",Thôi đi nào. Đừng có sụt sùi như con Puffin Khóc Nhè nữa. Cậu còn cơ hội ngắm tuyết này đến phát ngán đấy!,C?n ti?ng Anh nghi v?n: Puffin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"You must be that famous fresher from Rabelle College, right?!",Cậu chính là tân binh nổi tiếng của trường Rabelle phải không?!,C?n ti?ng Anh nghi v?n: Rabelle | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The Spacetrek Research Institute has been searching for the fallen satellites and space stations.,Viện Nghiên cứu Spacetrek đang tìm kiếm các vệ tinh và trạm vũ trụ đã rơi.,C?n ti?ng Anh nghi v?n: Spacetrek | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
A self-heating Instant Wakeup Energy Gel Sachet?! Ew! Doesn't it taste even worse when it's hot??,Gói Gel Năng Lượng Tỉnh Táo Tự Động Sưởi Ấm?! Ghê! Chẳng phải nó còn khó uống hơn khi nóng hả??,C?n ti?ng Anh nghi v?n: Gel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Besides the Institute's equipment, we also found Royan instruments in these ruins.","Ngoài thiết bị của Viện, chúng tôi còn tìm thấy các dụng cụ của Royan trong những tàn tích này.",C?n ti?ng Anh nghi v?n: Royan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Let's bring their instruments back. To Bjartr Woods.,Mang mấy cái nhạc cụ này về rừng Bjartr đi.,C?n ti?ng Anh nghi v?n: Bjartr | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Most of its components have self-repairing tendencies, just like the Exostrider itself. You know what that means, right?","Phần lớn các bộ phận của nó đều có khả năng tự sửa chữa, giống như chính Exostrider vậy. Cậu hiểu ý ta chứ?",C?n ti?ng Anh nghi v?n: Exostrider | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Who's Salcera?,Salcera là ai vậy?,C?n ti?ng Anh nghi v?n: Salcera | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Yes! These are all Grandpa's favorite songs! Wow, Grandpa really did live in a cool home!","Đúng rồi! Đây toàn là những bài hát ông thích nhất! Wow, ông mình sống trong một ngôi nhà thật tuyệt vời!",C?n ti?ng Anh nghi v?n: Wow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"What kind of joke is that, Anila? We're too old.","Đùa kiểu gì vậy, Anila? Chúng ta già rồi mà.",C?n ti?ng Anh nghi v?n: Anila | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"What kind of joke is that, Anila? We're too old.","Đùa kiểu gì vậy, Anila? Chúng ta già rồi mà.",C?n ti?ng Anh nghi v?n: Anila | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"That's right. I heard them call you Tony just now, correct?",Đúng rồi. Tôi vừa nghe họ gọi cậu là Tony đúng không?,C?n ti?ng Anh nghi v?n: Tony | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Because this... this is the inevitable fate of those in the House of Tony!,Bởi vì đây... đây chính là số phận không thể tránh khỏi của những kẻ trong Nhà Tony!,C?n ti?ng Anh nghi v?n: Tony | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
I heard the Lollo party is ending soon.,Nghe nói bữa tiệc của Lollo sắp kết thúc rồi.,C?n ti?ng Anh nghi v?n: Lollo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
His name is Aniques.,Tên anh ấy là Aniques.,C?n ti?ng Anh nghi v?n: Aniques | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
My name is Yo... Yoksara. I... I hope you like that name... And... her... name is...,Tên tôi là... Yoksara. Tôi... tôi hy vọng bạn thích cái tên đó... Và... tên của cô ấy là...,C?n ti?ng Anh nghi v?n: Yoksara | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Re... really... really, really liked it! Especially chapter thirteen... Daklani says to... her partner... that line...","Tái... thật sự... rất, rất thích! Đặc biệt là chương mười ba... Daklani nói với... đối tác của cô ấy... câu đó...",C?n ti?ng Anh nghi v?n: Daklani | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
I... I... I'd love to! He... Hello! Yoksara!,Tôi... tôi... rất muốn! Ch... Chào cậu! Yoksara!,C?n ti?ng Anh nghi v?n: Yoksara | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You know... Geisel bid me good day as he left.,Cậu biết không... Geisel đã chào tớ trước khi rời đi.,C?n ti?ng Anh nghi v?n: Geisel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
As a mechanical entity... how could Rupert ever determine that he possessed such an emotion?,Là một thực thể cơ khí... làm sao Rupert có thể xác định được mình sở hữu cảm xúc như vậy?,C?n ti?ng Anh nghi v?n: Rupert | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You invite Lynae to the audio lab...,Bạn mời Lynae đến phòng thí nghiệm âm thanh...,C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You invite Mornye to the audio lab...,Bạn mời Mornye đến phòng thí nghiệm âm thanh...,C?n ti?ng Anh nghi v?n: Mornye | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You invite Lucilla to the audio lab...,Bạn mời Lucilla đến phòng thí nghiệm âm thanh...,C?n ti?ng Anh nghi v?n: Lucilla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You invite Lynae to the audio lab...,Bạn mời Lynae đến phòng thí nghiệm âm thanh...,C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You invite Mornye to the audio lab...,Bạn mời Mornye đến phòng thí nghiệm âm thanh...,C?n ti?ng Anh nghi v?n: Mornye | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You invite Lucilla to the audio lab...,Bạn mời Lucilla đến phòng thí nghiệm âm thanh...,C?n ti?ng Anh nghi v?n: Lucilla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You invite Sigrika to the audio lab...,Bạn mời Sigrika đến phòng thí nghiệm âm thanh...,C?n ti?ng Anh nghi v?n: Sigrika | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Lynae joins you to celebrate, and you are swept away in the celebration's joyful whirl...","Lynae cùng cậu hòa vào không khí vui mừng của buổi ăn mừng, bị cuốn vào vòng xoáy hạnh phúc...",C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Haha, funny. I'm not sure I'm cut out for it either.","Haha, buồn cười thật. Ta cũng không chắc mình có đủ khả năng đâu.",C?n ti?ng Anh nghi v?n: Haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"...Excuse me, is Professor Lucilla here?","...Xin lỗi, Giáo sư Lucilla có ở đây không?",C?n ti?ng Anh nghi v?n: Lucilla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You notice Lucilla speaking with that student you met earlier.,Cậu để ý thấy Lucilla đang nói chuyện với cậu học sinh mà cậu gặp hồi nãy.,C?n ti?ng Anh nghi v?n: Lucilla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Haha, but your hair looks great! You've got nothing to worry about!","Haha, nhưng tóc cậu đẹp lắm! Chẳng có gì phải lo cả!",C?n ti?ng Anh nghi v?n: Haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"I understand everything now! Thank you, Professor Lucilla!",Giờ ta hiểu hết rồi! Cảm ơn Giáo sư Lucilla!,C?n ti?ng Anh nghi v?n: Lucilla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You and Professor Lucilla continue your discussion about movies. Sharing this moment is a slice of warmth in your day...,Bạn và Giáo sư Lucilla tiếp tục thảo luận về điện ảnh. Khoảnh khắc này như một tia ấm áp giữa ngày dài...,C?n ti?ng Anh nghi v?n: Lucilla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Hehe! They don't call me ""Speed Queen"" for nothing!","Hehe! Họ gọi ta là ""Nữ Hoàng Tốc Độ"" không phải không có lý đâu nhé!",C?n ti?ng Anh nghi v?n: Hehe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Talk about a blast from the past! Hmm… no one's gonna fall from the sky this time, right?",Quá khứ ùa về thật đấy! Hmm… lần này chắc không ai rơi từ trên trời xuống nữa đâu nhỉ?,C?n ti?ng Anh nghi v?n: Hmm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"You're so reliable, Upperclassman Lynae.",Tiền bối Lynae đáng tin cậy thật đấy.,C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Actually, I've been thinking lately... Now that I'm officially allowed to stay at the Academy, what can I accomplish? What can this Lynae do?","Thật ra, dạo này tôi cứ nghĩ... Giờ tôi đã chính thức được ở lại Học viện, vậy Lynae này có thể làm được gì nhỉ? Mình có thể đạt được điều gì?",C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Haha, not today.","Haha, hôm nay thì không đâu.",C?n ti?ng Anh nghi v?n: Haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Heheh... Most of these are actually from other volunteers. It was hard to say no...,Heheh... hầu hết những thứ này thực ra là của các tình nguyện viên khác. Khó mà từ chối được...,C?n ti?ng Anh nghi v?n: Heheh | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Huh? Upperclassman Lynae, and you must be... {PlayerName}? I've seen you on the news...","Hả? Chị Lynae, và cậu chắc hẳn là... {PlayerName}? Tớ thấy cậu trên tin tức rồi...",C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
It's about that prototype patrol mech...,Là chuyện về mẫu mech tuần tra thử nghiệm đó...,C?n ti?ng Anh nghi v?n: mech | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"These are some grippy tires. Huh, it's the HWT series. No wonder...","Lốp xe bám đường tốt thế. Hừ, dòng HWT à. Chả trách...",C?n ti?ng Anh nghi v?n: HWT | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Are these... parts from a mech?,Đây là... linh kiện của mech à?,C?n ti?ng Anh nghi v?n: mech | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Lynae? Why are you sneaking around here?,Lynae à? Sao lại lén lút ở đây thế?,C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Yeah, that's Rabelle College for ya. Learn everything, do everything... but it does make this experience kinda fulfilling, right?","Ừ, đúng là Cao đẳng Rabelle mà. Học đủ thứ, làm đủ thứ... nhưng mà trải nghiệm này cũng khá thú vị phải không?",C?n ti?ng Anh nghi v?n: Rabelle | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Mornye? I'm here.,Mornye à? Ta đến rồi.,C?n ti?ng Anh nghi v?n: Mornye | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"…Mm. You're right. After all, the real McConna has been lost to the black hole forever.",…Ừm. Cậu nói đúng. Dù sao thì McConna thật sự cũng đã mất hút vào hố đen mãi mãi rồi.,C?n ti?ng Anh nghi v?n: McConna | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Because meeting McConna is probably the most beautiful memory in his life.,Bởi vì gặp được McConna có lẽ là kỷ niệm đẹp nhất trong cuộc đời hắn.,C?n ti?ng Anh nghi v?n: McConna | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The prototype of Sylph is complete. I want you to be the first to see it.,Nguyên mẫu Sylph đã hoàn thành. Ta muốn ngươi là người đầu tiên được thấy nó.,C?n ti?ng Anh nghi v?n: Sylph | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
How do you like this Sylph feature?,Tính năng Sylph này cậu thấy sao?,C?n ti?ng Anh nghi v?n: Sylph | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
This must be the new-flavor supplement Mornye mentioned.,Đây chắc là loại thực phẩm bổ sung vị mới mà Mornye nhắc đến.,C?n ti?ng Anh nghi v?n: Mornye | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"It appears that Mornye left in a hurry. Perhaps she will fetch the supplement she left here. Or, perhaps she won't.",Có vẻ Mornye đã rời đi vội vàng. Có lẽ cô ấy sẽ quay lại lấy thuốc bổ bỏ quên. Hoặc có lẽ sẽ không.,C?n ti?ng Anh nghi v?n: Mornye | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Sylph, an escort mech designed for frostland expedition teams.",Sylph – cỗ máy hộ tống được thiết kế cho các đội thám hiểm vùng băng giá.,C?n ti?ng Anh nghi v?n: Sylph | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Relax, Sigrika. Just focus on how to take them down.","Bình tĩnh nào, Sigrika. Cứ tập trung hạ gục chúng đi.",C?n ti?ng Anh nghi v?n: Sigrika | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Hehe... Could you please take a photo of us?,Hehe... Chụp cho tụi mình một tấm ảnh được không?,C?n ti?ng Anh nghi v?n: Hehe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
