en_source,vn_translate,loi_du_doan
"But if it can heal as you said, then... there's really no need for you to leave, right? With all those advanced techs of the Spacetrek Collective...","Nhưng nếu nó có thể chữa lành như cậu nói... thì thật ra cậu không cần phải rời đi, phải không? Với đủ thứ công nghệ tiên tiến của Spacetrek Collective...",C?n ti?ng Anh nghi v?n: Collective; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"""The cause of the subject's unstable frequency remains unclear. Continued use of the Voidmatter Pod is recommended in order to maintain the link between the subject and the source of Resonance.""","""Nguyên nhân tần số bất ổn của đối tượng vẫn chưa rõ. Khuyến nghị tiếp tục sử dụng Voidmatter Pod để duy trì liên kết giữa đối tượng và nguồn Cộng Hưởng.""",C?n ti?ng Anh nghi v?n: Pod; Voidmatter | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"An operating table with restraining devices. Beside it is a table placed with various surgical cutlery and sterilization tools, and an IV stand with a Fleet Snowfluff sticker.","Bàn mổ có thiết bị cố định bệnh nhân. Bên cạnh là bàn đặt đầy dụng cụ phẫu thuật và dụng cụ khử trùng, cùng giá treo dịch truyền dán nhãn Fleet Snowfluff.",C?n ti?ng Anh nghi v?n: Fleet; Snowfluff | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"I used to tell myself that was karma. But what does an ending like that mean for Sigrika? For Nastasha? For someone like you, who always tries to save everyone?","Ta từng tự nhủ đó là nghiệp chướng. Nhưng một cái kết như thế có ý nghĩa gì với Sigrika? Với Nastasha? Với một người như cậu, luôn cố cứu lấy tất cả mọi người?",C?n ti?ng Anh nghi v?n: Nastasha; Sigrika | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Besides, if it's Yang yang... Nothing, my wishes for your completion of the mission.","Ngoài ra, nếu đó là Yang yang... Thôi, chúc cậu hoàn thành nhiệm vụ nhé.",C?n ti?ng Anh nghi v?n: yang; Yang | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"For me, Tian Cheng is...","Với ta, Tian Cheng là...",C?n ti?ng Anh nghi v?n: Cheng; Tian | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"Allow me to introduce. This is Chixia, and that is Bailian.","Để tôi giới thiệu. Đây là Chixia, còn kia là Bailian.",C?n ti?ng Anh nghi v?n: Bailian; Chixia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Yangyang? Have you and the Rover reached the Hukou mines?,Yangyang à? Cậu và Rover đã đến mỏ Hukou chưa?,C?n ti?ng Anh nghi v?n: Hukou; Yangyang | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
"A lightweight yet sturdy outfit, worn by Lollo Logistics Navigator Lumi. It has survived many arduous deliveries.","Bộ trang phục nhẹ nhưng bền bỉ, thuộc về Hoa Tiêu Lumi của Lollo Logistics. Nó đã trải qua biết bao chuyến giao hàng gian khổ.",C?n ti?ng Anh nghi v?n: Logistics; Lollo; Lumi | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
You catch wind of a “Film-Loving Ghost Miko” urban legend in the Academy's group chat. You decide to head to the screening room to check it out.,"Cậu tình cờ nghe được truyền thuyết đô thị về ""Miko Ma Ám Yêu Film"" trong nhóm chat của Học Viện. Cậu quyết định đến phòng chiếu phim để xem sao.",C?n ti?ng Anh nghi v?n: chat; Film; Miko | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"But it <color=Highlight>cannot run continuously</color> due to high energy consumption. If you fail to gather enough data in a set time, it will shut down automatically.","Nhưng nó <color=Highlight>cannot run continuously</color> do tiêu thụ năng lượng quá cao. Nếu không thu thập đủ dữ liệu trong thời gian quy định, nó sẽ tự động tắt.",C?n ti?ng Anh nghi v?n: cannot; continuously; run | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"But it <color=Highlight>cannot run continuously</color> due to high energy consumption. If you fail to gather enough data in a set time, it will shut down automatically.","Nhưng nó <color=Highlight>cannot run continuously</color> do tiêu thụ năng lượng quá cao. Nếu không thu thập đủ dữ liệu trong thời gian quy định, nó sẽ tự động tắt.",C?n ti?ng Anh nghi v?n: cannot; continuously; run | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"After Tianhu and his subordinates depart, Lumi expresses her heartfelt gratitude. You ask if she remembers what happened in the Somnoire, and as expected, she has forgotten everything upon waking...

Now, you are the only person in Solaris who still remembers this adventure.","Sau khi Tianhu và thuộc hạ rời đi, Lumi bày tỏ lòng biết ơn chân thành. Cậu hỏi liệu cô có nhớ gì về những gì đã xảy ra ở Somnoire không, và như dự đoán, cô đã quên hết mọi thứ khi tỉnh dậy...

Giờ đây, cậu là người duy nhất ở Solaris-3 còn nhớ về chuyến phiêu lưu này.",C?n ti?ng Anh nghi v?n: Lumi; Somnoire; Tianhu | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
Yep. One of the many assignments as a Black Shores field agent is to assist local authorities in evacuating citizens in the event of Waveworn catastrophes or large-scale TD Outbreaks.,Ừ. Một trong những nhiệm vụ của đặc vụ Black Shores là hỗ trợ chính quyền địa phương sơ tán người dân khi xảy ra thảm họa Waveworn hay bùng phát TD quy mô lớn.,C?n ti?ng Anh nghi v?n: Black; Shores; Waveworn | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
Sounds like something is going on between the Mad Knight and the knight Carlow met as a kid. But one of 'em is a TD while the other one's a human. How are they...?,"Nghe như có gì đó đang diễn ra giữa Mad Knight và hiệp sĩ mà Carlow gặp hồi nhỏ. Nhưng một người là TD, còn người kia là con người. Sao họ lại...?",C?n ti?ng Anh nghi v?n: Carlow; Knight; Mad | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"The Sentinel and the Primus have declared free trade as our undeniable right. Scarlet Velvet is always entitled to trade as they please, regardless of their previous partnerships.","Người Bảo Vệ và Primus đã tuyên bố thương mại tự do là quyền bất khả xâm phạm của chúng ta. Scarlet Velvet luôn có quyền buôn bán theo ý muốn, bất kể quan hệ đối tác trước đây ra sao.",C?n ti?ng Anh nghi v?n: Primus; Scarlet; Velvet | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Perfect. Remember to be stealthy. Scarlet Velvet and my operatives are positioned in all the streets around the venue. Should anything go awry, I'll set Plan B in motion.","Tuyệt. Nhớ phải thật kín đáo. Scarlet Velvet và các đặc vụ của ta đã mai phục khắp các con phố quanh địa điểm. Nếu có gì bất trắc, ta sẽ kích hoạt Kế hoạch B ngay lập tức.",C?n ti?ng Anh nghi v?n: B; Scarlet; Velvet | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"The Montelli family holds in high regard each of its many friendships. Should you choose to place the Blake Bloom upon the Golden Scale, we shall consider you our most honored guest and a lifelong friend of the family.","Gia tộc Montelli luôn trân trọng từng mối quan hệ bạn bè mà họ có. Nếu ngươi đặt đóa Blake Bloom lên Cân Vàng, chúng ta sẽ coi ngươi là khách quý nhất và là bạn tri kỷ của gia tộc.",C?n ti?ng Anh nghi v?n: Blake; Bloom; Montelli | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"We contacted the Acolyte, Phoebe. After some digging in the Order's records, she confirmed that before taking on her holy title, the Blessed Fleurdelys was called... Cartethyia.","Ta đã liên lạc với Tín Đồ Phoebe. Sau khi lục lọi hồ sơ của Giáo Đoàn, cô ấy xác nhận rằng trước khi nhận danh hiệu thiêng liêng, Fleurdelys được ban phước chính là... Cartethyia.",C?n ti?ng Anh nghi v?n: Cartethyia; Fleurdelys; Phoebe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
There is a cable car in the lower levels of the Fisalia estate that leads directly to the Sonoro Sphere. The mechanism beside that wall can activate the lifts.,Trong khu vực thấp hơn của dinh thự Fisalia có một chiếc cáp treo dẫn thẳng đến Sonoro Sphere. Cơ cấu bên cạnh bức tường kia có thể kích hoạt thang máy.,C?n ti?ng Anh nghi v?n: Fisalia; Sonoro; Sphere | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"You encounter Ciaccona, a wandering bard sent by Carlotta to aid you. With her unique ability to recreate past experiences, she helps you relive your experience meeting Cartethyia. As you recount the meeting, you find yourself drawn into a strange realm conjured by her Resonance Ability.","Cậu gặp Ciaccona, một nghệ sĩ lang thang được Carlotta cử đến trợ giúp. Với khả năng độc đáo tái hiện lại những trải nghiệm đã qua, cô giúp cậu sống lại khoảnh khắc gặp gỡ Cartethyia. Khi kể lại cuộc gặp, cậu bất ngờ bị cuốn vào một cõi kỳ lạ do Khả Năng Cộng Hưởng của cô tạo ra.",C?n ti?ng Anh nghi v?n: Carlotta; Cartethyia; Ciaccona | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
But... it does make me a little curious about this Peaks of Prestige. I'll stop by the cable cars when I have time.,"Nhưng... đỉnh Peaks of Prestige này cũng khiến ta tò mò đấy. Lúc nào rảnh, ta sẽ ghé qua cáp treo xem sao.",C?n ti?ng Anh nghi v?n: of; Peaks; Prestige | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Not that I blame him. To be fair, I hear he wants to promote Peaks of Prestige to other regions. New matches, bigger stages.","Cũng không trách được anh ấy. Nghe nói anh ta muốn quảng bá Peaks of Prestige ra các khu vực khác. Những trận đấu mới, sân khấu lớn hơn.",C?n ti?ng Anh nghi v?n: of; Peaks; Prestige | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"As you near the Earthrend Wedge, Augusta reveals that the Whispers have haunted her since the Dark Tide sixteen years ago, constantly trying to influence her choices and actions. But before you can process the revelation, she suddenly raises her sword and attacks you...","Khi tiến gần đến Earthrend Wedge, Augusta tiết lộ rằng những Lời Thì Thầm đã ám ảnh cô từ sau Đại Hồng Thủy mười sáu năm trước, liên tục cố gắng chi phối quyết định và hành động của cô. Nhưng trước khi cậu kịp tiếp nhận thông tin ấy, cô bất ngờ vung kiếm tấn công cậu...",C?n ti?ng Anh nghi v?n: Augusta; Earthrend; Wedge | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Abby? It's a curious case. Even in the deepest databanks of the Black Shores, we found no relevant data...","Abby? Một trường hợp kỳ lạ. Ngay cả trong kho dữ liệu sâu nhất của Black Shores, chúng ta cũng không tìm thấy thông tin liên quan...",C?n ti?ng Anh nghi v?n: Abby; Black; Shores | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Anyway, look here! I've just finished a brand-new Fool's Sail cake! Haha, when they call our name, we'll be there in a flash!","Thôi nào, nhìn này! Tớ vừa làm xong một chiếc bánh Fool's Sail hoàn toàn mới đấy! Haha, khi họ gọi tên chúng ta, chúng ta sẽ lao đến ngay tức thì!",C?n ti?ng Anh nghi v?n: Fool's; Haha; Sail | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"While she was recovering, Chisa applied for partial access to the Black Shores database, mainly to learn general knowledge and modern trends.","Trong thời gian dưỡng thương, Chisa đã xin quyền truy cập một phần cơ sở dữ liệu của Black Shores, chủ yếu để tìm hiểu kiến thức chung và xu hướng hiện đại.",C?n ti?ng Anh nghi v?n: Black; Chisa; Shores | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Yes, child. Upon the Roya, it gazed. It saw the herder's gift in our blood and souls. And so, to us was given the tending of Soliskin and Exoswarm.","Đúng vậy, con ơi. Trên đỉnh Roya, nó đã nhìn xuống. Nó thấy món quà của người chăn cừu trong máu thịt và linh hồn chúng ta. Và thế là, ta được giao trọng trách chăm sóc Soliskin và Exoswarm.",C?n ti?ng Anh nghi v?n: Exoswarm; Roya; Soliskin | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"(You show him your student ID and Blake Bloom, briefly explaining how you came to Lahai-Roi...)","Bạn đưa thẻ sinh viên và Blake Bloom cho anh ta xem, giải thích ngắn gọn về việc bạn đến Lahai-Roi như thế nào...",C?n ti?ng Anh nghi v?n: Blake; Bloom; Lahai | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"The Voidmatter in the Dimmr Plains beneath Lahai-Roi is growing increasingly unstable. We don't have much time... Go on. When I have news, I'll contact you.","Voidmatter ở Đồng Bằng Dimmr bên dưới Lahai-Roi đang ngày càng bất ổn. Chúng ta không còn nhiều thời gian... Đi đi. Khi có tin tức, ta sẽ liên lạc với ngươi.",C?n ti?ng Anh nghi v?n: Dimmr; Lahai; Voidmatter | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"""Once Sephira sees the rebuilt Observatory and how it's recording Lahai-Roi's activity again, she'll understand why I chose this,"" says Dhalifa!","""Khi Sephira thấy Đài Quan Sát được xây dựng lại và đang ghi lại hoạt động của Lahai-Roi, cô ấy sẽ hiểu tại sao ta chọn điều này,"" Dhalifa nói!",C?n ti?ng Anh nghi v?n: Dhalifa; Lahai; Sephira | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
(Observing and recording… The Observatory's data might prove useful to the Black Shores. And rebuilding the route network would benefit everyone in Lahai-Roi.),Quan sát và ghi chép... Dữ liệu từ Đài Quan Sát có thể hữu ích cho Black Shores. Và việc khôi phục mạng lưới tuyến đường sẽ có lợi cho tất cả mọi người ở Lahai-Roi.,C?n ti?ng Anh nghi v?n: Black; Lahai; Shores | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Outside the faculty office, you overhear teachers discussing the unusual Voidworm activity and the Academy's countermeasures. Inside, a teacher named Voss confirms your identity and assigns Lynae to guide you through enrollment procedures: registering your personal information and taking an ID photo.","Ngoài văn phòng khoa, cậu tình cờ nghe lỏm mấy giáo viên bàn về hoạt động bất thường của Voidworm và các biện pháp đối phó của Học viện. Bên trong, giáo viên tên Voss xác nhận danh tính của cậu và giao Lynae hướng dẫn thủ tục nhập học: đăng ký thông tin cá nhân và chụp ảnh thẻ.",C?n ti?ng Anh nghi v?n: Lynae; Voidworm; Voss | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"That's the most likely target. With the <te href=700012>Greatsword</te> there, Voidworms usually steer clear of the Institute. But before Hyvatia lost control, I saw a lot of contaminated Exoswarm remains nearby.","Đó là mục tiêu khả dĩ nhất. Với <te href=700012>Greatsword</te> ở đó, lũ Voidworm thường tránh xa Viện. Nhưng trước khi Hyvatia mất kiểm soát, ta thấy rất nhiều xác Exoswarm bị nhiễm độc quanh khu vực.",C?n ti?ng Anh nghi v?n: Exoswarm; Greatsword; Hyvatia | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"But I must ask, I sense one of you carries the aura of the Spacetrek Collective. The other, from the vast world beyond the frostlands. Why come under the guise of Shepherds?","Nhưng ta phải hỏi, ta cảm nhận được một trong các ngươi mang hơi hướng của Spacetrek Collective. Người còn lại đến từ thế giới rộng lớn bên ngoài vùng băng giá. Tại sao các ngươi lại giả danh Shepherds?",C?n ti?ng Anh nghi v?n: Collective; Shepherds; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Well, well, Sonam. That customer of yours has some guts for tipping off the Spacetrek Collective. And all this time I thought you were one of us.","Ồ, Sonam à. Khách hàng của cậu đúng là gan dạ khi báo cho Spacetrek Collective. Mà lâu nay ta cứ tưởng ngươi là người của chúng ta cơ đấy.",C?n ti?ng Anh nghi v?n: Collective; Sonam; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Well, well, Sonam. That customer of yours has some guts for tipping off the Spacetrek Collective. And all this time I thought you were one of us.","Ồ, Sonam à. Khách hàng của cậu đúng là gan dạ khi báo cho Spacetrek Collective. Mà lâu nay ta cứ tưởng ngươi là người của chúng ta cơ đấy.",C?n ti?ng Anh nghi v?n: Collective; Sonam; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
But... I still believe that souls are real. And that Route Constructor's soul? Maybe it's in the very programming K. Nelson poured his heart into.,Nhưng... tớ vẫn tin linh hồn là có thật. Còn linh hồn của Route Constructor? Có lẽ nó nằm ngay trong đoạn mã mà K. Nelson đã dốc hết tâm huyết vào.,C?n ti?ng Anh nghi v?n: K; Nelson; Route | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"I've been digging through all the data on Whining Aix's Mire, and I think I found a way to make it work. We just have to find the site, reboot the device, clear the fog, and investigate the source!","Ta đã nghiên cứu hết dữ liệu về Whining Aix's Mire và nghĩ ra cách để kích hoạt nó. Chúng ta chỉ cần tìm địa điểm, khởi động lại thiết bị, xua tan sương mù và điều tra nguồn gốc!",C?n ti?ng Anh nghi v?n: Aix's; Mire; Whining | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Fine! Once I get the chance, I'm going straight to Septimont. I'll use his own Peaks of Prestige to beat him at his own game, and make him admit defeat to my face!","Được thôi! Khi có cơ hội, ta sẽ đi thẳng tới Septimont. Ta sẽ dùng chính Peaks of Prestige của hắn để đánh bại hắn, bắt hắn phải cúi đầu nhận thua trước mặt ta!",C?n ti?ng Anh nghi v?n: of; Peaks; Prestige | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"""I help people quit Peaks of Prestige for good"" or ""Duel with me once, and the rest of your troubles seem trivial""... Comments like these really make you question the ''therapeutic"" effect of the game.","""Ta giúp người ta từ bỏ Peaks of Prestige mãi mãi"" hay ""Đấu với ta một lần, mọi phiền muộn khác sẽ trở nên nhỏ nhặt""... Những lời như thế này thật khiến người ta nghi ngờ về tác dụng ""trị liệu"" của trò chơi.",C?n ti?ng Anh nghi v?n: of; Peaks; Prestige | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Don't worry about me, Leonora. Augusta commands this hunt, and Avidius rides with us. Victory is assured.","Đừng lo cho ta, Leonora. Augusta chỉ huy cuộc săn này, và Avidius cũng có mặt. Chiến thắng đã nằm trong tay rồi.",C?n ti?ng Anh nghi v?n: Augusta; Avidius; Leonora | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Upon arriving in Jinzhou City, the group prepares to part ways. You leave with Chixia for the Nexus Tower and make plans to meet Yangyang at City Hall later.","Sau khi đến thành phố Jinzhou, cả nhóm chuẩn bị chia tay. Cậu cùng Chixia lên đường đến Tháp Nexus và hẹn gặp lại Yangyang tại Tòa Thị Chính sau.",C?n ti?ng Anh nghi v?n: Chixia; Nexus; Yangyang | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
It felt as if I was seeing through the eyes of a Tacet Discord. I think... I saw what was happening in the Norfall Barrens.,Ta như nhìn thấy mọi thứ qua đôi mắt của một Tacet Discord. Ta nghĩ... ta đã thấy những gì đang xảy ra ở Norfall Barrens.,C?n ti?ng Anh nghi v?n: Barrens; Discord; Norfall | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
Such peace is hard-earned. I would like to share it with you. Might you join me for a cup of tea at Porto-Veno Castle this afternoon?,Bình yên này phải đánh đổi bằng biết bao nỗ lực. Ta muốn chia sẻ nó với ngươi. Hay chiều nay cùng ta dùng trà tại Porto-Veno Castle?,C?n ti?ng Anh nghi v?n: Castle; Porto; Veno | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Knox was sent aboard the Fool's Sail before his newborn child even had a chance to open their eyes. And as kin of a ""heretic,"" the future doesn't look kind.","Knox bị đưa lên con tàu Fool's Sail trước cả khi đứa con mới sinh của anh kịp mở mắt nhìn đời. Là thân nhân của một ""dị giáo đồ"", tương lai của nó chẳng mấy tươi sáng.",C?n ti?ng Anh nghi v?n: Fool's; Knox; Sail | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Tragic news: Special judge {0} became trapped in a dream on {1} while attending the limited screening of ""Psyche Pass: The Outlier"" at Theater 3.","Tin buồn: Thẩm phán đặc biệt {0} đã bị mắc kẹt trong giấc mơ vào ngày {1}, khi đang tham dự buổi chiếu giới hạn phim ""Psyche Pass: The Outlier"" tại Rạp 3.",C?n ti?ng Anh nghi v?n: Outlier; Pass; Psyche | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Tragic news: Special judge {0} became trapped in a dream on {1} while attending the limited screening of ""Psyche Pass: The Outlier"" at Theater 3.","Tin buồn: Thẩm phán đặc biệt {0} đã bị mắc kẹt trong giấc mơ vào ngày {1}, khi đang tham dự buổi chiếu giới hạn phim ""Psyche Pass: The Outlier"" tại Rạp 3.",C?n ti?ng Anh nghi v?n: Outlier; Pass; Psyche | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Tragic news: Special judge {0} became trapped in a dream on {1} while attending the limited screening of ""Psyche Pass: The Outlier"" at Theater 3.","Tin buồn: Thẩm phán đặc biệt {0} đã bị mắc kẹt trong giấc mơ vào ngày {1}, khi đang tham dự buổi chiếu giới hạn phim ""Psyche Pass: The Outlier"" tại Rạp 3.",C?n ti?ng Anh nghi v?n: Outlier; Pass; Psyche | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Tragic news: Special judge {0} became trapped in a dream on {1} while attending the limited screening of ""The Cinema House Murders"" at Theater 5.","Tin buồn: Thẩm phán đặc biệt {0} đã bị mắc kẹt trong giấc mơ vào ngày {1}, khi đang tham dự buổi chiếu giới hạn phim ""The Cinema House Murders"" tại Rạp 5.",C?n ti?ng Anh nghi v?n: Cinema; House; Murders | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Tragic news: Special judge {0} became trapped in a dream on {1} while attending the limited screening of ""The Cinema House Murders"" at Theater 5.","Tin buồn: Thẩm phán đặc biệt {0} đã bị mắc kẹt trong giấc mơ vào ngày {1}, khi đang tham dự buổi chiếu giới hạn phim ""The Cinema House Murders"" tại Rạp 5.",C?n ti?ng Anh nghi v?n: Cinema; House; Murders | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Tragic news: Special judge {0} became trapped in a dream on {1} while attending the limited screening of ""The Cinema House Murders"" at Theater 5.","Tin buồn: Thẩm phán đặc biệt {0} đã bị mắc kẹt trong giấc mơ vào ngày {1}, khi đang tham dự buổi chiếu giới hạn phim ""The Cinema House Murders"" tại Rạp 5.",C?n ti?ng Anh nghi v?n: Cinema; House; Murders | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Tragic news: Special judge {0} became trapped in a dream on {1} while attending the limited screening of ""The Cinema House Murders"" at Theater 5.","Tin buồn: Thẩm phán đặc biệt {0} đã bị mắc kẹt trong giấc mơ vào ngày {1}, khi đang tham dự buổi chiếu giới hạn phim ""The Cinema House Murders"" tại Rạp 5.",C?n ti?ng Anh nghi v?n: Cinema; House; Murders | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Cosmos and Cloudy are presents from mommy. They're my best buddies! Don't worry, they're nice Woolies, they tell me lots and lots of stories!","Cosmos và Cloudy là quà của mẹ tặng con đó. Chúng là bạn thân nhất của con luôn! Đừng lo, chúng là Woolies hiền lành, còn kể cho con bao nhiêu là chuyện nữa cơ!",C?n ti?ng Anh nghi v?n: Cloudy; Cosmos; Woolies | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Background music played when fighting the Lady of the Sea. Unlocked after completing Main Quest ""Flames of Heart.""","Nhạc nền phát khi chiến đấu với Lady of the Sea. Mở khóa sau khi hoàn thành Nhiệm Vụ Chính ""Lửa Trong Tim.""",C?n ti?ng Anh nghi v?n: Lady; of; Sea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Unlocked after watching the Fleet Snowfluff Fan Meeting in Main Quest ""The Star That Voyages Far.""","Mở khóa sau khi xem Buổi Gặp Gỡ Fan Fleet Snowfluff trong Nhiệm Vụ Chính ""Ngôi Sao Viễn Du""",C?n ti?ng Anh nghi v?n: Fan; Fleet; Snowfluff | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Unlocked after watching the Fleet Snowfluff Fan Meeting in Main Quest ""The Star That Voyages Far.""","Mở khóa sau khi xem Buổi Gặp Gỡ Fan Fleet Snowfluff trong Nhiệm Vụ Chính ""Ngôi Sao Viễn Du""",C?n ti?ng Anh nghi v?n: Fan; Fleet; Snowfluff | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"Yes... After I sensed the Threnodian's breach, I sent my Shiratori to trace it. That led me here, to her, in the Dimmr Plains.","Ừ... Sau khi phát hiện sự xâm nhập của Threnodian, ta đã phái Shiratori của mình truy vết. Và rồi ta tìm đến đây, gặp cô ấy, trên Dimmr Plains.",C?n ti?ng Anh nghi v?n: Dimmr; Plains; Shiratori | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"A Dreamscape Node in the Penitent's End area. Complete the challenge to claim Dream Samples and rewards.
""Quoth the Raven: Nevermore""","Một Nút Giấc Mơ ở khu vực Penitent's End. Hoàn thành thử thách để nhận Mẫu Giấc Mơ và phần thưởng.
""Con quạ kia đã nói: 'Không bao giờ nữa'.""",C?n ti?ng Anh nghi v?n: End; Penitent's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
"A Dreamscape Node in the Penitent's End area. This challenge is completed and can be challenged again.
""Quoth the Raven: Nevermore""","Một Nút Giấc Mơ ở khu vực Penitent's End. Thử thách này đã hoàn thành và có thể thách đấu lại.
""Con quạ kia đã nói: 'Không bao giờ nữa'.""",C?n ti?ng Anh nghi v?n: End; Penitent's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
I'm assistant manager of the Error Cell. It's my job to tell those other robots what to do.,Tôi là trợ lý quản lý của Error Cell. Công việc của tôi là sai bảo mấy con robot kia.,C?n ti?ng Anh nghi v?n: Cell; Error | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
…May: Majority of buildings in Petalfall Village damaged from Tacet Discord invasion. Heavy casualties. Survivors have been transferred…,…May: Đa số công trình ở Làng Petalfall bị hư hại nặng do Tổ Tacet xâm lăng. Thương vong lớn. Những người sống sót đã được di tản…,C?n ti?ng Anh nghi v?n: May; Petalfall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 12.33
