en_source,vn_translate,loi_du_doan
Escape Plan,Escape Plan,C?n ti?ng Anh nghi v?n: Escape; Plan | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lights Off,Lights Off,C?n ti?ng Anh nghi v?n: Lights; Off | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
White Devil,White Devil,C?n ti?ng Anh nghi v?n: Devil; White | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lost Stars,Lost Stars,C?n ti?ng Anh nghi v?n: Lost; Stars | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dynamax Plushie,Dynamax Plushie,C?n ti?ng Anh nghi v?n: Dynamax; Plushie | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blade Waltz,Blade Waltz,C?n ti?ng Anh nghi v?n: Blade; Waltz | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Aquatic Grace,Aquatic Grace,C?n ti?ng Anh nghi v?n: Aquatic; Grace | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Endless Rondo,Endless Rondo,C?n ti?ng Anh nghi v?n: Endless; Rondo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unexpected Disaster,Unexpected Disaster,C?n ti?ng Anh nghi v?n: Disaster; Unexpected | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
DANGEROUS CREATURE,DANGEROUS CREATURE,C?n ti?ng Anh nghi v?n: CREATURE; DANGEROUS | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chilling Frost,Chilling Frost,C?n ti?ng Anh nghi v?n: Chilling; Frost | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Scorching Sun,Scorching Sun,C?n ti?ng Anh nghi v?n: Scorching; Sun | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Noisy Wind,Noisy Wind,C?n ti?ng Anh nghi v?n: Noisy; Wind | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Over-Photosynthesis,Over-Photosynthesis,C?n ti?ng Anh nghi v?n: Over; Photosynthesis | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chain Reaction,Chain Reaction,C?n ti?ng Anh nghi v?n: Chain; Reaction | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thunder Silencer,Thunder Silencer,C?n ti?ng Anh nghi v?n: Silencer; Thunder | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Three Sunsets,Three Sunsets,C?n ti?ng Anh nghi v?n: Sunsets; Three | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rider's Offering,Rider's Offering,C?n ti?ng Anh nghi v?n: Offering; Rider's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Star Platinum,Star Platinum,C?n ti?ng Anh nghi v?n: Platinum; Star | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dies Irae,Dies Irae,C?n ti?ng Anh nghi v?n: Dies; Irae | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
From Dear to Deer,"Từ ""Dear"" Đến ""Deer""",C?n ti?ng Anh nghi v?n: Dear; Deer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
No Longer Deerailed,Không Longer Deerailed,C?n ti?ng Anh nghi v?n: Deerailed; Longer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
No Hoofing Around,Không Hoofing Around,C?n ti?ng Anh nghi v?n: Around; Hoofing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Reaver Reaper,Reaver Reaper,C?n ti?ng Anh nghi v?n: Reaper; Reaver | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Invisible Foe,Invisible Foe,C?n ti?ng Anh nghi v?n: Foe; Invisible | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shell Runner,Shell Runner,C?n ti?ng Anh nghi v?n: Runner; Shell | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Geospider Man,Geospider Man,C?n ti?ng Anh nghi v?n: Geospider; Man | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ancient Zoan,Ancient Zoan,C?n ti?ng Anh nghi v?n: Ancient; Zoan | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Black Swan,Black Swan,C?n ti?ng Anh nghi v?n: Black; Swan | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unfamiliar Ceiling,Unfamiliar Ceiling,C?n ti?ng Anh nghi v?n: Ceiling; Unfamiliar | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Excessively Cautious,Excessively Cautious,C?n ti?ng Anh nghi v?n: Cautious; Excessively | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unfamiliar Ceiling,Unfamiliar Ceiling,C?n ti?ng Anh nghi v?n: Ceiling; Unfamiliar | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ace Trainer,Ace Trainer,C?n ti?ng Anh nghi v?n: Ace; Trainer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
One Mind,One Mind,C?n ti?ng Anh nghi v?n: Mind; One | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thunder Tamer,Thunder Tamer,C?n ti?ng Anh nghi v?n: Tamer; Thunder | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Point Zero,Point Zero,C?n ti?ng Anh nghi v?n: Point; Zero | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mt. Firmament,Mt. Firmament,C?n ti?ng Anh nghi v?n: Firmament; Mt | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nimbus Sanctum,Nimbus Sanctum,C?n ti?ng Anh nghi v?n: Nimbus; Sanctum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Whisperwind Haven,Whisperwind Haven,C?n ti?ng Anh nghi v?n: Haven; Whisperwind | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Swift Dog,Swift Dog,C?n ti?ng Anh nghi v?n: Dog; Swift | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fighting Dog,Fighting Dog,C?n ti?ng Anh nghi v?n: Dog; Fighting | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Green Rabbit,Green Rabbit,C?n ti?ng Anh nghi v?n: Green; Rabbit | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Morri Cow,Morri Cow,C?n ti?ng Anh nghi v?n: Cow; Morri | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Azure Lizard,Azure Lizard,C?n ti?ng Anh nghi v?n: Azure; Lizard | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Goldenback Frog,Goldenback Frog,C?n ti?ng Anh nghi v?n: Frog; Goldenback | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Phoenix Butterfly,Phoenix Butterfly,C?n ti?ng Anh nghi v?n: Butterfly; Phoenix | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Snow Crane,Snow Crane,C?n ti?ng Anh nghi v?n: Crane; Snow | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Battlefield Record,Battlefield Record,C?n ti?ng Anh nghi v?n: Battlefield; Record | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mala Beads,Mala Beads,C?n ti?ng Anh nghi v?n: Beads; Mala | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Simplistic Rings,Simplistic Rings,C?n ti?ng Anh nghi v?n: Rings; Simplistic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Miniature You'tan,Miniature You'tan,C?n ti?ng Anh nghi v?n: Miniature; You'tan | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Liondance Head,Liondance Head,C?n ti?ng Anh nghi v?n: Head; Liondance | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Headline Screenshots,Headline Screenshots,C?n ti?ng Anh nghi v?n: Headline; Screenshots | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Victor Savor,Victor Savor,C?n ti?ng Anh nghi v?n: Savor; Victor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wooly Dolls,Wooly Dolls,C?n ti?ng Anh nghi v?n: Dolls; Wooly | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Coral Bowl,Coral Bowl,C?n ti?ng Anh nghi v?n: Bowl; Coral | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Prank Toy,Prank Toy,C?n ti?ng Anh nghi v?n: Prank; Toy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Homemade Candy,Homemade Candy,C?n ti?ng Anh nghi v?n: Candy; Homemade | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shattered Skies,Shattered Skies,C?n ti?ng Anh nghi v?n: Shattered; Skies | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Military Rations,Military Rations,C?n ti?ng Anh nghi v?n: Military; Rations | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Broken Fang,Broken Fang,C?n ti?ng Anh nghi v?n: Broken; Fang | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Magnifying Glass,Magnifying Glass,C?n ti?ng Anh nghi v?n: Glass; Magnifying | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dried Fish,Dried Fish,C?n ti?ng Anh nghi v?n: Dried; Fish | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blue Flask,Blue Flask,C?n ti?ng Anh nghi v?n: Blue; Flask | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Loong Bun,Loong Bun,C?n ti?ng Anh nghi v?n: Bun; Loong | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Loong Scale,Loong Scale,C?n ti?ng Anh nghi v?n: Loong; Scale | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Striped Ribbon,Striped Ribbon,C?n ti?ng Anh nghi v?n: Ribbon; Striped | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sound Recorder,Sound Recorder,C?n ti?ng Anh nghi v?n: Recorder; Sound | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wind Chimes,Wind Chimes,C?n ti?ng Anh nghi v?n: Chimes; Wind | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Intelligence Network,Intelligence Network,C?n ti?ng Anh nghi v?n: Intelligence; Network | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vintage Console,Vintage Console,C?n ti?ng Anh nghi v?n: Console; Vintage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Medicine Box,Medicine Box,C?n ti?ng Anh nghi v?n: Box; Medicine | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Coupon Clip,Coupon Clip,C?n ti?ng Anh nghi v?n: Clip; Coupon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Velvet Grass,Velvet Grass,C?n ti?ng Anh nghi v?n: Grass; Velvet | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Expedition Goggles,Expedition Goggles,C?n ti?ng Anh nghi v?n: Expedition; Goggles | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Peachy Turtle,Peachy Turtle,C?n ti?ng Anh nghi v?n: Peachy; Turtle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Silky Reveries,Silky Reveries,C?n ti?ng Anh nghi v?n: Reveries; Silky | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hand Mirror,Hand Mirror,C?n ti?ng Anh nghi v?n: Hand; Mirror | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Jade Pendant,Jade Pendant,C?n ti?ng Anh nghi v?n: Jade; Pendant | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blaze Feather,Blaze Feather,C?n ti?ng Anh nghi v?n: Blaze; Feather | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Snow Waltz,Snow Waltz,C?n ti?ng Anh nghi v?n: Snow; Waltz | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Healing You'tan,Healing You'tan,C?n ti?ng Anh nghi v?n: Healing; You'tan | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Frosty Gusto,Frosty Gusto,C?n ti?ng Anh nghi v?n: Frosty; Gusto | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gallant Blaze,Gallant Blaze,C?n ti?ng Anh nghi v?n: Blaze; Gallant | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dragon's Breath,Dragon's Breath,C?n ti?ng Anh nghi v?n: Breath; Dragon's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Ghost Hounds""","""Ghost Hounds""",C?n ti?ng Anh nghi v?n: Ghost; Hounds | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Phantom Hunter,Phantom Hunter,C?n ti?ng Anh nghi v?n: Hunter; Phantom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Enforcer Puppet,Enforcer Puppet,C?n ti?ng Anh nghi v?n: Enforcer; Puppet | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mistcloak Strike,Mistcloak Strike,C?n ti?ng Anh nghi v?n: Mistcloak; Strike | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Windborne Rider,Windborne Rider,C?n ti?ng Anh nghi v?n: Rider; Windborne | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cleansing Reflections,Cleansing Reflections,C?n ti?ng Anh nghi v?n: Cleansing; Reflections | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nature Calling,Nature Calling,C?n ti?ng Anh nghi v?n: Calling; Nature | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Scarlet Shade,Scarlet Shade,C?n ti?ng Anh nghi v?n: Scarlet; Shade | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sanguine Blossom,Sanguine Blossom,C?n ti?ng Anh nghi v?n: Blossom; Sanguine | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thawborn Renewal,Thawborn Renewal,C?n ti?ng Anh nghi v?n: Renewal; Thawborn | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Eternal Blaze,Eternal Blaze,C?n ti?ng Anh nghi v?n: Blaze; Eternal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Jiang Yue,Jiang Yue,C?n ti?ng Anh nghi v?n: Jiang; Yue | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Yoshino Aoyama,Yoshino Aoyama,C?n ti?ng Anh nghi v?n: Aoyama; Yoshino | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Anna Devlin,Anna Devlin,C?n ti?ng Anh nghi v?n: Anna; Devlin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ashleigh Haddad,Ashleigh Haddad,C?n ti?ng Anh nghi v?n: Ashleigh; Haddad | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sudden Snowfall,Sudden Snowfall,C?n ti?ng Anh nghi v?n: Snowfall; Sudden | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lingering Coldness,Lingering Coldness,C?n ti?ng Anh nghi v?n: Coldness; Lingering | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Falling Petals,Falling Petals,C?n ti?ng Anh nghi v?n: Falling; Petals | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thawing Frost,Thawing Frost,C?n ti?ng Anh nghi v?n: Frost; Thawing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Morning Routine,Morning Routine,C?n ti?ng Anh nghi v?n: Morning; Routine | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rooftop Encounter,Rooftop Encounter,C?n ti?ng Anh nghi v?n: Encounter; Rooftop | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Beast Instict,Beast Instict,C?n ti?ng Anh nghi v?n: Beast; Instict | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Soothing Tea,Soothing Tea,C?n ti?ng Anh nghi v?n: Soothing; Tea | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Timeless Heritage,Timeless Heritage,C?n ti?ng Anh nghi v?n: Heritage; Timeless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Silent Caretaker,Silent Caretaker,C?n ti?ng Anh nghi v?n: Caretaker; Silent | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dilligent Devotion,Dilligent Devotion,C?n ti?ng Anh nghi v?n: Devotion; Dilligent | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cultivating Flowers,Cultivating Flowers,C?n ti?ng Anh nghi v?n: Cultivating; Flowers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Prisoner's Dilemma,Prisoner's Dilemma,C?n ti?ng Anh nghi v?n: Dilemma; Prisoner's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Taoqi's Tempo,Taoqi's Tempo,C?n ti?ng Anh nghi v?n: Taoqi's; Tempo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Moonlit Determination,Moonlit Determination,C?n ti?ng Anh nghi v?n: Determination; Moonlit | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Her Leadership,Her Leadership,C?n ti?ng Anh nghi v?n: Her; Leadership | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Her Kindness,Her Kindness,C?n ti?ng Anh nghi v?n: Her; Kindness | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: I,Thoughts: I,C?n ti?ng Anh nghi v?n: I; Thoughts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: II,Thoughts: II,C?n ti?ng Anh nghi v?n: II; Thoughts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: III,Thoughts: III,C?n ti?ng Anh nghi v?n: III; Thoughts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: IV,Thoughts: IV,C?n ti?ng Anh nghi v?n: IV; Thoughts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: V,Thoughts: V,C?n ti?ng Anh nghi v?n: Thoughts; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sanhua's Hobby,Sanhua's Hobby,C?n ti?ng Anh nghi v?n: Hobby; Sanhua's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sanhua's Trouble,Sanhua's Trouble,C?n ti?ng Anh nghi v?n: Sanhua's; Trouble | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chat: I,Chat: I,C?n ti?ng Anh nghi v?n: Chat; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chat: II,Chat: II,C?n ti?ng Anh nghi v?n: Chat; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Idle: I,Idle: I,C?n ti?ng Anh nghi v?n: I; Idle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Idle: II,Idle: II,C?n ti?ng Anh nghi v?n: Idle; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Idle: III,Idle: III,C?n ti?ng Anh nghi v?n: Idle; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Self-Introduction,Self-Introduction,C?n ti?ng Anh nghi v?n: Introduction; Self | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Join Team: I,Join Đội: I,C?n ti?ng Anh nghi v?n: I; Join | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Join Team: II,Join Đội: II,C?n ti?ng Anh nghi v?n: II; Join | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Join Team: III,Join Đội: III,C?n ti?ng Anh nghi v?n: III; Join | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ascension: I,Ascension: I,C?n ti?ng Anh nghi v?n: Ascension; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ascension: II,Ascension: II,C?n ti?ng Anh nghi v?n: Ascension; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ascension: III,Ascension: III,C?n ti?ng Anh nghi v?n: Ascension; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ascension: IV,Ascension: IV,C?n ti?ng Anh nghi v?n: Ascension; IV | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
*Effort Sound*,*Effort Sound*,C?n ti?ng Anh nghi v?n: Effort; Sound | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Injured: I,Injured: I,C?n ti?ng Anh nghi v?n: I; Injured | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Injured: II,Injured: II,C?n ti?ng Anh nghi v?n: II; Injured | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Injured: III,Injured: III,C?n ti?ng Anh nghi v?n: III; Injured | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fallen: I,Fallen: I,C?n ti?ng Anh nghi v?n: Fallen; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fallen: II,Fallen: II,C?n ti?ng Anh nghi v?n: Fallen; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fallen: III,Fallen: III,C?n ti?ng Anh nghi v?n: Fallen; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
*Effort Sound*,*Effort Sound*,C?n ti?ng Anh nghi v?n: Effort; Sound | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
*Effort Sound*,*Effort Sound*,C?n ti?ng Anh nghi v?n: Effort; Sound | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
*Effort Sound*,*Effort Sound*,C?n ti?ng Anh nghi v?n: Effort; Sound | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
*Effort Sound*,*Effort Sound*,C?n ti?ng Anh nghi v?n: Effort; Sound | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wall Dash,Wall Dash,C?n ti?ng Anh nghi v?n: Dash; Wall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ascension: V,Ascension: V,C?n ti?ng Anh nghi v?n: Ascension; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: I,Thoughts: I,C?n ti?ng Anh nghi v?n: I; Thoughts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: II,Thoughts: II,C?n ti?ng Anh nghi v?n: II; Thoughts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: III,Thoughts: III,C?n ti?ng Anh nghi v?n: III; Thoughts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: IV,Thoughts: IV,C?n ti?ng Anh nghi v?n: IV; Thoughts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
