en_source,vn_translate,loi_du_doan
Blanket Search,Blanket Search,C?n ti?ng Anh nghi v?n: Blanket; Search | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Friends to Foes,Bạn bè to Foes,C?n ti?ng Anh nghi v?n: Foes; to | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Autopilot Mode,Autopilot Mode,C?n ti?ng Anh nghi v?n: Autopilot; Mode | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Basic Livery,Basic Livery,C?n ti?ng Anh nghi v?n: Basic; Livery | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
New Federation,New Federation,C?n ti?ng Anh nghi v?n: Federation; New | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
New Federation,New Federation,C?n ti?ng Anh nghi v?n: Federation; New | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Disliked Food,Disliked Food,C?n ti?ng Anh nghi v?n: Disliked; Food | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Mornye,About Mornye,C?n ti?ng Anh nghi v?n: About; Mornye | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Sigrika,About Sigrika,C?n ti?ng Anh nghi v?n: About; Sigrika | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Chisa,About Chisa,C?n ti?ng Anh nghi v?n: About; Chisa | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enemies Near,Enemies Near,C?n ti?ng Anh nghi v?n: Enemies; Near | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Disliked Food,Disliked Food,C?n ti?ng Anh nghi v?n: Disliked; Food | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Lynae,About Lynae,C?n ti?ng Anh nghi v?n: About; Lynae | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Sigrika,About Sigrika,C?n ti?ng Anh nghi v?n: About; Sigrika | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Denia,About Denia,C?n ti?ng Anh nghi v?n: About; Denia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Chisa,About Chisa,C?n ti?ng Anh nghi v?n: About; Chisa | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: I,Hit: I,C?n ti?ng Anh nghi v?n: Hit; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: II,Hit: II,C?n ti?ng Anh nghi v?n: Hit; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enemies Near,Enemies Near,C?n ti?ng Anh nghi v?n: Enemies; Near | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Recharge Effect,Recharge Effect,C?n ti?ng Anh nghi v?n: Effect; Recharge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Soliskin Guide,Soliskin Guide,C?n ti?ng Anh nghi v?n: Guide; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Event Exclusive,Event Exclusive,C?n ti?ng Anh nghi v?n: Event; Exclusive | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Main Weapon,Main Weapon,C?n ti?ng Anh nghi v?n: Main; Weapon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Shield Bonus,Shield Bonus,C?n ti?ng Anh nghi v?n: Bonus; Shield | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Bonus,Healing Bonus,C?n ti?ng Anh nghi v?n: Bonus; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Basic Healing,Basic Healing,C?n ti?ng Anh nghi v?n: Basic; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
New Federation,New Federation,C?n ti?ng Anh nghi v?n: Federation; New | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Disliked Food,Disliked Food,C?n ti?ng Anh nghi v?n: Disliked; Food | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Mornye,About Mornye,C?n ti?ng Anh nghi v?n: About; Mornye | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Shorekeeper,About Shorekeeper,C?n ti?ng Anh nghi v?n: About; Shorekeeper | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Camellya,About Camellya,C?n ti?ng Anh nghi v?n: About; Camellya | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: I,Hit: I,C?n ti?ng Anh nghi v?n: Hit; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: II,Hit: II,C?n ti?ng Anh nghi v?n: Hit; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Disliked Food,Disliked Food,C?n ti?ng Anh nghi v?n: Disliked; Food | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Lucilla,About Lucilla,C?n ti?ng Anh nghi v?n: About; Lucilla | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Aemeath,About Aemeath,C?n ti?ng Anh nghi v?n: About; Aemeath | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Sigrika,About Sigrika,C?n ti?ng Anh nghi v?n: About; Sigrika | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Rhein,About Rhein,C?n ti?ng Anh nghi v?n: About; Rhein | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: II,Hit: II,C?n ti?ng Anh nghi v?n: Hit; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enemies Near,Enemies Near,C?n ti?ng Anh nghi v?n: Enemies; Near | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: I,Hit: I,C?n ti?ng Anh nghi v?n: Hit; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Soliskin Guide,Soliskin Guide,C?n ti?ng Anh nghi v?n: Guide; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Disliked Food,Disliked Food,C?n ti?ng Anh nghi v?n: Disliked; Food | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Denia,About Denia,C?n ti?ng Anh nghi v?n: About; Denia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Lynae,About Lynae,C?n ti?ng Anh nghi v?n: About; Lynae | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Aemeath,About Aemeath,C?n ti?ng Anh nghi v?n: About; Aemeath | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Lucilla,About Lucilla,C?n ti?ng Anh nghi v?n: About; Lucilla | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: I,Hit: I,C?n ti?ng Anh nghi v?n: Hit; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: II,Hit: II,C?n ti?ng Anh nghi v?n: Hit; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: III,Hit: III,C?n ti?ng Anh nghi v?n: Hit; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enemies Near,Enemies Near,C?n ti?ng Anh nghi v?n: Enemies; Near | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Batch Lock,Batch Lock,C?n ti?ng Anh nghi v?n: Batch; Lock | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Batch Unlock,Batch Unlock,C?n ti?ng Anh nghi v?n: Batch; Unlock | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Energy Recycle,Energy Recycle,C?n ti?ng Anh nghi v?n: Energy; Recycle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Our Sun,Our Sun,C?n ti?ng Anh nghi v?n: Our; Sun | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Disliked Food,Disliked Food,C?n ti?ng Anh nghi v?n: Disliked; Food | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Lynae,About Lynae,C?n ti?ng Anh nghi v?n: About; Lynae | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Chisa,About Chisa,C?n ti?ng Anh nghi v?n: About; Chisa | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Aemeath,About Aemeath,C?n ti?ng Anh nghi v?n: About; Aemeath | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Sigrika,About Sigrika,C?n ti?ng Anh nghi v?n: About; Sigrika | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Denia,About Denia,C?n ti?ng Anh nghi v?n: About; Denia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Lucilla,About Lucilla,C?n ti?ng Anh nghi v?n: About; Lucilla | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enemies Near,Enemies Near,C?n ti?ng Anh nghi v?n: Enemies; Near | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Disliked Food,Disliked Food,C?n ti?ng Anh nghi v?n: Disliked; Food | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Sigrika,About Sigrika,C?n ti?ng Anh nghi v?n: About; Sigrika | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Hiyuki,About Hiyuki,C?n ti?ng Anh nghi v?n: About; Hiyuki | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Phrolova,About Phrolova,C?n ti?ng Anh nghi v?n: About; Phrolova | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Mornye,About Mornye,C?n ti?ng Anh nghi v?n: About; Mornye | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
About Aemeath,About Aemeath,C?n ti?ng Anh nghi v?n: About; Aemeath | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: I,Hit: I,C?n ti?ng Anh nghi v?n: Hit; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hit: II,Hit: II,C?n ti?ng Anh nghi v?n: Hit; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Aerial Energy,Aerial Energy,C?n ti?ng Anh nghi v?n: Aerial; Energy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Reach Duelist Level 2,Đạt Duelist Level 2,C?n ti?ng Anh nghi v?n: Duelist; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Reach Duelist Level 4,Đạt Duelist Level 4,C?n ti?ng Anh nghi v?n: Duelist; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Reach Duelist Level 6,Đạt Duelist Level 6,C?n ti?ng Anh nghi v?n: Duelist; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Reach Duelist Level 8,Đạt Duelist Level 8,C?n ti?ng Anh nghi v?n: Duelist; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Reach Duelist Level 10,Đạt Duelist Level 10,C?n ti?ng Anh nghi v?n: Duelist; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Reach Duelist Level 12,Đạt Duelist Level 12,C?n ti?ng Anh nghi v?n: Duelist; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Reach Duelist Level 3,Đạt Duelist Level 3,C?n ti?ng Anh nghi v?n: Duelist; Level | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exit Game,Exit Game,C?n ti?ng Anh nghi v?n: Exit; Game | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exchange Tips,Exchange Tips,C?n ti?ng Anh nghi v?n: Exchange; Tips | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enhance Tips,Enhance Tips,C?n ti?ng Anh nghi v?n: Enhance; Tips | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exit Game,Exit Game,C?n ti?ng Anh nghi v?n: Exit; Game | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sonata Effect,Sonata Effect,C?n ti?ng Anh nghi v?n: Effect; Sonata | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enhance Tips,Enhance Tips,C?n ti?ng Anh nghi v?n: Enhance; Tips | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enhance Tips,Enhance Tips,C?n ti?ng Anh nghi v?n: Enhance; Tips | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Equipment Tips,Equipment Tips,C?n ti?ng Anh nghi v?n: Equipment; Tips | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Weapon Replacement,Weapon Replacement,C?n ti?ng Anh nghi v?n: Replacement; Weapon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Temporarily Exit,Temporarily Exit,C?n ti?ng Anh nghi v?n: Exit; Temporarily | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Temporarily Exit,Temporarily Exit,C?n ti?ng Anh nghi v?n: Exit; Temporarily | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exit Confirmation,Exit Confirmation,C?n ti?ng Anh nghi v?n: Confirmation; Exit | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exit Confirmation,Exit Confirmation,C?n ti?ng Anh nghi v?n: Confirmation; Exit | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Combat Event,Combat Event,C?n ti?ng Anh nghi v?n: Combat; Event | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Leisure Event,Leisure Event,C?n ti?ng Anh nghi v?n: Event; Leisure | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exploration Event,Exploration Event,C?n ti?ng Anh nghi v?n: Event; Exploration | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Calculation Error,Calculation Error,C?n ti?ng Anh nghi v?n: Calculation; Error | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Healing Complete,Healing Complete,C?n ti?ng Anh nghi v?n: Complete; Healing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Best Time,Best Time,C?n ti?ng Anh nghi v?n: Best; Time | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exploration Finish,Exploration Finish,C?n ti?ng Anh nghi v?n: Exploration; Finish | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Basic Information,Basic Information,C?n ti?ng Anh nghi v?n: Basic; Information | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sonata Effect,Sonata Effect,C?n ti?ng Anh nghi v?n: Effect; Sonata | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Friend Request,Friend Request,C?n ti?ng Anh nghi v?n: Friend; Request | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
No Friend Request,Không Friend Request,C?n ti?ng Anh nghi v?n: Friend; Request | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Featured Weapon Convene,Featured Weapon Triệu Tập,C?n ti?ng Anh nghi v?n: Featured; Weapon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Anniversary Weapon Convene,Anniversary Weapon Triệu Tập,C?n ti?ng Anh nghi v?n: Anniversary; Weapon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Friend Added,Friend Added,C?n ti?ng Anh nghi v?n: Added; Friend | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exit Matching,Exit Matching,C?n ti?ng Anh nghi v?n: Exit; Matching | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Match Complete,Match Complete,C?n ti?ng Anh nghi v?n: Complete; Match | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Unavailable Area,Unavailable Area,C?n ti?ng Anh nghi v?n: Area; Unavailable | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Not Equipped,Not Equipped,C?n ti?ng Anh nghi v?n: Equipped; Not | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Not Owned,Not Owned,C?n ti?ng Anh nghi v?n: Not; Owned | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
New Goal,New Goal,C?n ti?ng Anh nghi v?n: Goal; New | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Edit Name,Edit Name,C?n ti?ng Anh nghi v?n: Edit; Name | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Weapon Materials,Weapon Materials,C?n ti?ng Anh nghi v?n: Materials; Weapon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
No Team Members Now,Không Đội Members Now,C?n ti?ng Anh nghi v?n: Members; Now | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rate Now,Rate Now,C?n ti?ng Anh nghi v?n: Now; Rate | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Immersion Mode,Immersion Mode,C?n ti?ng Anh nghi v?n: Immersion; Mode | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Night Fishing,Night Fishing,C?n ti?ng Anh nghi v?n: Fishing; Night | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Night Fishing,Night Fishing,C?n ti?ng Anh nghi v?n: Fishing; Night | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Switch Successful,Switch Successful,C?n ti?ng Anh nghi v?n: Successful; Switch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Prepare More,Prepare More,C?n ti?ng Anh nghi v?n: More; Prepare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
New Game,New Game,C?n ti?ng Anh nghi v?n: Game; New | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"Clear ""Test Run"" to unlock","Hoàn thành ""Test Run"" để mở khóa",C?n ti?ng Anh nghi v?n: Run; Test | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"Clear the first difficulty of ""Sacrifice Night"" to unlock","Hoàn thành độ khó đầu tiên của ""Sacrifice Night"" để mở khóa",C?n ti?ng Anh nghi v?n: Night; Sacrifice | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"Unlock ""Sacrifice Night"" to obtain","Mở khóa ""Sacrifice Night"" để nhận",C?n ti?ng Anh nghi v?n: Night; Sacrifice | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"Clear all difficulties of ""Sacrifice Night"" to unlock","Hoàn thành tất cả độ khó của ""Sacrifice Night"" để mở khóa",C?n ti?ng Anh nghi v?n: Night; Sacrifice | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Download Complete,Download Complete,C?n ti?ng Anh nghi v?n: Complete; Download | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Save Feature,Save Feature,C?n ti?ng Anh nghi v?n: Feature; Save | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Infinite Mode,Infinite Mode,C?n ti?ng Anh nghi v?n: Infinite; Mode | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Unable to switch Signature Weapon,Không thể chuyển đổi Signature Weapon,C?n ti?ng Anh nghi v?n: Signature; Weapon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Signature Weapon mismatch,Signature Weapon không khớp,C?n ti?ng Anh nghi v?n: Signature; Weapon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Our Choice,Our Choice,C?n ti?ng Anh nghi v?n: Choice; Our | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Old Compass,Old Compass,C?n ti?ng Anh nghi v?n: Compass; Old | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Basic Tuner,Basic Tuner,C?n ti?ng Anh nghi v?n: Basic; Tuner | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Basic Ring,Basic Ring,C?n ti?ng Anh nghi v?n: Basic; Ring | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exiles' Weapon,Exiles' Weapon,C?n ti?ng Anh nghi v?n: Exiles'; Weapon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Scenic Photo,Scenic Photo,C?n ti?ng Anh nghi v?n: Photo; Scenic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Guide Crystal,Guide Crystal,C?n ti?ng Anh nghi v?n: Crystal; Guide | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Old Booklet,Old Booklet,C?n ti?ng Anh nghi v?n: Booklet; Old | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Old Sketch,Old Sketch,C?n ti?ng Anh nghi v?n: Old; Sketch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Temporary Team Photo,Temporary Đội Photo,C?n ti?ng Anh nghi v?n: Photo; Temporary | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
For Ya,For Ya,C?n ti?ng Anh nghi v?n: For; Ya | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
For Ya,For Ya,C?n ti?ng Anh nghi v?n: For; Ya | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Old Film,Old Film,C?n ti?ng Anh nghi v?n: Film; Old | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Standard Weapon Mold,Tiêu Chuẩn Weapon Mold,C?n ti?ng Anh nghi v?n: Mold; Weapon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Prophet's Message,Prophet's Message,C?n ti?ng Anh nghi v?n: Message; Prophet's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Plushies' Photo,Plushies' Photo,C?n ti?ng Anh nghi v?n: Photo; Plushies' | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Event Requests,Event Requests,C?n ti?ng Anh nghi v?n: Event; Requests | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Vibe Level Milestone Reward,Phần thưởng cột mốc Vibe Level,C?n ti?ng Anh nghi v?n: Level; Vibe | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Old Voice Recorder,Old Giọng nói Recorder,C?n ti?ng Anh nghi v?n: Old; Recorder | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Styling Guide,Styling Guide,C?n ti?ng Anh nghi v?n: Guide; Styling | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Factory New,Factory New,C?n ti?ng Anh nghi v?n: Factory; New | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Last Surprise,Last Surprise,C?n ti?ng Anh nghi v?n: Last; Surprise | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Flowers For You,Flowers For Bạn,C?n ti?ng Anh nghi v?n: Flowers; For | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ever True,Ever True,C?n ti?ng Anh nghi v?n: Ever; True | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Track Status,Track Status,C?n ti?ng Anh nghi v?n: Status; Track | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
New Region,New Region,C?n ti?ng Anh nghi v?n: New; Region | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
