en_source,vn_translate,loi_du_doan
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: V,Resonance Skill: V,C?n ti?ng Anh nghi v?n: Skill; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IV,Resonance Skill: IV,C?n ti?ng Anh nghi v?n: IV; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IV,Resonance Skill: IV,C?n ti?ng Anh nghi v?n: IV; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: V,Resonance Skill: V,C?n ti?ng Anh nghi v?n: Skill; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VII,Resonance Skill: VII,C?n ti?ng Anh nghi v?n: Skill; VII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VIII,Resonance Skill: VIII,C?n ti?ng Anh nghi v?n: Skill; VIII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IV,Resonance Skill: IV,C?n ti?ng Anh nghi v?n: IV; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: V,Resonance Skill: V,C?n ti?ng Anh nghi v?n: Skill; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IV,Resonance Skill: IV,C?n ti?ng Anh nghi v?n: IV; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: V,Resonance Skill: V,C?n ti?ng Anh nghi v?n: Skill; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IV,Resonance Skill: IV,C?n ti?ng Anh nghi v?n: IV; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: V,Resonance Skill: V,C?n ti?ng Anh nghi v?n: Skill; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VII,Resonance Skill: VII,C?n ti?ng Anh nghi v?n: Skill; VII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VIII,Resonance Skill: VIII,C?n ti?ng Anh nghi v?n: Skill; VIII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IX,Resonance Skill: IX,C?n ti?ng Anh nghi v?n: IX; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: IV,Resonance Liberation: IV,C?n ti?ng Anh nghi v?n: IV; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: V,Resonance Liberation: V,C?n ti?ng Anh nghi v?n: Liberation; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IV,Resonance Skill: IV,C?n ti?ng Anh nghi v?n: IV; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: V,Resonance Skill: V,C?n ti?ng Anh nghi v?n: Skill; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VII,Resonance Skill: VII,C?n ti?ng Anh nghi v?n: Skill; VII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VIII,Resonance Skill: VIII,C?n ti?ng Anh nghi v?n: Skill; VIII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IX,Resonance Skill: IX,C?n ti?ng Anh nghi v?n: IX; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: IV,Resonance Liberation: IV,C?n ti?ng Anh nghi v?n: IV; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: V,Resonance Liberation: V,C?n ti?ng Anh nghi v?n: Liberation; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: VII,Resonance Liberation: VII,C?n ti?ng Anh nghi v?n: Liberation; VII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: VIII,Resonance Liberation: VIII,C?n ti?ng Anh nghi v?n: Liberation; VIII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: IX,Resonance Liberation: IX,C?n ti?ng Anh nghi v?n: IX; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IV,Resonance Skill: IV,C?n ti?ng Anh nghi v?n: IV; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: V,Resonance Skill: V,C?n ti?ng Anh nghi v?n: Skill; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VII,Resonance Skill: VII,C?n ti?ng Anh nghi v?n: Skill; VII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VIII,Resonance Skill: VIII,C?n ti?ng Anh nghi v?n: Skill; VIII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IX,Resonance Skill: IX,C?n ti?ng Anh nghi v?n: IX; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: X,Resonance Skill: X,C?n ti?ng Anh nghi v?n: Skill; X | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: XI,Resonance Skill: XI,C?n ti?ng Anh nghi v?n: Skill; XI | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: XII,Resonance Skill: XII,C?n ti?ng Anh nghi v?n: Skill; XII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: XIII,Resonance Skill: XIII,C?n ti?ng Anh nghi v?n: Skill; XIII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: XIV,Resonance Skill: XIV,C?n ti?ng Anh nghi v?n: Skill; XIV | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: XV,Resonance Skill: XV,C?n ti?ng Anh nghi v?n: Skill; XV | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
The Last Fight,The Last Fight,C?n ti?ng Anh nghi v?n: Fight; Last | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
New Resonator Tactics,New Resonator Tactics,C?n ti?ng Anh nghi v?n: New; Tactics | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IV,Resonance Skill: IV,C?n ti?ng Anh nghi v?n: IV; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: V,Resonance Skill: V,C?n ti?ng Anh nghi v?n: Skill; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: IV,Resonance Liberation: IV,C?n ti?ng Anh nghi v?n: IV; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: V,Resonance Liberation: V,C?n ti?ng Anh nghi v?n: Liberation; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: VII,Resonance Liberation: VII,C?n ti?ng Anh nghi v?n: Liberation; VII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: VII,Resonance Liberation: VII,C?n ti?ng Anh nghi v?n: Liberation; VII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: VIII,Resonance Liberation: VIII,C?n ti?ng Anh nghi v?n: Liberation; VIII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IV,Resonance Skill: IV,C?n ti?ng Anh nghi v?n: IV; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: V,Resonance Skill: V,C?n ti?ng Anh nghi v?n: Skill; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: IV,Resonance Liberation: IV,C?n ti?ng Anh nghi v?n: IV; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: V,Resonance Liberation: V,C?n ti?ng Anh nghi v?n: Liberation; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IV,Resonance Skill: IV,C?n ti?ng Anh nghi v?n: IV; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: V,Resonance Skill: V,C?n ti?ng Anh nghi v?n: Skill; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VII,Resonance Skill: VII,C?n ti?ng Anh nghi v?n: Skill; VII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VIII,Resonance Skill: VIII,C?n ti?ng Anh nghi v?n: Skill; VIII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IX,Resonance Skill: IX,C?n ti?ng Anh nghi v?n: IX; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: X,Resonance Skill: X,C?n ti?ng Anh nghi v?n: Skill; X | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: XI,Resonance Skill: XI,C?n ti?ng Anh nghi v?n: Skill; XI | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: XII,Resonance Skill: XII,C?n ti?ng Anh nghi v?n: Skill; XII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonator Skill Evolved,Resonator Skill Evolved,C?n ti?ng Anh nghi v?n: Evolved; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Physical DMG Bonus,Physical DMG Bonus,C?n ti?ng Anh nghi v?n: Bonus; Physical | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
DMG Multiplier Bonus,DMG Multiplier Bonus,C?n ti?ng Anh nghi v?n: Bonus; Multiplier | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IV,Resonance Skill: IV,C?n ti?ng Anh nghi v?n: IV; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: V,Resonance Skill: V,C?n ti?ng Anh nghi v?n: Skill; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VII,Resonance Skill: VII,C?n ti?ng Anh nghi v?n: Skill; VII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: VIII,Resonance Skill: VIII,C?n ti?ng Anh nghi v?n: Skill; VIII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: IX,Resonance Skill: IX,C?n ti?ng Anh nghi v?n: IX; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: X,Resonance Skill: X,C?n ti?ng Anh nghi v?n: Skill; X | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: XI,Resonance Skill: XI,C?n ti?ng Anh nghi v?n: Skill; XI | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: I,Resonance Skill: I,C?n ti?ng Anh nghi v?n: I; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: II,Resonance Skill: II,C?n ti?ng Anh nghi v?n: II; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Skill: III,Resonance Skill: III,C?n ti?ng Anh nghi v?n: III; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: I,Resonance Liberation: I,C?n ti?ng Anh nghi v?n: I; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: II,Resonance Liberation: II,C?n ti?ng Anh nghi v?n: II; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
Resonance Liberation: III,Resonance Liberation: III,C?n ti?ng Anh nghi v?n: III; Liberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 15.67
