en_source,vn_translate,loi_du_doan
Devoted Watcher,Devoted Watcher,C?n ti?ng Anh nghi v?n: Devoted; Watcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Investigating Acolyte,Investigating Acolyte,C?n ti?ng Anh nghi v?n: Acolyte; Investigating | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Analytical Acolyte,Analytical Acolyte,C?n ti?ng Anh nghi v?n: Acolyte; Analytical | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Devout Acolytes,Devout Acolytes,C?n ti?ng Anh nghi v?n: Acolytes; Devout | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fenrico & Leviathan,Fenrico & Leviathan,C?n ti?ng Anh nghi v?n: Fenrico; Leviathan | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Underground Merchant,Underground Merchant,C?n ti?ng Anh nghi v?n: Merchant; Underground | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Arrogant Noble,Arrogant Noble,C?n ti?ng Anh nghi v?n: Arrogant; Noble | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Noble's Servant,Noble's Servant,C?n ti?ng Anh nghi v?n: Noble's; Servant | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Septimontian Citizen,Septimontian Citizen,C?n ti?ng Anh nghi v?n: Citizen; Septimontian | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stern Senator,Stern Senator,C?n ti?ng Anh nghi v?n: Senator; Stern | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Respectful Acolyte,Respectful Acolyte,C?n ti?ng Anh nghi v?n: Acolyte; Respectful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Noble's Servant,Noble's Servant,C?n ti?ng Anh nghi v?n: Noble's; Servant | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Uncle Bin,Uncle Bin,C?n ti?ng Anh nghi v?n: Bin; Uncle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lu Shen,Lu Shen,C?n ti?ng Anh nghi v?n: Lu; Shen | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Scorpion Leader,Scorpion Leader,C?n ti?ng Anh nghi v?n: Leader; Scorpion | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Camp Radio,Camp Radio,C?n ti?ng Anh nghi v?n: Camp; Radio | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Midnight Ranger,Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Veteran Gladiator,Veteran Gladiator,C?n ti?ng Anh nghi v?n: Gladiator; Veteran | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cowardly Gladiator,Cowardly Gladiator,C?n ti?ng Anh nghi v?n: Cowardly; Gladiator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shrewd Senator,Shrewd Senator,C?n ti?ng Anh nghi v?n: Senator; Shrewd | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Funeral Attendee,Funeral Attendee,C?n ti?ng Anh nghi v?n: Attendee; Funeral | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Breathless Gladiator,Breathless Gladiator,C?n ti?ng Anh nghi v?n: Breathless; Gladiator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Young Augusta,Young Augusta,C?n ti?ng Anh nghi v?n: Augusta; Young | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Funeral Attendees""","""Funeral Attendees""",C?n ti?ng Anh nghi v?n: Attendees; Funeral | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Valiant Gladiator,Valiant Gladiator,C?n ti?ng Anh nghi v?n: Gladiator; Valiant | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Outspoken Gladiator,Outspoken Gladiator,C?n ti?ng Anh nghi v?n: Gladiator; Outspoken | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Helpful Noble,Helpful Noble,C?n ti?ng Anh nghi v?n: Helpful; Noble | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Struggling Gladiator,Struggling Gladiator,C?n ti?ng Anh nghi v?n: Gladiator; Struggling | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Worried Noble,Worried Noble,C?n ti?ng Anh nghi v?n: Noble; Worried | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Serene Priestess,Serene Priestess,C?n ti?ng Anh nghi v?n: Priestess; Serene | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Excitable Priestess,Excitable Priestess,C?n ti?ng Anh nghi v?n: Excitable; Priestess | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blunt Gladiator,Blunt Gladiator,C?n ti?ng Anh nghi v?n: Blunt; Gladiator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Devoted Priestess,Devoted Priestess,C?n ti?ng Anh nghi v?n: Devoted; Priestess | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Startled Gladiator,Startled Gladiator,C?n ti?ng Anh nghi v?n: Gladiator; Startled | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Indomitable Gladiator,Indomitable Gladiator,C?n ti?ng Anh nghi v?n: Gladiator; Indomitable | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Iuno's Choice,Iuno's Choice,C?n ti?ng Anh nghi v?n: Choice; Iuno's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gladiator Harelius,Gladiator Harelius,C?n ti?ng Anh nghi v?n: Gladiator; Harelius | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Innocent Maia,Innocent Maia,C?n ti?ng Anh nghi v?n: Innocent; Maia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Clever Nikolas,Clever Nikolas,C?n ti?ng Anh nghi v?n: Clever; Nikolas | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Infatuated Samara,Infatuated Samara,C?n ti?ng Anh nghi v?n: Infatuated; Samara | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Questioning Priestess,Questioning Priestess,C?n ti?ng Anh nghi v?n: Priestess; Questioning | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fearless Gladiator,Fearless Gladiator,C?n ti?ng Anh nghi v?n: Fearless; Gladiator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Eager Citizen""","""Eager Citizen""",C?n ti?ng Anh nghi v?n: Citizen; Eager | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Somber Gladiator""","""Somber Gladiator""",C?n ti?ng Anh nghi v?n: Gladiator; Somber | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Anxious Noble""","""Anxious Noble""",C?n ti?ng Anh nghi v?n: Anxious; Noble | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Collected Citizen""","""Collected Citizen""",C?n ti?ng Anh nghi v?n: Citizen; Collected | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Distressed Gladiator""","""Distressed Gladiator""",C?n ti?ng Anh nghi v?n: Distressed; Gladiator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stunned Gladiator,Stunned Gladiator,C?n ti?ng Anh nghi v?n: Gladiator; Stunned | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Injured Gladiator,Injured Gladiator,C?n ti?ng Anh nghi v?n: Gladiator; Injured | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Marco's Spirit,Marco's Spirit,C?n ti?ng Anh nghi v?n: Marco's; Spirit | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tormented Spirit,Tormented Spirit,C?n ti?ng Anh nghi v?n: Spirit; Tormented | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Enraged Spirit,Enraged Spirit,C?n ti?ng Anh nghi v?n: Enraged; Spirit | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Comforting Gladiator,Comforting Gladiator,C?n ti?ng Anh nghi v?n: Comforting; Gladiator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Brave Gladiator,Brave Gladiator,C?n ti?ng Anh nghi v?n: Brave; Gladiator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Seasoned Gladiator,Seasoned Gladiator,C?n ti?ng Anh nghi v?n: Gladiator; Seasoned | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Young Gladiator,Young Gladiator,C?n ti?ng Anh nghi v?n: Gladiator; Young | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crying Child,Crying Child,C?n ti?ng Anh nghi v?n: Child; Crying | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fabianum Townsfolk,Fabianum Townsfolk,C?n ti?ng Anh nghi v?n: Fabianum; Townsfolk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Possible Choice,Possible Choice,C?n ti?ng Anh nghi v?n: Choice; Possible | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Disillusioned Maia,Disillusioned Maia,C?n ti?ng Anh nghi v?n: Disillusioned; Maia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Eager Commoner,Eager Commoner,C?n ti?ng Anh nghi v?n: Commoner; Eager | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Weak Gladiator,Weak Gladiator,C?n ti?ng Anh nghi v?n: Gladiator; Weak | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Doubtful Priestess,Doubtful Priestess,C?n ti?ng Anh nghi v?n: Doubtful; Priestess | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Surprised Priestess,Surprised Priestess,C?n ti?ng Anh nghi v?n: Priestess; Surprised | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cato's Spirit,Cato's Spirit,C?n ti?ng Anh nghi v?n: Cato's; Spirit | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Desperate Spirit,Desperate Spirit,C?n ti?ng Anh nghi v?n: Desperate; Spirit | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pleading Spirit,Pleading Spirit,C?n ti?ng Anh nghi v?n: Pleading; Spirit | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sorrowful Spirit,Sorrowful Spirit,C?n ti?ng Anh nghi v?n: Sorrowful; Spirit | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Resentful Spirit,Resentful Spirit,C?n ti?ng Anh nghi v?n: Resentful; Spirit | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gladiator Ethan,Gladiator Ethan,C?n ti?ng Anh nghi v?n: Ethan; Gladiator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gladiator Aurora,Gladiator Aurora,C?n ti?ng Anh nghi v?n: Aurora; Gladiator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Exhausted Gladiator,Exhausted Gladiator,C?n ti?ng Anh nghi v?n: Exhausted; Gladiator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Injured Wootter,Injured Wootter,C?n ti?ng Anh nghi v?n: Injured; Wootter | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Frightened Wootter,Frightened Wootter,C?n ti?ng Anh nghi v?n: Frightened; Wootter | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Grateful Wootter,Grateful Wootter,C?n ti?ng Anh nghi v?n: Grateful; Wootter | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Survivor Wootter,Survivor Wootter,C?n ti?ng Anh nghi v?n: Survivor; Wootter | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Veteran Elder,Veteran Elder,C?n ti?ng Anh nghi v?n: Elder; Veteran | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Confident Priestess,Confident Priestess,C?n ti?ng Anh nghi v?n: Confident; Priestess | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Young Augusta,Young Augusta,C?n ti?ng Anh nghi v?n: Augusta; Young | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mr. Cheng,Mr. Cheng,C?n ti?ng Anh nghi v?n: Cheng; Mr | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hairless Kitten,Hairless Kitten,C?n ti?ng Anh nghi v?n: Hairless; Kitten | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tetra (Translation),Tetra (Translation),C?n ti?ng Anh nghi v?n: Tetra; Translation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bulldogs (Translation),Bulldogs (Translation),C?n ti?ng Anh nghi v?n: Bulldogs; Translation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Speedydogs (Translation),Speedydogs (Translation),C?n ti?ng Anh nghi v?n: Speedydogs; Translation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tealfrill (Translation),Tealfrill (Translation),C?n ti?ng Anh nghi v?n: Tealfrill; Translation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mysterious Sound,Mysterious Sound,C?n ti?ng Anh nghi v?n: Mysterious; Sound | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Watch Play""","""Watch Play""",C?n ti?ng Anh nghi v?n: Play; Watch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lone Hoochief,Lone Hoochief,C?n ti?ng Anh nghi v?n: Hoochief; Lone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lil. Lun,Lil. Lun,C?n ti?ng Anh nghi v?n: Lil; Lun | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lil. Dong,Lil. Dong,C?n ti?ng Anh nghi v?n: Dong; Lil | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Environment Assessment Module,Environment Assessment Mô-đun,C?n ti?ng Anh nghi v?n: Assessment; Environment | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Faded Notice Board,Faded Thông báo Board,C?n ti?ng Anh nghi v?n: Board; Faded | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pioneer Info,Pioneer Info,C?n ti?ng Anh nghi v?n: Info; Pioneer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blurry Carving,Blurry Carving,C?n ti?ng Anh nghi v?n: Blurry; Carving | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Boss Ji,Boss Ji,C?n ti?ng Anh nghi v?n: Boss; Ji | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unknown Reverberation,Unknown Reverberation,C?n ti?ng Anh nghi v?n: Reverberation; Unknown | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lil. Mo,Lil. Mo,C?n ti?ng Anh nghi v?n: Lil; Mo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Secret Merchant,Secret Merchant,C?n ti?ng Anh nghi v?n: Merchant; Secret | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Young Woman,Young Woman,C?n ti?ng Anh nghi v?n: Woman; Young | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Uncle Ji,Uncle Ji,C?n ti?ng Anh nghi v?n: Ji; Uncle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hotel Doorman,Hotel Doorman,C?n ti?ng Anh nghi v?n: Doorman; Hotel | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cold Envoy,Cold Envoy,C?n ti?ng Anh nghi v?n: Cold; Envoy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Invitation Letter,Invitation Letter,C?n ti?ng Anh nghi v?n: Invitation; Letter | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Joyous Man,Joyous Man,C?n ti?ng Anh nghi v?n: Joyous; Man | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Voluble Woman,Voluble Woman,C?n ti?ng Anh nghi v?n: Voluble; Woman | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Obsessed Man,Obsessed Man,C?n ti?ng Anh nghi v?n: Man; Obsessed | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cold Acolyte,Cold Acolyte,C?n ti?ng Anh nghi v?n: Acolyte; Cold | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Angry Civilian,Angry Civilian,C?n ti?ng Anh nghi v?n: Angry; Civilian | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Scarlet Velvet,Scarlet Velvet,C?n ti?ng Anh nghi v?n: Scarlet; Velvet | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vault Researcher,Vault Researcher,C?n ti?ng Anh nghi v?n: Researcher; Vault | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Capollo's Agent,Capollo's Agent,C?n ti?ng Anh nghi v?n: Agent; Capollo's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Frightened Child,Frightened Child,C?n ti?ng Anh nghi v?n: Child; Frightened | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Blue Rain""","""Blue Rain""",C?n ti?ng Anh nghi v?n: Blue; Rain | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tense Artificer,Tense Artificer,C?n ti?ng Anh nghi v?n: Artificer; Tense | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bewildered Artificer,Bewildered Artificer,C?n ti?ng Anh nghi v?n: Artificer; Bewildered | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Seasoned Clerk,Seasoned Clerk,C?n ti?ng Anh nghi v?n: Clerk; Seasoned | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Serious Clerk,Serious Clerk,C?n ti?ng Anh nghi v?n: Clerk; Serious | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Auction Receptionist,Auction Receptionist,C?n ti?ng Anh nghi v?n: Auction; Receptionist | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ambitious Entrepreneur,Ambitious Entrepreneur,C?n ti?ng Anh nghi v?n: Ambitious; Entrepreneur | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Anxious Man,Anxious Man,C?n ti?ng Anh nghi v?n: Anxious; Man | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Professional Tuner,Professional Tuner,C?n ti?ng Anh nghi v?n: Professional; Tuner | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Serious Tuner,Serious Tuner,C?n ti?ng Anh nghi v?n: Serious; Tuner | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Order Envoy,Order Envoy,C?n ti?ng Anh nghi v?n: Envoy; Order | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Priest Alessio,Priest Alessio,C?n ti?ng Anh nghi v?n: Alessio; Priest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Anxious Customer,Anxious Customer,C?n ti?ng Anh nghi v?n: Anxious; Customer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Impatient Customer,Impatient Customer,C?n ti?ng Anh nghi v?n: Customer; Impatient | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Band Guard,Band Guard,C?n ti?ng Anh nghi v?n: Band; Guard | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hecate (Phrolova),Hecate (Phrolova),C?n ti?ng Anh nghi v?n: Hecate; Phrolova | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Quiet Acolyte,Quiet Acolyte,C?n ti?ng Anh nghi v?n: Acolyte; Quiet | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Order Deacon,Order Deacon,C?n ti?ng Anh nghi v?n: Deacon; Order | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nervous Acolyte,Nervous Acolyte,C?n ti?ng Anh nghi v?n: Acolyte; Nervous | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Young Woman,Young Woman,C?n ti?ng Anh nghi v?n: Woman; Young | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Brave Kid,Brave Kid,C?n ti?ng Anh nghi v?n: Brave; Kid | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Quiet Kid,Quiet Kid,C?n ti?ng Anh nghi v?n: Kid; Quiet | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Masked Follower,Masked Follower,C?n ti?ng Anh nghi v?n: Follower; Masked | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Serious Acolyte,Serious Acolyte,C?n ti?ng Anh nghi v?n: Acolyte; Serious | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Devout Acolyte,Devout Acolyte,C?n ti?ng Anh nghi v?n: Acolyte; Devout | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mysterious Passerby,Mysterious Passerby,C?n ti?ng Anh nghi v?n: Mysterious; Passerby | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Arrogant Man,Arrogant Man,C?n ti?ng Anh nghi v?n: Arrogant; Man | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Calm Man,Calm Man,C?n ti?ng Anh nghi v?n: Calm; Man | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Yellowed Page,Yellowed Page,C?n ti?ng Anh nghi v?n: Page; Yellowed | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wrinkled Page,Wrinkled Page,C?n ti?ng Anh nghi v?n: Page; Wrinkled | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mr. Millkeeper,Mr. Millkeeper,C?n ti?ng Anh nghi v?n: Millkeeper; Mr | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Whisperwind Knight,Whisperwind Knight,C?n ti?ng Anh nghi v?n: Knight; Whisperwind | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ambitious Entrepreneur,Ambitious Entrepreneur,C?n ti?ng Anh nghi v?n: Ambitious; Entrepreneur | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Devout Follower,Devout Follower,C?n ti?ng Anh nghi v?n: Devout; Follower | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Slanted Etchings,Slanted Etchings,C?n ti?ng Anh nghi v?n: Etchings; Slanted | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Davide's Gondola,Davide's Gondola,C?n ti?ng Anh nghi v?n: Davide's; Gondola | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Journal Page,Journal Page,C?n ti?ng Anh nghi v?n: Journal; Page | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Child II,Child II,C?n ti?ng Anh nghi v?n: Child; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Child I,Child I,C?n ti?ng Anh nghi v?n: Child; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
