en_source,vn_translate,loi_du_doan
Homebuilder's Anthem,Homebuilder's Anthem,C?n ti?ng Anh nghi v?n: Anthem; Homebuilder's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Luminous Protection,Luminous Protection,C?n ti?ng Anh nghi v?n: Luminous; Protection | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Underworld Requiem,Underworld Requiem,C?n ti?ng Anh nghi v?n: Requiem; Underworld | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Forgiving Resilience,Forgiving Resilience,C?n ti?ng Anh nghi v?n: Forgiving; Resilience | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Intergalactic Gaze,Intergalactic Gaze,C?n ti?ng Anh nghi v?n: Gaze; Intergalactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stormy Resolution,Stormy Resolution,C?n ti?ng Anh nghi v?n: Resolution; Stormy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ceaseless Aria,Ceaseless Aria,C?n ti?ng Anh nghi v?n: Aria; Ceaseless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ceaseless Aria,Ceaseless Aria,C?n ti?ng Anh nghi v?n: Aria; Ceaseless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ceaseless Aria,Ceaseless Aria,C?n ti?ng Anh nghi v?n: Aria; Ceaseless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ceaseless Aria,Ceaseless Aria,C?n ti?ng Anh nghi v?n: Aria; Ceaseless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ceaseless Aria,Ceaseless Aria,C?n ti?ng Anh nghi v?n: Aria; Ceaseless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Suturing Dayline,Suturing Dayline,C?n ti?ng Anh nghi v?n: Dayline; Suturing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Radiant Surge,Radiant Surge,C?n ti?ng Anh nghi v?n: Radiant; Surge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Converged Flash,Converged Flash,C?n ti?ng Anh nghi v?n: Converged; Flash | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Loong's Halo,Loong's Halo,C?n ti?ng Anh nghi v?n: Halo; Loong's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Luminal Synthesis,Luminal Synthesis,C?n ti?ng Anh nghi v?n: Luminal; Synthesis | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Temporal Bender,Temporal Bender,C?n ti?ng Anh nghi v?n: Bender; Temporal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Golden Grace,Golden Grace,C?n ti?ng Anh nghi v?n: Golden; Grace | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Radiant Invocation,Radiant Invocation,C?n ti?ng Anh nghi v?n: Invocation; Radiant | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skillful Cooking,Skillful Cooking,C?n ti?ng Anh nghi v?n: Cooking; Skillful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Silent Eulogy,Silent Eulogy,C?n ti?ng Anh nghi v?n: Eulogy; Silent | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Daybreaker's Spine,Daybreaker's Spine,C?n ti?ng Anh nghi v?n: Daybreaker's; Spine | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Everbright Polestar,Everbright Polestar,C?n ti?ng Anh nghi v?n: Everbright; Polestar | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Solsworn Ciphers,Solsworn Ciphers,C?n ti?ng Anh nghi v?n: Ciphers; Solsworn | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unique Effect: Increases Vibration Strength Reduction Rate.,Hiệu ứng Đặc biệt: Tăng tỷ lệ giảm Vibration Strength.,C?n ti?ng Anh nghi v?n: Strength; Vibration | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unique Effect: Increases Vibration Strength Reduction Rate.,Hiệu ứng Đặc biệt: Tăng tỷ lệ giảm Vibration Strength.,C?n ti?ng Anh nghi v?n: Strength; Vibration | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unique Effect: Casting Outro Skill Amplifies the incoming Resonator's DMG.,Hiệu ứng Đặc biệt: Kích hoạt **Outro Skill** khuếch đại **DMG** của **Resonator** tiếp theo.,C?n ti?ng Anh nghi v?n: Outro; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 16.0
Unique Effect: Casting Outro Skill Amplifies the incoming Resonator's DMG.,Hiệu ứng Đặc biệt: Kích hoạt **Outro Skill** khuếch đại **DMG** của **Resonator** tiếp theo.,C?n ti?ng Anh nghi v?n: Outro; Skill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 16.0
"No Self, No Bound","Không Self, Không Bound",C?n ti?ng Anh nghi v?n: Bound; Self | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Enhancement: Shield,Enhancement: Shield,C?n ti?ng Anh nghi v?n: Enhancement; Shield | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
General Enhancement,General Enhancement,C?n ti?ng Anh nghi v?n: Enhancement; General | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Solsworn Etymology,Solsworn Etymology,C?n ti?ng Anh nghi v?n: Etymology; Solsworn | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Infinity Calibration,Infinity Calibration,C?n ti?ng Anh nghi v?n: Calibration; Infinity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shared Voyage,Shared Voyage,C?n ti?ng Anh nghi v?n: Shared; Voyage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skillful Cooking,Skillful Cooking,C?n ti?ng Anh nghi v?n: Cooking; Skillful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Silent Protection,Silent Protection,C?n ti?ng Anh nghi v?n: Protection; Silent | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unlanded Melody,Unlanded Melody,C?n ti?ng Anh nghi v?n: Melody; Unlanded | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fine Snow,Fine Snow,C?n ti?ng Anh nghi v?n: Fine; Snow | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ephemeral Realm,Ephemeral Realm,C?n ti?ng Anh nghi v?n: Ephemeral; Realm | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Everfrost Dominion,Everfrost Dominion,C?n ti?ng Anh nghi v?n: Dominion; Everfrost | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skillful Cooking,Skillful Cooking,C?n ti?ng Anh nghi v?n: Cooking; Skillful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Snowlight Blessing,Snowlight Blessing,C?n ti?ng Anh nghi v?n: Blessing; Snowlight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dreamweaver's Banquet,Dreamweaver's Banquet,C?n ti?ng Anh nghi v?n: Banquet; Dreamweaver's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Final Act,Final Act,C?n ti?ng Anh nghi v?n: Act; Final | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Etched Colors,Etched Colors,C?n ti?ng Anh nghi v?n: Colors; Etched | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Formal Greetings,Formal Greetings,C?n ti?ng Anh nghi v?n: Formal; Greetings | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skillful Cooking,Skillful Cooking,C?n ti?ng Anh nghi v?n: Cooking; Skillful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unfinished Lies,Unfinished Lies,C?n ti?ng Anh nghi v?n: Lies; Unfinished | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shattered Hours,Shattered Hours,C?n ti?ng Anh nghi v?n: Hours; Shattered | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Attentive Heart,Attentive Heart,C?n ti?ng Anh nghi v?n: Attentive; Heart | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Instant Response,Instant Response,C?n ti?ng Anh nghi v?n: Instant; Response | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Synchronization Rate,Synchronization Rate,C?n ti?ng Anh nghi v?n: Rate; Synchronization | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Starlume Acceleration,Starlume Acceleration,C?n ti?ng Anh nghi v?n: Acceleration; Starlume | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Seraphic Duet,Seraphic Duet,C?n ti?ng Anh nghi v?n: Duet; Seraphic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sync Strike,Sync Strike,C?n ti?ng Anh nghi v?n: Strike; Sync | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rupturous Trail,Rupturous Trail,C?n ti?ng Anh nghi v?n: Rupturous; Trail | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ichor Flow,Ichor Flow,C?n ti?ng Anh nghi v?n: Flow; Ichor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dawnlit Keep,Dawnlit Keep,C?n ti?ng Anh nghi v?n: Dawnlit; Keep | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
General Enhancement,General Enhancement,C?n ti?ng Anh nghi v?n: Enhancement; General | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ichor Blade,Ichor Blade,C?n ti?ng Anh nghi v?n: Blade; Ichor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ichor Deposit,Ichor Deposit,C?n ti?ng Anh nghi v?n: Deposit; Ichor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
General Enhancement,General Enhancement,C?n ti?ng Anh nghi v?n: Enhancement; General | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tune Break,Tune Break,C?n ti?ng Anh nghi v?n: Break; Tune | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cycle Tasks,Cycle Tasks,C?n ti?ng Anh nghi v?n: Cycle; Tasks | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Full Stop,Full Stop,C?n ti?ng Anh nghi v?n: Full; Stop | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Soliskin Vitality,Soliskin Vitality,C?n ti?ng Anh nghi v?n: Soliskin; Vitality | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
General Enhancement,General Enhancement,C?n ti?ng Anh nghi v?n: Enhancement; General | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dark Core,Dark Core,C?n ti?ng Anh nghi v?n: Core; Dark | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Void Particle,Void Particle,C?n ti?ng Anh nghi v?n: Particle; Void | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Conformal Charge,Conformal Charge,C?n ti?ng Anh nghi v?n: Charge; Conformal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Frostharden Iai,Frostharden Iai,C?n ti?ng Anh nghi v?n: Frostharden; Iai | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Whiteout Bitterfrost,Whiteout Bitterfrost,C?n ti?ng Anh nghi v?n: Bitterfrost; Whiteout | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Snowforged Blade,Snowforged Blade,C?n ti?ng Anh nghi v?n: Blade; Snowforged | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Present Self,Present Self,C?n ti?ng Anh nghi v?n: Present; Self | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Foreclaimed Self,Foreclaimed Self,C?n ti?ng Anh nghi v?n: Foreclaimed; Self | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Entropy Shift,Entropy Shift,C?n ti?ng Anh nghi v?n: Entropy; Shift | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Zone I,Zone I,C?n ti?ng Anh nghi v?n: I; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Zone II,Zone II,C?n ti?ng Anh nghi v?n: II; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Zone III,Zone III,C?n ti?ng Anh nghi v?n: III; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Zone IV,Zone IV,C?n ti?ng Anh nghi v?n: IV; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Zone V,Zone V,C?n ti?ng Anh nghi v?n: V; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Temporary Activation,Temporary Activation,C?n ti?ng Anh nghi v?n: Activation; Temporary | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Temporary Activation,Temporary Activation,C?n ti?ng Anh nghi v?n: Activation; Temporary | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore City,Explore City,C?n ti?ng Anh nghi v?n: City; Explore | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Film Roll,Film Roll,C?n ti?ng Anh nghi v?n: Film; Roll | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dream Residue,Dream Residue,C?n ti?ng Anh nghi v?n: Dream; Residue | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dodge Heal,Dodge Heal,C?n ti?ng Anh nghi v?n: Dodge; Heal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dream Collection,Dream Collection,C?n ti?ng Anh nghi v?n: Collection; Dream | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Synergy Burst,Synergy Burst,C?n ti?ng Anh nghi v?n: Burst; Synergy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Recruitment Discount,Recruitment Discount,C?n ti?ng Anh nghi v?n: Discount; Recruitment | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Synergy Burst available,Synergy Burst khả dụng,C?n ti?ng Anh nghi v?n: Burst; Synergy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hide Bond,Hide Bond,C?n ti?ng Anh nghi v?n: Bond; Hide | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Common Battle,Common Battle,C?n ti?ng Anh nghi v?n: Battle; Common | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Elite Battle,Elite Battle,C?n ti?ng Anh nghi v?n: Battle; Elite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Strange Gateway,Strange Gateway,C?n ti?ng Anh nghi v?n: Gateway; Strange | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Boss Battle,Boss Battle,C?n ti?ng Anh nghi v?n: Battle; Boss | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unknown Metaphors,Unknown Metaphors,C?n ti?ng Anh nghi v?n: Metaphors; Unknown | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Interlude: Sports Store,Interlude: Sports Cửa hàng,C?n ti?ng Anh nghi v?n: Interlude; Sports | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Interlude: Mirage,Interlude: Mirage,C?n ti?ng Anh nghi v?n: Interlude; Mirage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Interlude: Jade,Interlude: Jade,C?n ti?ng Anh nghi v?n: Interlude; Jade | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Interlude: Monk,Interlude: Monk,C?n ti?ng Anh nghi v?n: Interlude; Monk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Interlude: Codeword,Interlude: Codeword,C?n ti?ng Anh nghi v?n: Codeword; Interlude | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Interlude: Leisure,Interlude: Leisure,C?n ti?ng Anh nghi v?n: Interlude; Leisure | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Encounter: Glacier,Encounter: Glacier,C?n ti?ng Anh nghi v?n: Encounter; Glacier | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Encounter: Freedom,Encounter: Freedom,C?n ti?ng Anh nghi v?n: Encounter; Freedom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Encounter: Siege,Encounter: Siege,C?n ti?ng Anh nghi v?n: Encounter; Siege | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Urban Encounters,Urban Encounters,C?n ti?ng Anh nghi v?n: Encounters; Urban | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Encounter: Watchers,Encounter: Watchers,C?n ti?ng Anh nghi v?n: Encounter; Watchers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Anonymous Poster,Anonymous Poster,C?n ti?ng Anh nghi v?n: Anonymous; Poster | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Heat Seeker [Flame Ranger],Heat Seeker [Flame Ranger],C?n ti?ng Anh nghi v?n: Heat; Seeker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vehicle Siren [Emergency Services],Vehicle Siren [Emergency Services],C?n ti?ng Anh nghi v?n: Siren; Vehicle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Racing Ambulance [Emergency Services],Racing Ambulance [Emergency Services],C?n ti?ng Anh nghi v?n: Ambulance; Racing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Loud Speakers [Public Service Announcement],Loud Speakers [Public Service Announcement],C?n ti?ng Anh nghi v?n: Loud; Speakers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Anxious Artist [Popular Illustrator],Anxious Artist [Popular Illustrator],C?n ti?ng Anh nghi v?n: Anxious; Artist | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeated Mercenary [Scarred Face],Defeated Mercenary [Scarred Face],C?n ti?ng Anh nghi v?n: Defeated; Mercenary | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Opportunistic Bandit [Broken Nose],Opportunistic Bandit [Broken Nose],C?n ti?ng Anh nghi v?n: Bandit; Opportunistic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Young Bandit [Black Mask],Young Bandit [Black Mask],C?n ti?ng Anh nghi v?n: Bandit; Young | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crying Baby [Past Reverberation],Crying Baby [Past Reverberation],C?n ti?ng Anh nghi v?n: Baby; Crying | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mournful Mother [Past Reverberation],Mournful Mother [Past Reverberation],C?n ti?ng Anh nghi v?n: Mother; Mournful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Aloof Father [Past Reverberation],Aloof Father [Past Reverberation],C?n ti?ng Anh nghi v?n: Aloof; Father | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Feeble Henchman [Merchant's Lackey],Feeble Henchman [Merchant's Lackey],C?n ti?ng Anh nghi v?n: Feeble; Henchman | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vanishing Frequency [Dying Echo],Vanishing Frequency [Dying Echo],C?n ti?ng Anh nghi v?n: Frequency; Vanishing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hero Admirer [Lighting Technician],Hero Admirer [Lighting Technician],C?n ti?ng Anh nghi v?n: Admirer; Hero | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
War Enthusiast [Camera Operator],War Enthusiast [Camera Operator],C?n ti?ng Anh nghi v?n: Enthusiast; War | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hedonic Seeker [Makeup Designer],Hedonic Seeker [Makeup Designer],C?n ti?ng Anh nghi v?n: Hedonic; Seeker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Quiet Observer [Film Editor],Quiet Observer [Film Editor],C?n ti?ng Anh nghi v?n: Observer; Quiet | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cautious Speaker [Film Producer],Cautious Speaker [Film Producer],C?n ti?ng Anh nghi v?n: Cautious; Speaker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
