en_source,vn_translate,loi_du_doan
Namipon Rhombus x2,Namipon Rhombus x2,C?n ti?ng Anh nghi v?n: Namipon; Rhombus | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Namipon Rhombus x4,Namipon Rhombus x4,C?n ti?ng Anh nghi v?n: Namipon; Rhombus | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Namipon Circle x2,Namipon Circle x2,C?n ti?ng Anh nghi v?n: Circle; Namipon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Roya Frostlands,Roya Frostlands,C?n ti?ng Anh nghi v?n: Frostlands; Roya | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Regional Feature,Regional Feature,C?n ti?ng Anh nghi v?n: Feature; Regional | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Weather Simulation,Weather Simulation,C?n ti?ng Anh nghi v?n: Simulation; Weather | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Motorbike Specs,Motorbike Specs,C?n ti?ng Anh nghi v?n: Motorbike; Specs | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Modding EXP,Modding EXP,C?n ti?ng Anh nghi v?n: EXP; Modding | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Boost Speed,Boost Speed,C?n ti?ng Anh nghi v?n: Boost; Speed | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shield Strength,Shield Strength,C?n ti?ng Anh nghi v?n: Shield; Strength | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Expansion Module Installed,Expansion Mô-đun Installed,C?n ti?ng Anh nghi v?n: Expansion; Installed | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Expansion Module Installed,Expansion Mô-đun Installed,C?n ti?ng Anh nghi v?n: Expansion; Installed | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Decisive Victory,Decisive Victory,C?n ti?ng Anh nghi v?n: Decisive; Victory | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Narrow Victory,Narrow Victory,C?n ti?ng Anh nghi v?n: Narrow; Victory | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Suggested Deck 1,Suggested Deck 1,C?n ti?ng Anh nghi v?n: Deck; Suggested | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Suggested Deck 2,Suggested Deck 2,C?n ti?ng Anh nghi v?n: Deck; Suggested | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Suggested Deck 3,Suggested Deck 3,C?n ti?ng Anh nghi v?n: Deck; Suggested | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Inferno Rider,Inferno Rider,C?n ti?ng Anh nghi v?n: Inferno; Rider | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Feilian Beringal,Feilian Beringal,C?n ti?ng Anh nghi v?n: Beringal; Feilian | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lampylumen Myriad,Lampylumen Myriad,C?n ti?ng Anh nghi v?n: Lampylumen; Myriad | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sentry Construct,Sentry Construct,C?n ti?ng Anh nghi v?n: Construct; Sentry | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nightmare: Gulpuff,Nightmare: Gulpuff,C?n ti?ng Anh nghi v?n: Gulpuff; Nightmare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Frostscourge Stalker,Frostscourge Stalker,C?n ti?ng Anh nghi v?n: Frostscourge; Stalker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Calcified Junrock,Calcified Junrock,C?n ti?ng Anh nghi v?n: Calcified; Junrock | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Frostbite Coleoid,Frostbite Coleoid,C?n ti?ng Anh nghi v?n: Coleoid; Frostbite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Abyssal Gladius,Abyssal Gladius,C?n ti?ng Anh nghi v?n: Abyssal; Gladius | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lampylumen Myriad,Lampylumen Myriad,C?n ti?ng Anh nghi v?n: Lampylumen; Myriad | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Broken Bell,Broken Bell,C?n ti?ng Anh nghi v?n: Bell; Broken | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shepherd's Tent,Shepherd's Tent,C?n ti?ng Anh nghi v?n: Shepherd's; Tent | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ice Chrysalis,Ice Chrysalis,C?n ti?ng Anh nghi v?n: Chrysalis; Ice | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Snowfall Realm,Snowfall Realm,C?n ti?ng Anh nghi v?n: Realm; Snowfall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explosive Charge,Explosive Charge,C?n ti?ng Anh nghi v?n: Charge; Explosive | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Suppressive Fire,Suppressive Fire,C?n ti?ng Anh nghi v?n: Fire; Suppressive | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spacetrek Explorer,Spacetrek Explorer,C?n ti?ng Anh nghi v?n: Explorer; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mining Reindeer,Mining Reindeer,C?n ti?ng Anh nghi v?n: Mining; Reindeer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Zip Zap,Zip Zap,C?n ti?ng Anh nghi v?n: Zap; Zip | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Origin Chamber,Origin Chamber,C?n ti?ng Anh nghi v?n: Chamber; Origin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pilgrim's Shell,Pilgrim's Shell,C?n ti?ng Anh nghi v?n: Pilgrim's; Shell | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hooscamp Clapperclaw,Hooscamp Clapperclaw,C?n ti?ng Anh nghi v?n: Clapperclaw; Hooscamp | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lord Gulpuff,Lord Gulpuff,C?n ti?ng Anh nghi v?n: Gulpuff; Lord | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hoochief Cyclone,Hoochief Cyclone,C?n ti?ng Anh nghi v?n: Cyclone; Hoochief | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bamboo Grove,Bamboo Grove,C?n ti?ng Anh nghi v?n: Bamboo; Grove | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Traffic Illuminator,Traffic Illuminator,C?n ti?ng Anh nghi v?n: Illuminator; Traffic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Inverted Tower,Inverted Tower,C?n ti?ng Anh nghi v?n: Inverted; Tower | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mining Drone,Mining Drone,C?n ti?ng Anh nghi v?n: Drone; Mining | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sabercat Prowler,Sabercat Prowler,C?n ti?ng Anh nghi v?n: Prowler; Sabercat | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gladiator Gear,Gladiator Gear,C?n ti?ng Anh nghi v?n: Gear; Gladiator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chest Mimic,Chest Mimic,C?n ti?ng Anh nghi v?n: Chest; Mimic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lava Larva,Lava Larva,C?n ti?ng Anh nghi v?n: Larva; Lava | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Reserve Weapons,Reserve Weapons,C?n ti?ng Anh nghi v?n: Reserve; Weapons | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Motorbike Expansion Module,Motorbike Expansion Mô-đun,C?n ti?ng Anh nghi v?n: Expansion; Motorbike | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Exploration Modules,Exploration Modules,C?n ti?ng Anh nghi v?n: Exploration; Modules | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Antivoid Tactics,Antivoid Tactics,C?n ti?ng Anh nghi v?n: Antivoid; Tactics | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vectored Thrust,Vectored Thrust,C?n ti?ng Anh nghi v?n: Thrust; Vectored | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ecoacoustics Scan,Ecoacoustics Scan,C?n ti?ng Anh nghi v?n: Ecoacoustics; Scan | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ram Dynamics,Ram Dynamics,C?n ti?ng Anh nghi v?n: Dynamics; Ram | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Enhanced Ram,Enhanced Ram,C?n ti?ng Anh nghi v?n: Enhanced; Ram | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Antivoid Armor,Antivoid Armor,C?n ti?ng Anh nghi v?n: Antivoid; Armor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Kinetics Conversion,Kinetics Conversion,C?n ti?ng Anh nghi v?n: Conversion; Kinetics | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Antivoid Tactics,Antivoid Tactics,C?n ti?ng Anh nghi v?n: Antivoid; Tactics | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Invite Companion,Invite Companion,C?n ti?ng Anh nghi v?n: Companion; Invite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Solo Ride,Solo Ride,C?n ti?ng Anh nghi v?n: Ride; Solo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
(Hold) Share Ride,(Giữ) Share Ride,C?n ti?ng Anh nghi v?n: Ride; Share | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Preset Teams,Preset Teams,C?n ti?ng Anh nghi v?n: Preset; Teams | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Singularity Expansion,Singularity Expansion,C?n ti?ng Anh nghi v?n: Expansion; Singularity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Default Bubble,Default Bubble,C?n ti?ng Anh nghi v?n: Bubble; Default | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Default Background,Default Background,C?n ti?ng Anh nghi v?n: Background; Default | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Luuk Herssen,Luuk Herssen,C?n ti?ng Anh nghi v?n: Herssen; Luuk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unknown Duelist,Unknown Duelist,C?n ti?ng Anh nghi v?n: Duelist; Unknown | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chapter III Act I,Chương III Hồi I,C?n ti?ng Anh nghi v?n: I; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chapter III Act II,Chương III Hồi II,C?n ti?ng Anh nghi v?n: II; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Her Resolve,Her Resolve,C?n ti?ng Anh nghi v?n: Her; Resolve | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ripper Demon,Ripper Demon,C?n ti?ng Anh nghi v?n: Demon; Ripper | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"No Dreams, No Illusions","Không Dreams, Không Illusions",C?n ti?ng Anh nghi v?n: Dreams; Illusions | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Dreamless, Flawless","Dreamless, Flawless",C?n ti?ng Anh nghi v?n: Dreamless; Flawless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Startorch Duelist,Startorch Duelist,C?n ti?ng Anh nghi v?n: Duelist; Startorch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hyvatia's Eye,Hyvatia's Eye,C?n ti?ng Anh nghi v?n: Eye; Hyvatia's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
May's Frenzy,May's Frenzy,C?n ti?ng Anh nghi v?n: Frenzy; May's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Touch Training,Touch Training,C?n ti?ng Anh nghi v?n: Touch; Training | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pointy Head,Pointy Head,C?n ti?ng Anh nghi v?n: Head; Pointy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fluffguin Stone,Fluffguin Stone,C?n ti?ng Anh nghi v?n: Fluffguin; Stone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Rain Master""","""Rain Master""",C?n ti?ng Anh nghi v?n: Master; Rain | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Sun Chaser""","""Sun Chaser""",C?n ti?ng Anh nghi v?n: Chaser; Sun | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Quantic Leap""","""Quantic Leap""",C?n ti?ng Anh nghi v?n: Leap; Quantic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""White Comet""","""White Comet""",C?n ti?ng Anh nghi v?n: Comet; White | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Handbrake Turn""","""Handbrake Turn""",C?n ti?ng Anh nghi v?n: Handbrake; Turn | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Red Drive""","""Red Drive""",C?n ti?ng Anh nghi v?n: Drive; Red | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Rain Master""","""Rain Master""",C?n ti?ng Anh nghi v?n: Master; Rain | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""White Comet""","""White Comet""",C?n ti?ng Anh nghi v?n: Comet; White | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Startorch Avenue,Startorch Avenue,C?n ti?ng Anh nghi v?n: Avenue; Startorch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Valley Dash,Valley Dash,C?n ti?ng Anh nghi v?n: Dash; Valley | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Slalom Drive,Slalom Drive,C?n ti?ng Anh nghi v?n: Drive; Slalom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Classic Circuit,Classic Circuit,C?n ti?ng Anh nghi v?n: Circuit; Classic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Trickshot I,Trickshot I,C?n ti?ng Anh nghi v?n: I; Trickshot | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Reconstructor I,Reconstructor I,C?n ti?ng Anh nghi v?n: I; Reconstructor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Overcharge I,Overcharge I,C?n ti?ng Anh nghi v?n: I; Overcharge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Trickshot II,Trickshot II,C?n ti?ng Anh nghi v?n: II; Trickshot | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Reconstructor II,Reconstructor II,C?n ti?ng Anh nghi v?n: II; Reconstructor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Overcharge II,Overcharge II,C?n ti?ng Anh nghi v?n: II; Overcharge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Trickshot III,Trickshot III,C?n ti?ng Anh nghi v?n: III; Trickshot | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Reconstructor III,Reconstructor III,C?n ti?ng Anh nghi v?n: III; Reconstructor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Overcharge III,Overcharge III,C?n ti?ng Anh nghi v?n: III; Overcharge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Novelty Rush,Novelty Rush,C?n ti?ng Anh nghi v?n: Novelty; Rush | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Full Attunement,Full Attunement,C?n ti?ng Anh nghi v?n: Attunement; Full | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Primal Instinct,Primal Instinct,C?n ti?ng Anh nghi v?n: Instinct; Primal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Glorybound I,Glorybound I,C?n ti?ng Anh nghi v?n: Glorybound; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rabelle College,Rabelle College,C?n ti?ng Anh nghi v?n: College; Rabelle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Leonidas Hotel,Leonidas Hotel,C?n ti?ng Anh nghi v?n: Hotel; Leonidas | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Trust Key,Trust Key,C?n ti?ng Anh nghi v?n: Key; Trust | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Enable Navigation,Enable Navigation,C?n ti?ng Anh nghi v?n: Enable; Navigation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Disable Navigation,Disable Navigation,C?n ti?ng Anh nghi v?n: Disable; Navigation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Infinite Visability,Infinite Visability,C?n ti?ng Anh nghi v?n: Infinite; Visability | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Weapons Free,Weapons Free,C?n ti?ng Anh nghi v?n: Free; Weapons | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lunar Sequence,Lunar Sequence,C?n ti?ng Anh nghi v?n: Lunar; Sequence | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Glorybound II,Glorybound II,C?n ti?ng Anh nghi v?n: Glorybound; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Glorybound III,Glorybound III,C?n ti?ng Anh nghi v?n: Glorybound; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blade Reforged,Blade Reforged,C?n ti?ng Anh nghi v?n: Blade; Reforged | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Qualified Duelist,Qualified Duelist,C?n ti?ng Anh nghi v?n: Duelist; Qualified | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Certified Duelist,Certified Duelist,C?n ti?ng Anh nghi v?n: Certified; Duelist | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Promising Duelist,Promising Duelist,C?n ti?ng Anh nghi v?n: Duelist; Promising | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Experienced Duelist,Experienced Duelist,C?n ti?ng Anh nghi v?n: Duelist; Experienced | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Popular Duelist,Popular Duelist,C?n ti?ng Anh nghi v?n: Duelist; Popular | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Veteran Duelist,Veteran Duelist,C?n ti?ng Anh nghi v?n: Duelist; Veteran | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
All-Star Duelist,Tất cả-Star Duelist,C?n ti?ng Anh nghi v?n: Duelist; Star | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Legendary Duelist,Legendary Duelist,C?n ti?ng Anh nghi v?n: Duelist; Legendary | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Enhanced Rally,Enhanced Rally,C?n ti?ng Anh nghi v?n: Enhanced; Rally | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Ram Dynamics 5 times,Sử dụng Ram Dynamics 5 lần,C?n ti?ng Anh nghi v?n: Dynamics; Ram | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Singularity Expansion is unlocked,Singularity Expansion đã mở khóa,C?n ti?ng Anh nghi v?n: Expansion; Singularity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Startorch Academy,Startorch Academy,C?n ti?ng Anh nghi v?n: Academy; Startorch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Radiant Spectrum,Radiant Spectrum,C?n ti?ng Anh nghi v?n: Radiant; Spectrum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Zhu Jing,Zhu Jing,C?n ti?ng Anh nghi v?n: Jing; Zhu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Inoue Marina,Inoue Marina,C?n ti?ng Anh nghi v?n: Inoue; Marina | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Elsie Lovelock,Elsie Lovelock,C?n ti?ng Anh nghi v?n: Elsie; Lovelock | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spacetrek Collective,Spacetrek Collective,C?n ti?ng Anh nghi v?n: Collective; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Astral Mapping,Astral Mapping,C?n ti?ng Anh nghi v?n: Astral; Mapping | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tong Xinzhu,Tong Xinzhu,C?n ti?ng Anh nghi v?n: Tong; Xinzhu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Iwami Manaka,Iwami Manaka,C?n ti?ng Anh nghi v?n: Iwami; Manaka | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Michelle Fox,Michelle Fox,C?n ti?ng Anh nghi v?n: Fox; Michelle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cactus Pillow,Cactus Pillow,C?n ti?ng Anh nghi v?n: Cactus; Pillow | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Modified Starstack,Modified Starstack,C?n ti?ng Anh nghi v?n: Modified; Starstack | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Truancy Record,Truancy Record,C?n ti?ng Anh nghi v?n: Record; Truancy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lurking Shadows,Lurking Shadows,C?n ti?ng Anh nghi v?n: Lurking; Shadows | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shifted Winds,Shifted Winds,C?n ti?ng Anh nghi v?n: Shifted; Winds | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
A Thump,A Thump,C?n ti?ng Anh nghi v?n: A; Thump | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Silent Duty,Silent Duty,C?n ti?ng Anh nghi v?n: Duty; Silent | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Admission Letter,Admission Letter,C?n ti?ng Anh nghi v?n: Admission; Letter | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: I,Thoughts: I,C?n ti?ng Anh nghi v?n: I; Thoughts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: II,Thoughts: II,C?n ti?ng Anh nghi v?n: II; Thoughts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: III,Thoughts: III,C?n ti?ng Anh nghi v?n: III; Thoughts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: IV,Thoughts: IV,C?n ti?ng Anh nghi v?n: IV; Thoughts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: V,Thoughts: V,C?n ti?ng Anh nghi v?n: Thoughts; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
