en_source,vn_translate,loi_du_doan
Active Tacetite Sample,Active Tacetite Sample,C?n ti?ng Anh nghi v?n: Active; Sample; Tacetite | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Robot Spare Parts,Robot Spare Parts,C?n ti?ng Anh nghi v?n: Parts; Robot; Spare | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Robot Battery Pack,Robot Battery Pack,C?n ti?ng Anh nghi v?n: Battery; Pack; Robot | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Driver's Recording Card,Driver's Recording Card,C?n ti?ng Anh nghi v?n: Card; Driver's; Recording | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sheet Music Fragment,Sheet Music Fragment,C?n ti?ng Anh nghi v?n: Fragment; Music; Sheet | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rusty Data Chip,Rusty Data Chip,C?n ti?ng Anh nghi v?n: Chip; Data; Rusty | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rusty Data Chip,Rusty Data Chip,C?n ti?ng Anh nghi v?n: Chip; Data; Rusty | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rusty Data Chip,Rusty Data Chip,C?n ti?ng Anh nghi v?n: Chip; Data; Rusty | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Gold Star Pizza,Gold Star Pizza,C?n ti?ng Anh nghi v?n: Gold; Pizza; Star | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Riccioli Salt Baked Fish,Riccioli Muối Baked Fish,C?n ti?ng Anh nghi v?n: Baked; Fish; Riccioli | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Glory Roast Platter,Glory Roast Platter,C?n ti?ng Anh nghi v?n: Glory; Platter; Roast | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Frosted Cream Blizzard,Frosted Cream Blizzard,C?n ti?ng Anh nghi v?n: Blizzard; Cream; Frosted | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bamboo Iris Crisps,Bamboo Iris Crisps,C?n ti?ng Anh nghi v?n: Bamboo; Crisps; Iris | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sweet Stuffed Flatbread,Sweet Stuffed Flatbread,C?n ti?ng Anh nghi v?n: Flatbread; Stuffed; Sweet | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jiyan copy prop 1,Jiyan copy prop 1,C?n ti?ng Anh nghi v?n: copy; Jiyan; prop | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Restored Wooden Plaque,Restored Wooden Plaque,C?n ti?ng Anh nghi v?n: Plaque; Restored; Wooden | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Restored Wooden Plaque,Restored Wooden Plaque,C?n ti?ng Anh nghi v?n: Plaque; Restored; Wooden | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Strange Diary,A Strange Diary,C?n ti?ng Anh nghi v?n: A; Diary; Strange | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Strange Diary,A Strange Diary,C?n ti?ng Anh nghi v?n: A; Diary; Strange | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jinhsi's Token: I,Jinhsi's Token: I,C?n ti?ng Anh nghi v?n: I; Jinhsi's; Token | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jinhsi's Token: I,Jinhsi's Token: I,C?n ti?ng Anh nghi v?n: I; Jinhsi's; Token | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jinhsi's Token: I,Jinhsi's Token: I,C?n ti?ng Anh nghi v?n: I; Jinhsi's; Token | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jinhsi's Token: I,Jinhsi's Token: I,C?n ti?ng Anh nghi v?n: I; Jinhsi's; Token | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jinhsi's Token: IV,Jinhsi's Token: IV,C?n ti?ng Anh nghi v?n: IV; Jinhsi's; Token | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jinhsi's Token: IV,Jinhsi's Token: IV,C?n ti?ng Anh nghi v?n: IV; Jinhsi's; Token | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jinhsi's Token: IV,Jinhsi's Token: IV,C?n ti?ng Anh nghi v?n: IV; Jinhsi's; Token | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jinhsi's Token: IV,Jinhsi's Token: IV,C?n ti?ng Anh nghi v?n: IV; Jinhsi's; Token | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jinhsi's Token: III,Jinhsi's Token: III,C?n ti?ng Anh nghi v?n: III; Jinhsi's; Token | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jinhsi's Token: III,Jinhsi's Token: III,C?n ti?ng Anh nghi v?n: III; Jinhsi's; Token | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jinhsi's Token: III,Jinhsi's Token: III,C?n ti?ng Anh nghi v?n: III; Jinhsi's; Token | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jinhsi's Token: III,Jinhsi's Token: III,C?n ti?ng Anh nghi v?n: III; Jinhsi's; Token | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jinhsi's Token: III,Jinhsi's Token: III,C?n ti?ng Anh nghi v?n: III; Jinhsi's; Token | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jinhsi's Token: III,Jinhsi's Token: III,C?n ti?ng Anh nghi v?n: III; Jinhsi's; Token | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jinhsi's Token: II,Jinhsi's Token: II,C?n ti?ng Anh nghi v?n: II; Jinhsi's; Token | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jinhsi's Token: II,Jinhsi's Token: II,C?n ti?ng Anh nghi v?n: II; Jinhsi's; Token | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jinhsi's Token: II,Jinhsi's Token: II,C?n ti?ng Anh nghi v?n: II; Jinhsi's; Token | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jinhsi's Token: II,Jinhsi's Token: II,C?n ti?ng Anh nghi v?n: II; Jinhsi's; Token | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ultrasonic Pulse Chip,Ultrasonic Pulse Chip,C?n ti?ng Anh nghi v?n: Chip; Pulse; Ultrasonic | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Iced Grape Tea,Iced Grape Tea,C?n ti?ng Anh nghi v?n: Grape; Iced; Tea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
One-Pot Pasta,One-Pot Pasta,C?n ti?ng Anh nghi v?n: One; Pasta; Pot | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Knight-Errant's Essentials,Knight-Errant's Essentials,C?n ti?ng Anh nghi v?n: Errant's; Essentials; Knight | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Promised Moment,A Promised Moment,C?n ti?ng Anh nghi v?n: A; Moment; Promised | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Moon Brew Recipe,Moon Brew Recipe,C?n ti?ng Anh nghi v?n: Brew; Moon; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Stellar Matrix's Core,Stellar Matrix's Core,C?n ti?ng Anh nghi v?n: Core; Matrix's; Stellar | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hé Civilization Designed Key,Hé Civilization Designed Key,C?n ti?ng Anh nghi v?n: Civilization; Designed; Key | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Strange-looking Key,Strange-looking Key,C?n ti?ng Anh nghi v?n: Key; looking; Strange | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hé Civilization Designed Key,Hé Civilization Designed Key,C?n ti?ng Anh nghi v?n: Civilization; Designed; Key | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Battlefield Record 6010: Autumn,Battlefield Record 6010: Autumn,C?n ti?ng Anh nghi v?n: Autumn; Battlefield; Record | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Battlefield Record 6010: Reorganization,Battlefield Record 6010: Reorganization,C?n ti?ng Anh nghi v?n: Battlefield; Record; Reorganization | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Aircraft Accident Report,Aircraft Accident Report,C?n ti?ng Anh nghi v?n: Accident; Aircraft; Report | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Untitled Family Letters,Untitled Family Letters,C?n ti?ng Anh nghi v?n: Family; Letters; Untitled | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dim Forest Data,Dim Forest Data,C?n ti?ng Anh nghi v?n: Data; Dim; Forest | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Spicy Pulled Chicken,Spicy Pulled Chicken,C?n ti?ng Anh nghi v?n: Chicken; Pulled; Spicy | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Loong Whiskers Crisp,Loong Whiskers Crisp,C?n ti?ng Anh nghi v?n: Crisp; Loong; Whiskers | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Salted Milk Tea,Salted Milk Tea,C?n ti?ng Anh nghi v?n: Milk; Salted; Tea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Shuyun Herbal Tea,Shuyun Herbal Tea,C?n ti?ng Anh nghi v?n: Herbal; Shuyun; Tea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Spicy Meat Slices,Spicy Meat Slices,C?n ti?ng Anh nghi v?n: Meat; Slices; Spicy | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Iron Shovel Edodes,Iron Shovel Edodes,C?n ti?ng Anh nghi v?n: Edodes; Iron; Shovel | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Aureate Fried Rice,Aureate Fried Rice,C?n ti?ng Anh nghi v?n: Aureate; Fried; Rice | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lemon-Braised Pork,Lemon-Braised Pork,C?n ti?ng Anh nghi v?n: Braised; Lemon; Pork | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Milky Fish Soup,Milky Fish Soup,C?n ti?ng Anh nghi v?n: Fish; Milky; Soup | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Caltrop Stir Fry,Caltrop Stir Fry,C?n ti?ng Anh nghi v?n: Caltrop; Fry; Stir | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Chili Sauce Tofu,Chili Sauce Tofu,C?n ti?ng Anh nghi v?n: Chili; Sauce; Tofu | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Crystal Clear Buns,Crystal Clear Buns,C?n ti?ng Anh nghi v?n: Buns; Clear; Crystal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Golden Fried Rice,Golden Fried Rice,C?n ti?ng Anh nghi v?n: Fried; Golden; Rice | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lotus Seed Soup,Lotus Seed Soup,C?n ti?ng Anh nghi v?n: Lotus; Seed; Soup | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Green Field Pot,Green Field Pot,C?n ti?ng Anh nghi v?n: Field; Green; Pot | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Stuffed Flatbread Recipe,Stuffed Flatbread Recipe,C?n ti?ng Anh nghi v?n: Flatbread; Recipe; Stuffed | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Perilla Salad Recipe,Perilla Salad Recipe,C?n ti?ng Anh nghi v?n: Perilla; Recipe; Salad | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Refreshment Tea Recipe,Refreshment Tea Recipe,C?n ti?ng Anh nghi v?n: Recipe; Refreshment; Tea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Angelica Tea Recipe,Angelica Tea Recipe,C?n ti?ng Anh nghi v?n: Angelica; Recipe; Tea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Poached Chicken Recipe,Poached Chicken Recipe,C?n ti?ng Anh nghi v?n: Chicken; Poached; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Loong Bun Recipe,Loong Bun Recipe,C?n ti?ng Anh nghi v?n: Bun; Loong; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Candied Caltrops Recipe,Candied Caltrops Recipe,C?n ti?ng Anh nghi v?n: Caltrops; Candied; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Kudzu Congee Recipe,Kudzu Congee Recipe,C?n ti?ng Anh nghi v?n: Congee; Kudzu; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Star Flakes Recipe,Star Flakes Recipe,C?n ti?ng Anh nghi v?n: Flakes; Recipe; Star | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Caltrop Soup Recipe,Caltrop Soup Recipe,C?n ti?ng Anh nghi v?n: Caltrop; Recipe; Soup | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Crispy Squab Recipe,Crispy Squab Recipe,C?n ti?ng Anh nghi v?n: Crispy; Recipe; Squab | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rising Loong Recipe,Rising Loong Recipe,C?n ti?ng Anh nghi v?n: Loong; Recipe; Rising | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Morri Pot Recipe,Morri Pot Recipe,C?n ti?ng Anh nghi v?n: Morri; Pot; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Stuffed Tofu Recipe,Stuffed Tofu Recipe,C?n ti?ng Anh nghi v?n: Recipe; Stuffed; Tofu | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Happiness Tea Recipe,Happiness Tea Recipe,C?n ti?ng Anh nghi v?n: Happiness; Recipe; Tea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Moon Pearl Recipe,Moon Pearl Recipe,C?n ti?ng Anh nghi v?n: Moon; Pearl; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fisher's Chowder Recipe,Fisher's Chowder Recipe,C?n ti?ng Anh nghi v?n: Chowder; Fisher's; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Honeysuckle Cake Recipe,Honeysuckle Cake Recipe,C?n ti?ng Anh nghi v?n: Cake; Honeysuckle; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pizza Classica Recipe,Pizza Classica Recipe,C?n ti?ng Anh nghi v?n: Classica; Pizza; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pizza Tropicale Recipe,Pizza Tropicale Recipe,C?n ti?ng Anh nghi v?n: Pizza; Recipe; Tropicale | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Triple-Scoop Recipe,Triple-Scoop Recipe,C?n ti?ng Anh nghi v?n: Recipe; Scoop; Triple | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Nuvola Pasta Recipe,Nuvola Pasta Recipe,C?n ti?ng Anh nghi v?n: Nuvola; Pasta; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Steak Margherita Recipe,Steak Margherita Recipe,C?n ti?ng Anh nghi v?n: Margherita; Recipe; Steak | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Laurus Salad Recipe,Laurus Salad Recipe,C?n ti?ng Anh nghi v?n: Laurus; Recipe; Salad | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Daily Panini Recipe,Daily Panini Recipe,C?n ti?ng Anh nghi v?n: Daily; Panini; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Baton Bread Recipe,Baton Bread Recipe,C?n ti?ng Anh nghi v?n: Baton; Bread; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Troupe Strength Recipe,Troupe Strength Recipe,C?n ti?ng Anh nghi v?n: Recipe; Strength; Troupe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Oaknut Honeycake Recipe,Oaknut Honeycake Recipe,C?n ti?ng Anh nghi v?n: Honeycake; Oaknut; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Seasalt Popcorn Recipe,Seasalt Popcorn Recipe,C?n ti?ng Anh nghi v?n: Popcorn; Recipe; Seasalt | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bubbly Buddy Recipe,Bubbly Buddy Recipe,C?n ti?ng Anh nghi v?n: Bubbly; Buddy; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Skelecanth Tartare Recipe,Skelecanth Tartare Recipe,C?n ti?ng Anh nghi v?n: Recipe; Skelecanth; Tartare | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lichen Salad Recipe,Lichen Salad Recipe,C?n ti?ng Anh nghi v?n: Lichen; Recipe; Salad | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Honeypot Jam Recipe,Honeypot Jam Recipe,C?n ti?ng Anh nghi v?n: Honeypot; Jam; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fruit Crackle Recipe,Fruit Crackle Recipe,C?n ti?ng Anh nghi v?n: Crackle; Fruit; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Canned Surprise Recipe,Canned Surprise Recipe,C?n ti?ng Anh nghi v?n: Canned; Recipe; Surprise | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Recipe: Lotus Pastry,Recipe: Lotus Pastry,C?n ti?ng Anh nghi v?n: Lotus; Pastry; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hot Pot Base,Hot Pot Base,C?n ti?ng Anh nghi v?n: Base; Hot; Pot | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Revival Elixir Combination,Revival Elixir Combination,C?n ti?ng Anh nghi v?n: Combination; Elixir; Revival | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Waypoint Module Synthesis Recipe,Waypoint Mô-đun Synthesis Recipe,C?n ti?ng Anh nghi v?n: Recipe; Synthesis; Waypoint | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Unanalyzed Awakening Module III,Unanalyzed Awakening Mô-đun III,C?n ti?ng Anh nghi v?n: Awakening; III; Unanalyzed | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Unanalyzed Awakening Module IV,Unanalyzed Awakening Mô-đun IV,C?n ti?ng Anh nghi v?n: Awakening; IV; Unanalyzed | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Unanalyzed Awakening Module V,Unanalyzed Awakening Mô-đun V,C?n ti?ng Anh nghi v?n: Awakening; Unanalyzed; V | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Unanalyzed Awakening Module I,Unanalyzed Awakening Mô-đun I,C?n ti?ng Anh nghi v?n: Awakening; I; Unanalyzed | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Unanalyzed Awakening Module II,Unanalyzed Awakening Mô-đun II,C?n ti?ng Anh nghi v?n: Awakening; II; Unanalyzed | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Universal Sticker Pack,Universal Sticker Pack,C?n ti?ng Anh nghi v?n: Pack; Sticker; Universal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Universal Sticker Pack,Universal Sticker Pack,C?n ti?ng Anh nghi v?n: Pack; Sticker; Universal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Universal Sticker Pack,Universal Sticker Pack,C?n ti?ng Anh nghi v?n: Pack; Sticker; Universal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Universal Sticker Pack,Universal Sticker Pack,C?n ti?ng Anh nghi v?n: Pack; Sticker; Universal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Universal Sticker Pack,Universal Sticker Pack,C?n ti?ng Anh nghi v?n: Pack; Sticker; Universal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Universal Sticker Pack,Universal Sticker Pack,C?n ti?ng Anh nghi v?n: Pack; Sticker; Universal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Warm Marble II,Warm Marble II,C?n ti?ng Anh nghi v?n: II; Marble; Warm | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Warm Marble III,Warm Marble III,C?n ti?ng Anh nghi v?n: III; Marble; Warm | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Puppy Cookie II,Puppy Cookie II,C?n ti?ng Anh nghi v?n: Cookie; II; Puppy | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Puppy Cookie III,Puppy Cookie III,C?n ti?ng Anh nghi v?n: Cookie; III; Puppy | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Unknown Matter II,Unknown Matter II,C?n ti?ng Anh nghi v?n: II; Matter; Unknown | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Unknown Matter III,Unknown Matter III,C?n ti?ng Anh nghi v?n: III; Matter; Unknown | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Orange Slice II,Orange Slice II,C?n ti?ng Anh nghi v?n: II; Orange; Slice | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Orange Slice III,Orange Slice III,C?n ti?ng Anh nghi v?n: III; Orange; Slice | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Spare Suits II,Spare Suits II,C?n ti?ng Anh nghi v?n: II; Spare; Suits | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Spare Suits III,Spare Suits III,C?n ti?ng Anh nghi v?n: III; Spare; Suits | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Universal Salve I,Universal Salve I,C?n ti?ng Anh nghi v?n: I; Salve; Universal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Reflex Implant I,Reflex Implant I,C?n ti?ng Anh nghi v?n: I; Implant; Reflex | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lingering Summer Light,Lingering Summer Light,C?n ti?ng Anh nghi v?n: Light; Lingering; Summer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ready Biker One,Ready Biker One,C?n ti?ng Anh nghi v?n: Biker; One; Ready | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pioneer's Roadtrip Mix,Pioneer's Roadtrip Mix,C?n ti?ng Anh nghi v?n: Mix; Pioneer's; Roadtrip | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Aleph-1: Voidmatter Node,Aleph-1: Voidmatter Node,C?n ti?ng Anh nghi v?n: Aleph; Node; Voidmatter | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ready Biker One,Ready Biker One,C?n ti?ng Anh nghi v?n: Biker; One; Ready | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Q.E.D.,Q.E.D.,C?n ti?ng Anh nghi v?n: D; E; Q | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lingering Summer Light,Lingering Summer Light,C?n ti?ng Anh nghi v?n: Light; Lingering; Summer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Marinated Olives Recipe,Marinated Olives Recipe,C?n ti?ng Anh nghi v?n: Marinated; Olives; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
