database,table,primary_key_column,primary_key,column,category,status,issues,rule_decision,rule_score,rule_issues,ai_decision,ai_score,ai_reason,source_en,translation_vi,review_note
lang_handbook.db,PhantomHandBook,Id,347,Content,lore,translated,,PASS,10,,,,,Overlord Class,Hạng Overlord,
lang_handbook.db,PhantomHandBook,Id,348,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,355,Content,lore,translated,,PASS,10,,,,,Overlord Class,Hạng Overlord,
lang_handbook.db,PhantomHandBook,Id,356,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,361,Content,lore,translated,,REVIEW,6,same_as_source,,,,Chaserazor,Chaserazor,
lang_handbook.db,PhantomHandBook,Id,363,Content,lore,translated,,PASS,10,,,,,Elite Class,Hạng Cao Cấp,
lang_handbook.db,PhantomHandBook,Id,364,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,PhantomHandBook,Id,369,Content,lore,translated,,REVIEW,6,same_as_source,,,,Chirpuff,Chirpuff,
lang_handbook.db,PhantomHandBook,Id,371,Content,lore,translated,,PASS,10,,,,,Standard Class,Hạng Chuẩn,
lang_handbook.db,PhantomHandBook,Id,372,Content,lore,translated,,REVIEW,6,same_as_source,,,,Huanglong,Huanglong,
lang_handbook.db,ItemHandBook,Id,1,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,2,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,3,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,4,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,5,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,6,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,7,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,8,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,9,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,10,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,11,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,12,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,13,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,14,Content,lore,translated,,PASS,10,,,,,Comsumable,Vật Phẩm Tiêu Hao,
lang_handbook.db,ItemHandBook,Id,15,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,16,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,17,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,18,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,19,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,20,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,21,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,22,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,23,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,24,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,25,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,26,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,27,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,28,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,29,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,30,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,31,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,32,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,33,Content,lore,translated,,PASS,10,,,,,Material,Vật liệu,
lang_handbook.db,ItemHandBook,Id,34,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,35,Content,lore,translated,,PASS,10,,,,,Material,Vật liệu,
lang_handbook.db,ItemHandBook,Id,36,Content,lore,translated,,PASS,10,,,,,Material,Vật liệu,
lang_handbook.db,ItemHandBook,Id,37,Content,lore,translated,,PASS,10,,,,,Material,Vật liệu,
lang_handbook.db,ItemHandBook,Id,38,Content,lore,translated,,PASS,10,,,,,Material,Vật liệu,
lang_handbook.db,ItemHandBook,Id,39,Content,lore,translated,,PASS,10,,,,,Material,Vật liệu,
lang_handbook.db,ItemHandBook,Id,40,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,41,Content,lore,translated,,PASS,10,,,,,Material,Vật liệu,
lang_handbook.db,ItemHandBook,Id,42,Content,lore,translated,,PASS,10,,,,,Material,Vật liệu,
lang_handbook.db,ItemHandBook,Id,43,Content,lore,translated,,PASS,10,,,,,Material,Vật liệu,
lang_handbook.db,ItemHandBook,Id,44,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,45,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,46,Content,lore,translated,,PASS,10,,,,,Material,Vật liệu,
lang_handbook.db,ItemHandBook,Id,47,Content,lore,translated,,PASS,10,,,,,Material,Vật liệu,
lang_handbook.db,ItemHandBook,Id,48,Content,lore,translated,,PASS,10,,,,,Material,Vật liệu,
lang_handbook.db,ItemHandBook,Id,49,Content,lore,translated,,PASS,10,,,,,Material,Vật liệu,
lang_handbook.db,ItemHandBook,Id,50,Content,lore,translated,,PASS,10,,,,,food ingredient,nguyên liệu thực phẩm,
lang_handbook.db,ItemHandBook,Id,51,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,52,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,53,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,54,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,55,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,56,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,57,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,58,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,59,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,60,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,61,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,62,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,63,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,64,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,65,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,66,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,67,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,68,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,69,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,70,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,71,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,72,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,73,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,74,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,75,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,76,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,77,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,78,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,79,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,80,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,81,Content,lore,translated,,PASS,10,,,,,Dish,Món ăn,
lang_handbook.db,ItemHandBook,Id,82,Content,lore,translated,,PASS,10,,,,,Comsumable,Vật Phẩm Tiêu Hao,
lang_handbook.db,ItemHandBook,Id,83,Content,lore,translated,,PASS,10,,,,,Comsumable,Vật Phẩm Tiêu Hao,
lang_handbook.db,ItemHandBook,Id,84,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,85,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,86,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,87,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,88,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,89,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,90,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,91,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,92,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,93,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,94,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,95,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,96,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,97,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,98,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,99,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,100,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,101,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,102,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,103,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,104,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,105,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,106,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,107,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,108,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,109,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,110,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,111,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,112,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,113,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,114,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,115,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,116,Content,lore,translated,,PASS,10,,,,,Breakthrough material for Resonator,Vật liệu Đột Phá Resonator,
lang_handbook.db,ItemHandBook,Id,117,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,118,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,119,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,120,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,121,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,122,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,123,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,124,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,125,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,126,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,127,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,128,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,129,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,130,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,131,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,132,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,133,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,134,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,135,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,136,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,137,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,138,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,139,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,140,Content,lore,translated,,PASS,10,,,,,Development material for Resonator,Vật liệu phát triển cho Resonator,
lang_handbook.db,ItemHandBook,Id,141,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,142,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,143,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,144,Content,lore,translated,,PASS,10,,,,,EXP material for Resonator,Vật phẩm Kinh Nghiệm cho Resonator,
lang_handbook.db,ItemHandBook,Id,145,Content,lore,translated,,PASS,10,,,,,EXP material for Resonator,Vật phẩm Kinh Nghiệm cho Resonator,
lang_handbook.db,ItemHandBook,Id,146,Content,lore,translated,,PASS,10,,,,,EXP material for Resonator,Vật phẩm Kinh Nghiệm cho Resonator,
lang_handbook.db,ItemHandBook,Id,147,Content,lore,translated,,PASS,10,,,,,EXP material for Resonator,Vật phẩm Kinh Nghiệm cho Resonator,
lang_handbook.db,ItemHandBook,Id,148,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,149,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,150,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,151,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,152,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,153,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,154,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,155,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,156,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,157,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,158,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,159,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,160,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,161,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,162,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,163,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,164,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,165,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,166,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,167,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,168,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,169,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,170,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,171,Content,lore,translated,,PASS,10,,,,,Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,
lang_handbook.db,ItemHandBook,Id,172,Content,lore,translated,,PASS,10,,,,,EXP material for weapon,Vật phẩm Kinh Nghiệm cho Vũ Khí,
lang_handbook.db,ItemHandBook,Id,173,Content,lore,translated,,PASS,10,,,,,EXP material for weapon,Vật phẩm Kinh Nghiệm cho Vũ Khí,
lang_handbook.db,ItemHandBook,Id,174,Content,lore,translated,,PASS,10,,,,,EXP material for weapon,Vật phẩm Kinh Nghiệm cho Vũ Khí,
lang_handbook.db,ItemHandBook,Id,175,Content,lore,translated,,PASS,10,,,,,EXP material for weapon,Vật phẩm Kinh Nghiệm cho Vũ Khí,
lang_handbook.db,ItemHandBook,Id,176,Content,lore,translated,,PASS,10,,,,,Breakthrough Material for weapon,Vật liệu Đột Phá vũ khí,
lang_handbook.db,ItemHandBook,Id,177,Content,lore,translated,,PASS,10,,,,,Breakthrough Material for weapon,Vật liệu Đột Phá vũ khí,
lang_handbook.db,ItemHandBook,Id,178,Content,lore,translated,,PASS,10,,,,,Breakthrough Material for weapon,Vật liệu Đột Phá vũ khí,
lang_handbook.db,ItemHandBook,Id,179,Content,lore,translated,,PASS,10,,,,,Breakthrough Material for weapon,Vật liệu Đột Phá vũ khí,
lang_handbook.db,ItemHandBook,Id,180,Content,lore,translated,,PASS,10,,,,,Breakthrough Material for weapon,Vật liệu Đột Phá vũ khí,
lang_handbook.db,ItemHandBook,Id,181,Content,lore,translated,,PASS,10,,,,,Breakthrough Material for weapon,Vật liệu Đột Phá vũ khí,
lang_handbook.db,ItemHandBook,Id,182,Content,lore,translated,,PASS,10,,,,,Breakthrough Material for weapon,Vật liệu Đột Phá vũ khí,
lang_handbook.db,ItemHandBook,Id,183,Content,lore,translated,,PASS,10,,,,,Breakthrough Material for weapon,Vật liệu Đột Phá vũ khí,
lang_handbook.db,ItemHandBook,Id,184,Content,lore,translated,,PASS,10,,,,,Breakthrough Material for weapon,Vật liệu Đột Phá vũ khí,
lang_handbook.db,ItemHandBook,Id,185,Content,lore,translated,,PASS,10,,,,,Breakthrough Material for weapon,Vật liệu Đột Phá vũ khí,
lang_handbook.db,ItemHandBook,Id,186,Content,lore,translated,,PASS,10,,,,,Breakthrough Material for weapon,Vật liệu Đột Phá vũ khí,
lang_handbook.db,ItemHandBook,Id,187,Content,lore,translated,,PASS,10,,,,,Breakthrough Material for weapon,Vật liệu Đột Phá vũ khí,
lang_handbook.db,ItemHandBook,Id,188,Content,lore,translated,,PASS,10,,,,,Breakthrough Material for weapon,Vật liệu Đột Phá vũ khí,
lang_handbook.db,ItemHandBook,Id,189,Content,lore,translated,,PASS,10,,,,,Breakthrough Material for weapon,Vật liệu Đột Phá vũ khí,
lang_handbook.db,ItemHandBook,Id,190,Content,lore,translated,,PASS,10,,,,,Breakthrough Material for weapon,Vật liệu Đột Phá vũ khí,
lang_handbook.db,ItemHandBook,Id,191,Content,lore,translated,,PASS,10,,,,,Breakthrough Material for weapon,Vật liệu Đột Phá vũ khí,
lang_handbook.db,ItemHandBook,Id,192,Content,lore,translated,,PASS,10,,,,,Breakthrough Material for weapon,Vật liệu Đột Phá vũ khí,
lang_handbook.db,ItemHandBook,Id,193,Content,lore,translated,,PASS,10,,,,,Breakthrough Material for weapon,Vật liệu Đột Phá vũ khí,
lang_handbook.db,ItemHandBook,Id,194,Content,lore,translated,,PASS,10,,,,,Breakthrough Material for weapon,Vật liệu Đột Phá vũ khí,
lang_handbook.db,ItemHandBook,Id,195,Content,lore,translated,,PASS,10,,,,,Breakthrough Material for weapon,Vật liệu Đột Phá vũ khí,
