en_source,vn_translate,loi_du_doan
Consume various amounts of Popularity to support your current Cube.,Tiêu hao lượng Popularity khác nhau để hỗ trợ Cube hiện tại của bạn,C?n ti?ng Anh nghi v?n: Cube; Popularity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Explore the Screenplay to earn Tokens, which you can exchange for rewards at Dream Pawnshop.","Explore Screenplay để kiếm Token, sau đó đổi lấy phần thưởng tại Cửa Hàng Cầm Đồ Giấc Mơ.",C?n ti?ng Anh nghi v?n: Explore; Screenplay | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Explore the Screenplay to earn Tokens, which you can exchange for rewards at Dream Pawnshop.","Explore Screenplay để kiếm Token, sau đó đổi lấy phần thưởng tại Cửa Hàng Cầm Đồ Giấc Mơ.",C?n ti?ng Anh nghi v?n: Explore; Screenplay | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Explore the Screenplay to earn Tokens, which you can exchange for rewards at Dream Pawnshop.","Explore Screenplay để kiếm Token, sau đó đổi lấy phần thưởng tại Cửa Hàng Cầm Đồ Giấc Mơ.",C?n ti?ng Anh nghi v?n: Explore; Screenplay | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Challenges can be completed with other players in Co-op mode.,Có thể hoàn thành Challenges cùng người chơi khác trong chế độ Co-op.,C?n ti?ng Anh nghi v?n: Challenges; op | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Challenges can be completed with other players in Co-op mode.,Có thể hoàn thành Challenges cùng người chơi khác trong chế độ Co-op.,C?n ti?ng Anh nghi v?n: Challenges; op | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Challenges can be completed with other players in Co-op mode.,Có thể hoàn thành Challenges cùng người chơi khác trong chế độ Co-op.,C?n ti?ng Anh nghi v?n: Challenges; op | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to view the Film Roll rules.","{Cus:Ipt,Touch=Touch PC=press Gamepad=press} vào đây để xem quy tắc Film Roll.",C?n ti?ng Anh nghi v?n: Film; Roll | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to view the Film Roll rules.","{Cus:Ipt,Touch=Touch PC=press Gamepad=press} vào đây để xem quy tắc Film Roll.",C?n ti?ng Anh nghi v?n: Film; Roll | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to view the Film Roll rules.","{Cus:Ipt,Touch=Touch PC=press Gamepad=press} vào đây để xem quy tắc Film Roll.",C?n ti?ng Anh nghi v?n: Film; Roll | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to enter the Battle Stage.
Unused Energy will not be preserved for the next round.","{Cus:Ipt,Touch=Touch PC=click Gamepad=press} vào đây để vào Battle Stage.
Năng Lượng chưa dùng sẽ không được bảo lưu cho vòng tiếp theo.",C?n ti?ng Anh nghi v?n: Battle; Stage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"{0} Hold to enter the Battle Stage.
Unused energy will not be preserved for the next round.","{0} Giữ để vào Battle Stage.
Năng lượng chưa sử dụng sẽ không được bảo lưu cho vòng tiếp theo.",C?n ti?ng Anh nghi v?n: Battle; Stage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to enter the Battle Stage.
Unused energy will not be preserved for the next round.","{Cus:Ipt,Touch=tap PC=Bấm Gamepad=press} vào đây để vào Battle Stage.
Năng lượng chưa dùng sẽ không được bảo lưu cho vòng tiếp theo.",C?n ti?ng Anh nghi v?n: Battle; Stage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
The Deployment Stage is over. Hold {0} to start Battle Stage.,Giai Đoạn Triển Khai đã kết thúc. Giữ {0} để bắt đầu Battle Stage.,C?n ti?ng Anh nghi v?n: Battle; Stage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Complete the Trial to add the Core Echo to your hand.,Hoàn thành Trial để thêm Core Echo vào tay.,C?n ti?ng Anh nghi v?n: Core; Trial | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Complete the Trial to add the Core Echo to your hand.,Hoàn thành Trial để thêm Core Echo vào tay.,C?n ti?ng Anh nghi v?n: Core; Trial | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Complete the Trial to add the Core Echo to your hand.,Hoàn thành Trial để thêm Core Echo vào tay.,C?n ti?ng Anh nghi v?n: Core; Trial | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
You can now unlock new cards with Prestige Points: Lahai-Roi. Proceed to unlock new cards.,Bạn có thể mở khóa thẻ mới bằng Prestige Point: Lahai-Roi. Tiến hành mở khóa thẻ mới.,C?n ti?ng Anh nghi v?n: Lahai; Prestige | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
{0}You can now unlock new cards with Prestige Points: Lahai-Roi. Proceed to unlock new cards.,{0}Bạn có thể mở khóa thẻ mới bằng Prestige Point: Lahai-Roi. Tiến hành mở khóa thẻ mới.,C?n ti?ng Anh nghi v?n: Lahai; Prestige | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
You can now unlock new cards with Prestige Points: Lahai-Roi. Proceed to unlock new cards.,Bạn có thể mở khóa thẻ mới bằng Prestige Point: Lahai-Roi. Tiến hành mở khóa thẻ mới.,C?n ti?ng Anh nghi v?n: Lahai; Prestige | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Use Prestige Points: Lahai-Roi here to unlock the cards you do not own.,Dùng Prestige Point: Lahai-Roi tại đây để mở khóa các thẻ bạn chưa sở hữu.,C?n ti?ng Anh nghi v?n: Lahai; Prestige | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Use Prestige Points: Lahai-Roi here to unlock the cards you do not own.,Dùng Prestige Point: Lahai-Roi tại đây để mở khóa các thẻ bạn chưa sở hữu.,C?n ti?ng Anh nghi v?n: Lahai; Prestige | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Use Prestige Points: Lahai-Roi here to unlock the cards you do not own.,Dùng Prestige Point: Lahai-Roi tại đây để mở khóa các thẻ bạn chưa sở hữu.,C?n ti?ng Anh nghi v?n: Lahai; Prestige | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Stronger Namipon Stickers will be automatically equipped when picked up.,Namipon Stickers mạnh hơn sẽ được trang bị tự động khi nhặt lên.,C?n ti?ng Anh nghi v?n: Namipon; Stickers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Stronger Namipon Stickers will be automatically equipped when picked up.,Namipon Stickers mạnh hơn sẽ được trang bị tự động khi nhặt lên.,C?n ti?ng Anh nghi v?n: Namipon; Stickers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Stronger Namipon Stickers will be automatically equipped when picked up.,Namipon Stickers mạnh hơn sẽ được trang bị tự động khi nhặt lên.,C?n ti?ng Anh nghi v?n: Namipon; Stickers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Sell all Unequippable loot items for Rice Dangos.,Sell tất cả vật phẩm không trang bị được để lấy Rice Dango.,C?n ti?ng Anh nghi v?n: Rice; Sell | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Sell all Unequippable loot items for Rice Dangos.,Sell tất cả vật phẩm không trang bị được để lấy Rice Dango.,C?n ti?ng Anh nghi v?n: Rice; Sell | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Sell all Unequippable loot items for Rice Dangos.,Sell tất cả vật phẩm không trang bị được để lấy Rice Dango.,C?n ti?ng Anh nghi v?n: Rice; Sell | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Activating a Namipon Lightbox reveals enemies and Supply Chests in its vicinity.,Kích hoạt Namipon Lightbox sẽ tiết lộ kẻ địch và Rương Vật Phẩm xung quanh.,C?n ti?ng Anh nghi v?n: Lightbox; Namipon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Activating a Namipon Lightbox reveals enemies and Supply Chests in its vicinity.,Kích hoạt Namipon Lightbox sẽ tiết lộ kẻ địch và Rương Vật Phẩm xung quanh.,C?n ti?ng Anh nghi v?n: Lightbox; Namipon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Activating a Namipon Lightbox reveals enemies and Supply Chests in its vicinity.,Kích hoạt Namipon Lightbox sẽ tiết lộ kẻ địch và Rương Vật Phẩm xung quanh.,C?n ti?ng Anh nghi v?n: Lightbox; Namipon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
The Chest Mimic's Transform skill allows you to draw a Novelty from your deck.,Kỹ năng Biến Hình của Chest Mimic cho phép bạn rút một Novelty từ bộ bài.,C?n ti?ng Anh nghi v?n: Chest; Novelty | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
The Chest Mimic's Transform skill allows you to draw a Novelty from your deck.,Kỹ năng Biến Hình của Chest Mimic cho phép bạn rút một Novelty từ bộ bài.,C?n ti?ng Anh nghi v?n: Chest; Novelty | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
{0}Deploying a Cost 3 Echo increases your Trial progress.,{0}Triển khai Echo có Cost 3 sẽ tăng tiến độ Trial của bạn.,C?n ti?ng Anh nghi v?n: Cost; Trial | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Deploy more Cost 3 Echoes to complete your Trial.,Triển khai Thêm Echoes Mức Cost 3 để hoàn thành Trial.,C?n ti?ng Anh nghi v?n: Cost; Trial | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Deploy more Cost 3 Echoes to complete your Trial.,Triển khai Thêm Echoes Mức Cost 3 để hoàn thành Trial.,C?n ti?ng Anh nghi v?n: Cost; Trial | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Deploy more Cost 3 Echoes to complete your Trial.,Triển khai Thêm Echoes Mức Cost 3 để hoàn thành Trial.,C?n ti?ng Anh nghi v?n: Cost; Trial | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Select Stonewall Bracer to Quick-Deploy.,Chọn Stonewall Bracer để Triển khai Nhanh.,C?n ti?ng Anh nghi v?n: Bracer; Stonewall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Select Stonewall Bracer to Quick-Deploy.,Chọn Stonewall Bracer để Triển khai Nhanh.,C?n ti?ng Anh nghi v?n: Bracer; Stonewall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Select Stonewall Bracer to Quick-Deploy.,Chọn Stonewall Bracer để Triển khai Nhanh.,C?n ti?ng Anh nghi v?n: Bracer; Stonewall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
You will receive a thank-you message from the Spacetrek Collective upon rebuilding the route network,Bạn sẽ nhận được lời cảm ơn từ Spacetrek Collective sau khi xây dựng lại mạng lưới tuyến đường,C?n ti?ng Anh nghi v?n: Collective; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
You will receive a thank-you message from the Spacetrek Collective upon rebuilding the route network,Bạn sẽ nhận được lời cảm ơn từ Spacetrek Collective sau khi xây dựng lại mạng lưới tuyến đường,C?n ti?ng Anh nghi v?n: Collective; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
You will receive a thank-you message from the Spacetrek Collective upon rebuilding the route network,Bạn sẽ nhận được lời cảm ơn từ Spacetrek Collective sau khi xây dựng lại mạng lưới tuyến đường,C?n ti?ng Anh nghi v?n: Collective; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to enter the Stability Accords.","{Cus:Ipt,Touch=tap PC=Bấm Gamepad=press} vào đây để tham gia Stability Accords.",C?n ti?ng Anh nghi v?n: Accords; Stability | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to enter the Stability Accords.","{Cus:Ipt,Touch=tap PC=Bấm Gamepad=press} vào đây để tham gia Stability Accords.",C?n ti?ng Anh nghi v?n: Accords; Stability | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to enter the Stability Accords.","{Cus:Ipt,Touch=tap PC=Bấm Gamepad=press} vào đây để tham gia Stability Accords.",C?n ti?ng Anh nghi v?n: Accords; Stability | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Complete the Trial to add the Core Echo to your hand.,Hoàn thành Trial để thêm Core Echo vào tay.,C?n ti?ng Anh nghi v?n: Core; Trial | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Complete the Trial to add the Core Echo to your hand.,Hoàn thành Trial để thêm Core Echo vào tay.,C?n ti?ng Anh nghi v?n: Core; Trial | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Complete the Trial to add the Core Echo to your hand.,Hoàn thành Trial để thêm Core Echo vào tay.,C?n ti?ng Anh nghi v?n: Core; Trial | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
View here to check what the Wild Card has transformed into,Xem tại đây để kiểm tra Wild Card đã biến thành gì.,C?n ti?ng Anh nghi v?n: Card; Wild | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
View here to check what the Wild Card has transformed into,Xem tại đây để kiểm tra Wild Card đã biến thành gì.,C?n ti?ng Anh nghi v?n: Card; Wild | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
View here to check what the Wild Card has transformed into,Xem tại đây để kiểm tra Wild Card đã biến thành gì.,C?n ti?ng Anh nghi v?n: Card; Wild | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
You can now quickly discard spare Echoes via Smart Discard,Bạn có thể nhanh chóng loại bỏ Echoes dư thừa bằng Smart Discard,C?n ti?ng Anh nghi v?n: Discard; Smart | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
{0} You can now quickly discard spare Echoes via Smart Discard,{0} Bạn giờ đây có thể loại bỏ nhanh Echoes dư thừa bằng Smart Discard,C?n ti?ng Anh nghi v?n: Discard; Smart | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
You can now quickly discard spare Echoes via Smart Discard,Bạn có thể nhanh chóng loại bỏ Echoes dư thừa bằng Smart Discard,C?n ti?ng Anh nghi v?n: Discard; Smart | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Luuk Herssen and Lucilla's Starry Whisper have been unlocked,Đã mở khóa Luuk Herssen và Lời Thì Thầm Ngôi Sao của Lucilla,C?n ti?ng Anh nghi v?n: Herssen; Luuk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Luuk Herssen and Lucilla's Starry Whisper have been unlocked,Đã mở khóa Luuk Herssen và Lời Thì Thầm Ngôi Sao của Lucilla,C?n ti?ng Anh nghi v?n: Herssen; Luuk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Luuk Herssen and Lucilla's Starry Whisper have been unlocked,Đã mở khóa Luuk Herssen và Lời Thì Thầm Ngôi Sao của Lucilla,C?n ti?ng Anh nghi v?n: Herssen; Luuk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Consume various amounts of Popularity to support your current Cube.,Tiêu hao lượng Popularity khác nhau để hỗ trợ Cube hiện tại của bạn,C?n ti?ng Anh nghi v?n: Cube; Popularity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Consume various amounts of Popularity to support your current Cube.,Tiêu hao lượng Popularity khác nhau để hỗ trợ Cube hiện tại của bạn,C?n ti?ng Anh nghi v?n: Cube; Popularity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Consume various amounts of Popularity to support your current Cube.,Tiêu hao lượng Popularity khác nhau để hỗ trợ Cube hiện tại của bạn,C?n ti?ng Anh nghi v?n: Cube; Popularity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Select the main Resonator in the Illusive Realm.,Chọn Resonator chính trong Illusive Realm.,C?n ti?ng Anh nghi v?n: Illusive; Realm | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Select the main Resonator in the Illusive Realm.,Chọn Resonator chính trong Illusive Realm.,C?n ti?ng Anh nghi v?n: Illusive; Realm | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Select the main Resonator in the Illusive Realm.,Chọn Resonator chính trong Illusive Realm.,C?n ti?ng Anh nghi v?n: Illusive; Realm | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} {0} to enter the preparation page and choose the Persona Pinball to deploy.","{Cus:Ipt,Touch=tap PC=click Gamepad=press} {0} để vào trang chuẩn bị và chọn Persona Pinball để triển khai.",C?n ti?ng Anh nghi v?n: Persona; Pinball | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to equip it to the current Persona Pinball.","{Cus:Ipt,Touch=tap PC=Bấm Gamepad=press} để trang bị cho Persona Pinball hiện tại",C?n ti?ng Anh nghi v?n: Persona; Pinball | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to equip it to the current Persona Pinball.","{Cus:Ipt,Touch=tap PC=Bấm Gamepad=press} để trang bị cho Persona Pinball hiện tại",C?n ti?ng Anh nghi v?n: Persona; Pinball | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to equip it to the current Persona Pinball.","{Cus:Ipt,Touch=tap PC=Bấm Gamepad=press} để trang bị cho Persona Pinball hiện tại",C?n ti?ng Anh nghi v?n: Persona; Pinball | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
A Super Resolution function that boosts the framerate while maintaining image quality,Chức năng Super Resolution giúp tăng tốc độ khung hình mà vẫn duy trì chất lượng hình ảnh,C?n ti?ng Anh nghi v?n: Resolution; Super | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance Liberation,Resonance Liberation,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance energy,Resonance Energy,C?n ti?ng Anh nghi v?n: Energy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Exit in {0} secs,Exit sau {0} giây,C?n ti?ng Anh nghi v?n: Exit | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Challenge Complete. You can exit the challenge by interact with the exit.,Hoàn thành Challenge. Bạn có thể rời khỏi bằng cách tương tác với lối ra.,C?n ti?ng Anh nghi v?n: Challenge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Exit in {0} secs,Exit sau {0} giây,C?n ti?ng Anh nghi v?n: Exit | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Tao to open System Menu.,Nhấn Ta để mở Menu Hệ thống.,C?n ti?ng Anh nghi v?n: Menu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Tap to open Weapon page.,Chạm để mở trang Weapon.,C?n ti?ng Anh nghi v?n: Weapon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Tap to open Weapon page.,Chạm để mở trang Weapon.,C?n ti?ng Anh nghi v?n: Weapon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Tao to open System Menu.,Nhấn Ta để mở Menu Hệ thống.,C?n ti?ng Anh nghi v?n: Menu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Tao to open System Menu.,Nhấn Ta để mở Menu Hệ thống.,C?n ti?ng Anh nghi v?n: Menu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Tao to open System Menu.,Nhấn Ta để mở Menu Hệ thống.,C?n ti?ng Anh nghi v?n: Menu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Tao to open System Menu.,Nhấn Ta để mở Menu Hệ thống.,C?n ti?ng Anh nghi v?n: Menu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance Skill,Resonance Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance Liberation,Resonance Liberation,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Buff Overview,Tổng quan Buff,C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonator Skill,Resonance Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Buff Overview,Tổng quan Buff,C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
test/Testing text. Please modify the configuration!,test/Văn bản kiểm thử. Vui lòng sửa cấu hình!,C?n ti?ng Anh nghi v?n: test | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
New Affinity,Mối Quan Hệ New,C?n ti?ng Anh nghi v?n: New | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
New Echo,Echo New,C?n ti?ng Anh nghi v?n: New | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Echo Name,Name Echo,C?n ti?ng Anh nghi v?n: Name | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Rover Switch,Switch Đổi Rover,C?n ti?ng Anh nghi v?n: Switch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Echo Skill Upgrade Effect,Hiệu ứng Nâng cấp Skill Echo,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Bond Name,Name Mối Quan Hệ,C?n ti?ng Anh nghi v?n: Name | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Skill DMG,Skill DMG,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Lock rotation,Lock xoay,C?n ti?ng Anh nghi v?n: Lock | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Status Info,Thông tin Status,C?n ti?ng Anh nghi v?n: Status | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Buff Change,Thay đổi Buff,C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Save Changes,Save Thay đổi,C?n ti?ng Anh nghi v?n: Save | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Echo Skill,Echo Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
SOL3 Phase Up,SOL3 Giai đoạn Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
New Resonator,Resonator New,C?n ti?ng Anh nghi v?n: New | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Try using the Glider module to reduce accidents.,Thử dùng module Dù Lượn để giảm tai nạn đi.,C?n ti?ng Anh nghi v?n: module | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
New Echo,Echo New,C?n ti?ng Anh nghi v?n: New | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Buff Overview,Tổng quan Buff,C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Buff Info,Thông Tin Buff,C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Obtained New Outfit,Nhận Được Trang phục New,C?n ti?ng Anh nghi v?n: New | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Challenge Time,Thời Gian Challenge,C?n ti?ng Anh nghi v?n: Challenge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Return to the Film,Return Đoạn phim,C?n ti?ng Anh nghi v?n: Return | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonator Buff locked,Buff Resonator bị khóa,C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"All chest rewards will be claimed automatically when the challenge ends.
If your Backpack is full, excess items will be sent to your Mail.","Tất cả phần thưởng rương sẽ được nhận tự động khi thử thách kết thúc.
