en_source,vn_translate,loi_du_doan
Earn Popularity Rewards if your supported Cube takes first place!,Nhận phần thưởng Danh Vọng nếu Cube bạn ủng hộ giành vị trí đầu tiên!,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Earn Popularity Rewards if your supported Cube takes first place!,Nhận phần thưởng Danh Vọng nếu Cube bạn ủng hộ giành vị trí đầu tiên!,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Deal damage to enemies and dodge their attacks to increase your Symphony Rank.,Gây sát thương lên kẻ địch và Dodge các đòn tấn công của chúng để tăng Cấp Độ Giao Hưởng.,C?n ti?ng Anh nghi v?n: Dodge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Deal damage to enemies and dodge their attacks to increase your Symphony Rank.,Gây sát thương lên kẻ địch và Dodge các đòn tấn công của chúng để tăng Cấp Độ Giao Hưởng.,C?n ti?ng Anh nghi v?n: Dodge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Deal damage to enemies and dodge their attacks to increase your Symphony Rank.,Gây sát thương lên kẻ địch và Dodge các đòn tấn công của chúng để tăng Cấp Độ Giao Hưởng.,C?n ti?ng Anh nghi v?n: Dodge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"When your Energy is full, you can transform into Crownless.","Khi Năng Lượng của bạn đầy, bạn có thể biến hình thành Crownless.",C?n ti?ng Anh nghi v?n: Crownless | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"When your Energy is full, you can transform into Crownless.","Khi Năng Lượng của bạn đầy, bạn có thể biến hình thành Crownless.",C?n ti?ng Anh nghi v?n: Crownless | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Begin the first stage.,Begin giai đoạn đầu tiên.,C?n ti?ng Anh nghi v?n: Begin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Begin the first stage.,Begin giai đoạn đầu tiên.,C?n ti?ng Anh nghi v?n: Begin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to decompile extra Tactical ROMs.","{Cus:Ipt,Touch=Touch PC=Nhấp Tay cầm=Nhấn} vào đây để giải mã thêm Tactical ROM.",C?n ti?ng Anh nghi v?n: Tactical | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} {0} to decompile extra Tactical ROMs.","{Cus:Ipt,Touch=Touch PC=click Gamepad=press} {0} để giải mã thêm Tactical ROM.",C?n ti?ng Anh nghi v?n: Tactical | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to decompile extra Tactical ROMs.","{Cus:Ipt,Touch=Touch PC=Nhấp Tay cầm=Nhấn} vào đây để giải mã thêm Tactical ROM.",C?n ti?ng Anh nghi v?n: Tactical | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Once the Restoration reaches a certain milestone, go to the Base Camp to raise its level.","Khi Restoration đạt đến một mốc nhất định, hãy đến Trại Cơ Bản để nâng cấp.",C?n ti?ng Anh nghi v?n: Restoration | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Once the Restoration reaches a certain milestone, go to the Base Camp to raise its level.","Khi Restoration đạt đến một mốc nhất định, hãy đến Trại Cơ Bản để nâng cấp.",C?n ti?ng Anh nghi v?n: Restoration | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Once the Restoration reaches a certain milestone, go to the Base Camp to raise its level.","Khi Restoration đạt đến một mốc nhất định, hãy đến Trại Cơ Bản để nâng cấp.",C?n ti?ng Anh nghi v?n: Restoration | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Pioneer Training Ground - Elite,Bãi Tập Huấn Luyện Pioneer - Đối thủ tinh nhuệ,C?n ti?ng Anh nghi v?n: Pioneer | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The Gallery will show Legendary loot items that are brought back.,Bộ sưu tập sẽ hiển thị các vật phẩm Legendary thu thập được.,C?n ti?ng Anh nghi v?n: Legendary | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Lahai-Roi: Become Beast,Lahai-Roi: Hóa Thú,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
More Voidbane Eldertrees can be restored,Có thể khôi phục thêm Voidbane Eldertree,C?n ti?ng Anh nghi v?n: Voidbane | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Burial Bay - First Half,Burial Bay - Nửa Đầu,C?n ti?ng Anh nghi v?n: Burial | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Doomstrand - Second Half,Doomstrand - Nửa Sau,C?n ti?ng Anh nghi v?n: Doomstrand | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Riptide - Second Half,Riptide - Nửa Sau,C?n ti?ng Anh nghi v?n: Riptide | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tempest - Second Half,Tempest - Hồi Hai,C?n ti?ng Anh nghi v?n: Tempest | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Seabane - Second Half,Seabane - Nửa Sau,C?n ti?ng Anh nghi v?n: Seabane | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tactics Preview,Xem Trước Tactics,C?n ti?ng Anh nghi v?n: Tactics | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Gold Tactics Preview,Xem Trước Tactics Vàng,C?n ti?ng Anh nghi v?n: Tactics | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tacet Discords Incoming,Tacet Discords Đang Tiến Đến,C?n ti?ng Anh nghi v?n: Discords | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Windchimer Delivery,Giao hàng Windchimer,C?n ti?ng Anh nghi v?n: Windchimer | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Concerto Overture,Concerto Overture,C?n ti?ng Anh nghi v?n: Overture | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
All members receive additional Concerto Vibrancy.,Tất cả thành viên nhận thêm Concerto Vibrancy.,C?n ti?ng Anh nghi v?n: Vibrancy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Resonance Pirouette,Resonance Pirouette,C?n ti?ng Anh nghi v?n: Pirouette | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"For each Resonance Liberation used, the entire team gains a 20% increase in damage for 12s.","Mỗi khi sử dụng Resonance Liberation, toàn đội nhận tăng 20% DMG trong 12 giây.",C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 8.0
Crit. Rate,Crit. Rate,C?n ti?ng Anh nghi v?n: Rate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Resonance Efficiency,Efficiency Resonance,C?n ti?ng Anh nghi v?n: Efficiency | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Concerto Sublimation,Concerto Sublimation,C?n ti?ng Anh nghi v?n: Sublimation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Frozen DMG bonus,Tăng DMG Frozen,C?n ti?ng Anh nghi v?n: Frozen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Smelt DMG bonus,Tăng DMG Smelt,C?n ti?ng Anh nghi v?n: Smelt | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Conduction DMG bonus,Tăng DMG Conduction,C?n ti?ng Anh nghi v?n: Conduction | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Physical DMG Resistance,Kháng DMG Physical,C?n ti?ng Anh nghi v?n: Physical | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Frozen DMG Resistance,Kháng DMG Frozen,C?n ti?ng Anh nghi v?n: Frozen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Smelt DMG Resistance,Kháng DMG Smelt,C?n ti?ng Anh nghi v?n: Smelt | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Conduction DMG Resistance,Kháng DMG Conduction,C?n ti?ng Anh nghi v?n: Conduction | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Physical DMG Immunity,Miễn Nhiễm DMG Physical,C?n ti?ng Anh nghi v?n: Physical | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Stamina Recovery,Recovery STA,C?n ti?ng Anh nghi v?n: Recovery | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Extra zero Plangency time,Thời gian Plangency bằng 0 thêm,C?n ti?ng Anh nghi v?n: Plangency | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Wutrelic skill DMG bonus,Tăng DMG kỹ năng Wutrelic,C?n ti?ng Anh nghi v?n: Wutrelic | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Crit. Rate,Crit. Rate,C?n ti?ng Anh nghi v?n: Rate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Resonance Efficiency,Efficiency Resonance,C?n ti?ng Anh nghi v?n: Efficiency | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Concerto Sublimation,Concerto Sublimation,C?n ti?ng Anh nghi v?n: Sublimation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Frozen DMG bonus,Tăng DMG Frozen,C?n ti?ng Anh nghi v?n: Frozen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Smelt DMG bonus,Tăng DMG Smelt,C?n ti?ng Anh nghi v?n: Smelt | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Conduction DMG bonus,Tăng DMG Conduction,C?n ti?ng Anh nghi v?n: Conduction | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Physical DMG Resistance,Kháng DMG Physical,C?n ti?ng Anh nghi v?n: Physical | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Frozen DMG Resistance,Kháng DMG Frozen,C?n ti?ng Anh nghi v?n: Frozen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Smelt DMG Resistance,Kháng DMG Smelt,C?n ti?ng Anh nghi v?n: Smelt | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Conduction DMG Resistance,Kháng DMG Conduction,C?n ti?ng Anh nghi v?n: Conduction | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Physical DMG Immunity,Miễn Nhiễm DMG Physical,C?n ti?ng Anh nghi v?n: Physical | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Stamina Recovery,Recovery STA,C?n ti?ng Anh nghi v?n: Recovery | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Extra zero Plangency time,Thời gian Plangency bằng 0 thêm,C?n ti?ng Anh nghi v?n: Plangency | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Wutrelic skill DMG bonus,Tăng DMG kỹ năng Wutrelic,C?n ti?ng Anh nghi v?n: Wutrelic | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Melody possesses the ability to capture every melody it hears and orchestrate its surrounding ""Melody Ensemble"" to replay them.","Melody có khả năng ghi lại mọi giai điệu nó nghe thấy và điều khiển ""Dàn Nhạc Melody"" xung quanh để tái hiện lại chúng.",C?n ti?ng Anh nghi v?n: Melody | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 7.86
"That’s right! Chixia, Chixia... oh, what a magnificent name! I came up with it all by myself. This is the culmination of all my life experiences and knowledge!","Đúng rồi! Chixia, Chixia... cái tên thật tuyệt vời làm sao! Tôi tự nghĩ ra đấy. Đây là kết tinh của tất cả kinh nghiệm và tri thức của tôi!",C?n ti?ng Anh nghi v?n: Chixia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 7.86
"Deploy the Core Echo.
Core Echoes cannot be Modulated or Reconstructed.","Triển khai Core Echoes.
Core Echoes không thể Modulate hoặc Reconstruct.",C?n ti?ng Anh nghi v?n: Core | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 7.86
"Deploy the Core Echo.
Core Echoes cannot be Modulated or Reconstructed.","Triển khai Core Echoes.
Core Echoes không thể Modulate hoặc Reconstruct.",C?n ti?ng Anh nghi v?n: Core | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 7.86
"Deploy the Core Echo.
Core Echoes cannot be Modulated or Reconstructed.","Triển khai Core Echoes.
Core Echoes không thể Modulate hoặc Reconstruct.",C?n ti?ng Anh nghi v?n: Core | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 7.86
"Deploy the Core Echo.
Core Echoes cannot be Modulated or Reconstructed.","Triển khai Core Echoes.
Core Echoes không thể Modulate hoặc Reconstruct.",C?n ti?ng Anh nghi v?n: Core | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 7.86
"Deploy the Core Echo.
Core Echoes cannot be Modulated or Reconstructed.","Triển khai Core Echoes.
Core Echoes không thể Modulate hoặc Reconstruct.",C?n ti?ng Anh nghi v?n: Core | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 7.86
"Deploy the Core Echo.
Core Echoes cannot be Modulated or Reconstructed.","Triển khai Core Echoes.
Core Echoes không thể Modulate hoặc Reconstruct.",C?n ti?ng Anh nghi v?n: Core | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 7.86
Casting Resonance Liberation increases the damage dealt by all nearby Resonators in the team.,Kích hoạt Resonance Liberation sẽ tăng DMG gây ra bởi tất cả Resonators gần đó trong đội.,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.167 | M?c ??: 7.67
Casting Resonance Liberation increases the damage dealt by all nearby Resonators in the team.,Kích hoạt Resonance Liberation sẽ tăng DMG gây ra bởi tất cả Resonators gần đó trong đội.,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.167 | M?c ??: 7.67
Casting Resonance Liberation increases the damage dealt by all nearby Resonators in the team.,Kích hoạt Resonance Liberation sẽ tăng DMG gây ra bởi tất cả Resonators gần đó trong đội.,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.167 | M?c ??: 7.67
"A card game for two. To win, you need perception, strategy, and, of course, a bit of luck.","Trò chơi bài dành cho hai người. Để chiến thắng, bạn cần sự quan sát, chiến thuật và tất nhiên, một chút may mắn.",C?n ti?ng Anh nghi v?n: may | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 7.5
"Revival Time: 10s (Solo & Co-op)
<color=#aa9b6a>Trial Resonators will be available in Solo mode.</color>","Cooldown sinh: 10 giây (Chơi đơn & Hợp tác)
<color=#aa9b6a>Resonators thử nghiệm sẽ khả dụng trong chế độ Chơi đơn.</color>",C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 7.5
"Revival Time: 10s (Solo & Co-op)
<color=#aa9b6a>Trial Resonators will be available in Solo mode.</color>","Cooldown sinh: 10 giây (Chơi đơn & Hợp tác)
<color=#aa9b6a>Resonators thử nghiệm sẽ khả dụng trong chế độ Chơi đơn.</color>",C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 7.5
"Revival Time: 10s (Solo & Co-op)
<color=#aa9b6a>Trial Resonators will be available in Solo mode.</color>","Cooldown sinh: 10 giây (Chơi đơn & Hợp tác)
<color=#aa9b6a>Resonators thử nghiệm sẽ khả dụng trong chế độ Chơi đơn.</color>",C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 7.5
"Revival Time: 10s (Solo & Co-op)
<color=#aa9b6a>Trial Resonators will be available in Solo mode.</color>","Cooldown sinh: 10 giây (Chơi đơn & Hợp tác)
<color=#aa9b6a>Resonators thử nghiệm sẽ khả dụng trong chế độ Chơi đơn.</color>",C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 7.5
"Revival Time: 10s (Solo & Co-op)
<color=#aa9b6a>Trial Resonators will be available in Solo mode.</color>","Cooldown sinh: 10 giây (Chơi đơn & Hợp tác)
<color=#aa9b6a>Resonators thử nghiệm sẽ khả dụng trong chế độ Chơi đơn.</color>",C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 7.5
"Revival Time: 10s (Solo & Co-op)
<color=#aa9b6a>Trial Resonators will be available in Solo mode.</color>","Cooldown sinh: 10 giây (Chơi đơn & Hợp tác)
<color=#aa9b6a>Resonators thử nghiệm sẽ khả dụng trong chế độ Chơi đơn.</color>",C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 7.5
"I’m so lucky to meet you today, Rover.","Hôm nay thật may mắn khi được gặp bạn, Rover.",C?n ti?ng Anh nghi v?n: may | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 7.5
"No worries at all! It’s no biggie, really. Well, not as huge as diving into those tokens, that’s for sure.","Đừng lo! Chuyện nhỏ thôi mà, thật đấy. Chắc chắn không to tát bằng việc lao vào mấy cái token đó đâu.",C?n ti?ng Anh nghi v?n: to | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 7.5
"While collecting ""Metaphors,"" you will also receive additional Stat buffs.","Trong khi thu thập ""Ẩn Dụ"", bạn cũng sẽ nhận được thêm buff chỉ số.",C?n ti?ng Anh nghi v?n: buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 7.5
"While collecting ""Metaphors,"" you will also receive additional Stat buffs.","Trong khi thu thập ""Ẩn Dụ"", bạn cũng sẽ nhận được thêm buff chỉ số.",C?n ti?ng Anh nghi v?n: buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 7.5
View the buffs received after completing the event here.,Xem buff nhận được sau khi hoàn thành sự kiện tại đây.,C?n ti?ng Anh nghi v?n: buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 7.5
View the buffs received after completing the event here.,Xem buff nhận được sau khi hoàn thành sự kiện tại đây.,C?n ti?ng Anh nghi v?n: buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 7.5
View the buffs received after completing the event here.,Xem buff nhận được sau khi hoàn thành sự kiện tại đây.,C?n ti?ng Anh nghi v?n: buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 7.5
"Check your Glory Level, Trial Level, and Buffs here.","Kiểm tra Cấp Độ Vinh Quang, Cấp Độ Thử Thách và Buff của bạn tại đây.",C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 7.5
"Check your Glory Level, Trial Level, and Buffs here.","Kiểm tra Cấp Độ Vinh Quang, Cấp Độ Thử Thách và Buff của bạn tại đây.",C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 7.5
"Check your Glory Level, Trial Level, and Buffs here.","Kiểm tra Cấp Độ Vinh Quang, Cấp Độ Thử Thách và Buff của bạn tại đây.",C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 7.5
Dealing Tune Break DMG increases Echo Skill DMG by 40% for all Resonators in the team for 10s.,Gây DMG Phá Nhịp tăng DMG Resonance Skill của tất cả Resonators trong đội lên 40% trong 10 giây.,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 7.43
"You found Cosmos, Encore's wooly companion, by a mysterious gateway. Some kind of test seems to be running behind the gate and it needs your assistance.
During the test, Cosmos will provide Echoids to significantly boost Resonators' combat power.
You can complete the task with your friends.","Bạn tìm thấy Cosmos, người bạn lông lá của Encore, bên cạnh một cánh cổng bí ẩn. Có vẻ như một loại thử nghiệm đang diễn ra phía sau cánh cổng và cần sự trợ giúp của bạn.
Trong thử nghiệm, Cosmos sẽ cung cấp Echoid để tăng cường đáng kể sức mạnh chiến đấu của Resonators.
Bạn có thể hoàn thành nhiệm vụ cùng bạn bè.",C?n ti?ng Anh nghi v?n: Cosmos | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.222 | M?c ??: 7.22
"Budget Dilemma
Lv. 0: <color=Highlight>Off-Tune Buildup Rate</color> is increased by 300%. Cannot be downed during the challenge.
Lv. 1: When casting <color=Highlight>Tune Break</color>, fire Deadly Design toward nearby enemies, dealing <color=Ice>Glacio DMG</color>.
Lv. 2: Casting <color=Highlight>Tune Break</color> increases <color=Highlight>Tune Break Boost</color> of all Resonators in the team by 200. Deadly Design can now stagnate enemies and leave behind 3 Budget Cages, dealing additional damage.
Lv. 3: Budget Cages deal additional damage when they expire.","Tiến thoái lưỡng nan ngân sách
Cấp 0: Tỷ lệ <color=Highlight>Tích lũy Lệch Nhịp</color> tăng 300%. Không thể bị hạ gục trong thử thách.
Cấp 1: Khi sử dụng <color=Highlight>Phá Nhịp</color>, bắn Thiết Kế Chết Người vào kẻ địch gần đó, gây <color=Ice>Glacio DMG</color>.
Cấp 2: Sử dụng <color=Highlight>Phá Nhịp</color> làm tăng <color=Highlight>Tăng Cường Phá Nhịp</color> của tất cả Resonators trong đội lên 200. Thiết Kế Chết Người giờ có thể làm đình trệ kẻ địch và để lại 3 Lồng Budget, gây sát thương thêm.
Cấp 3: Lồng Budget gây sát thương thêm khi hết hiệu lực.",C?n ti?ng Anh nghi v?n: Budget | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.2 | M?c ??: 7.0
"Team DMG and DEF are increased by 25% when Resonance Liberations are used, lasting for 15 seconds and stacking up to 3 times.","DMG và DEF của đội tăng 25% khi sử dụng Resonance Liberation, kéo dài 15 giây và cộng dồn tối đa 3 lần.",C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 7.0
"Huanglong is a nation of thousands of years. Long history forged a special and traditional culture for this nation. Although the Lament fracture it's development, but its people are still fighting and trying their best to inherit whatever the nation remains.
In the Recovery Age. Huanglong's Tacetite Industry brought life again to this country. With the endless order for the Tacetite, Huanglong's economy has ever stopped booming.","Huanglong là một quốc gia với hàng ngàn năm lịch sử. Lịch sử lâu đời đã hun đúc nên một nền văn hóa đặc sắc và truyền thống cho dân tộc này. Mặc dù Vết Nứt Than Thở đã làm gián đoạn sự phát triển của nó, nhưng người dân nơi đây vẫn không ngừng chiến đấu và cố gắng kế thừa những gì còn sót lại của quốc gia.
Trong Kỷ Nguyên Phục Hưng, ngành công nghiệp Tacetite của Huanglong đã mang lại sức sống mới cho đất nước này. Với những đơn hàng Tacetite không ngừng nghỉ, nền kinh tế Huanglong chưa bao giờ ngừng phát triển.",C?n ti?ng Anh nghi v?n: Tacetite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.133 | M?c ??: 6.33
Elite Class Human drop,Rơi từ kẻ địch Human cấp Tinh Anh,C?n ti?ng Anh nghi v?n: Human | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
A common small Tacet Discord that can release a small amount of Havoc energy to attack. Relatively low danger level.,Một Discord nhỏ phổ biến có thể giải phóng một lượng nhỏ năng lượng Havoc để tấn công. Mức độ nguy hiểm tương đối thấp.,C?n ti?ng Anh nghi v?n: Discord | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
A common small Tacet Discord that can release a small amount of Aero energy to attack. Relatively low danger level.,Một Discord nhỏ thông thường có thể giải phóng một lượng nhỏ năng lượng Aero để tấn công. Mức độ nguy hiểm tương đối thấp.,C?n ti?ng Anh nghi v?n: Discord | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
A common small size Tacet Discord that can release a small amount of Fusion energy to attack. Relatively low danger level.,"Một Discord kích cỡ nhỏ thông thường, có thể giải phóng một lượng nhỏ năng lượng Fusion để tấn công. Mức độ nguy hiểm tương đối thấp.",C?n ti?ng Anh nghi v?n: Discord | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Widely distributed mutant plants, mostly found in areas with more Tacetite, less dangerous.","Thực vật đột biến phân bố rộng, chủ yếu xuất hiện ở khu vực có nhiều Tacetite, ít nguy hiểm hơn.",C?n ti?ng Anh nghi v?n: Tacetite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Medium Tacet Field - Echo,Vùng Tacet Medium - Echo,C?n ti?ng Anh nghi v?n: Medium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Setting changes will take effect in next time openning the game.,Thay đổi cài đặt sẽ có hiệu lực vào lần mở game tiếp theo.,C?n ti?ng Anh nghi v?n: game | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
This Rover is not in your Blocklist,Rover này không có trong Blocklist của bạn,C?n ti?ng Anh nghi v?n: Blocklist | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
