en_source,vn_translate,loi_du_doan
Taoyuan Vale occupied,Taoyuan Vale bị chiếm đóng,C?n ti?ng Anh nghi v?n: Taoyuan; Vale | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Xiangli Yao to find out the meaning of the Wish Tag,Nói chuyện với Xiangli Yao để tìm hiểu ý nghĩa của Thẻ Ước Nguyện,C?n ti?ng Anh nghi v?n: Xiangli; Yao | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Taoyuan Vale occupied,Taoyuan Vale bị chiếm đóng,C?n ti?ng Anh nghi v?n: Taoyuan; Vale | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Admire the moon with Xiangli Yao,Ngắm trăng cùng Xiangli Yao,C?n ti?ng Anh nghi v?n: Xiangli; Yao | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Visit Mrs. Heying at Xiehua Village,Đến thăm bà Heying ở làng Xiehua,C?n ti?ng Anh nghi v?n: Heying; Xiehua | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Xiangli Yao,Nói chuyện với Xiangli Yao,C?n ti?ng Anh nghi v?n: Xiangli; Yao | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Complete the Moon Shooter challenge,Hoàn thành thử thách Moon Shooter,C?n ti?ng Anh nghi v?n: Moon; Shooter | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Taoyuan Vale occupied,Taoyuan Vale bị chiếm đóng,C?n ti?ng Anh nghi v?n: Taoyuan; Vale | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Build ""Moon Shooter""","Xây dựng ""Moon Shooter""",C?n ti?ng Anh nghi v?n: Moon; Shooter | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Build ""Yumyum Haven""","Xây dựng ""Yumyum Haven""",C?n ti?ng Anh nghi v?n: Haven; Yumyum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Xiangli Yao,Nói chuyện với Xiangli Yao,C?n ti?ng Anh nghi v?n: Xiangli; Yao | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Taoyuan Vale occupied,Taoyuan Vale bị chiếm đóng,C?n ti?ng Anh nghi v?n: Taoyuan; Vale | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Build ""Riddle Twiddle""","Xây dựng ""Riddle Twiddle""",C?n ti?ng Anh nghi v?n: Riddle; Twiddle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go to the place where you agreed to meet Xiangli Yao,Đến chỗ hẹn gặp Xiangli Yao,C?n ti?ng Anh nghi v?n: Xiangli; Yao | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Taoyuan Vale occupied,Taoyuan Vale bị chiếm đóng,C?n ti?ng Anh nghi v?n: Taoyuan; Vale | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Build ""Hsin's Fortuity""","Xây dựng ""Hsin's Fortuity""",C?n ti?ng Anh nghi v?n: Fortuity; Hsin's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Taoyuan Vale occupied,Taoyuan Vale bị chiếm đóng,C?n ti?ng Anh nghi v?n: Taoyuan; Vale | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Taoyuan Vale occupied,Taoyuan Vale bị chiếm đóng,C?n ti?ng Anh nghi v?n: Taoyuan; Vale | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Invite Calcharo for a selfie together,Invite Calcharo chụp ảnh cùng nào,C?n ti?ng Anh nghi v?n: Calcharo; Invite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Invite Taoqi for a selfie together,Rủ Taoqi chụp ảnh selfie cùng,C?n ti?ng Anh nghi v?n: selfie; Taoqi | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Invite Yuanwu for a selfie together,Rủ Yuanwu chụp ảnh selfie cùng,C?n ti?ng Anh nghi v?n: selfie; Yuanwu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Invite Verina for a selfie together,Rủ Verina chụp ảnh selfie cùng,C?n ti?ng Anh nghi v?n: selfie; Verina | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Invite Danjin for a selfie together,Invite Danjin chụp ảnh cùng,C?n ti?ng Anh nghi v?n: Danjin; Invite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Invite Baizhi for a selfie together,Invite Baizhi chụp ảnh cùng nào,C?n ti?ng Anh nghi v?n: Baizhi; Invite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Invite Jianxin for a selfie together,Invite Jianxin chụp ảnh cùng,C?n ti?ng Anh nghi v?n: Invite; Jianxin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Invite Encore for a selfie together,Invite Encore chụp ảnh cùng,C?n ti?ng Anh nghi v?n: Encore; Invite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Invite Yangyang for a selfie together,Rủ Yangyang chụp ảnh selfie cùng,C?n ti?ng Anh nghi v?n: selfie; Yangyang | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Invite Lingyang for a selfie together,Invite Lingyang chụp ảnh cùng,C?n ti?ng Anh nghi v?n: Invite; Lingyang | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Invite Changli for a selfie together,Invite Changli chụp ảnh cùng nào,C?n ti?ng Anh nghi v?n: Changli; Invite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Invite Jinhsi for a selfie together,Invite Jinhsi chụp ảnh cùng,C?n ti?ng Anh nghi v?n: Invite; Jinhsi | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Invite Sanhua for a selfie together,Rủ Sanhua chụp ảnh selfie cùng,C?n ti?ng Anh nghi v?n: Sanhua; selfie | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Invite Yinlin for a selfie together,Rủ Yinlin chụp ảnh selfie cùng,C?n ti?ng Anh nghi v?n: selfie; Yinlin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Invite Mortefi for a selfie together,Invite Mortefi chụp ảnh cùng,C?n ti?ng Anh nghi v?n: Invite; Mortefi | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Reactor Husk,Đánh bại Reactor Husk,C?n ti?ng Anh nghi v?n: Husk; Reactor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Reactor Husk,Đánh bại Reactor Husk,C?n ti?ng Anh nghi v?n: Husk; Reactor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Nameless Explorer,Hạ gục Nameless Explorer.,C?n ti?ng Anh nghi v?n: Explorer; Nameless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat Nameless Explorer,Hạ gục Nameless Explorer,C?n ti?ng Anh nghi v?n: Explorer; Nameless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat Zip Zaps,Đánh bại Zip Zaps,C?n ti?ng Anh nghi v?n: Zaps; Zip | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Projector: Zip Zap to repair the circuit,Dùng Máy Chiếu: Zip Zap để sửa mạch điện,C?n ti?ng Anh nghi v?n: Zap; Zip | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Projector: Zip Zap to repair the circuit,Dùng Máy Chiếu: Zip Zap để sửa mạch điện,C?n ti?ng Anh nghi v?n: Zap; Zip | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Sabercat Prowler,Đánh bại Sabercat Prowler,C?n ti?ng Anh nghi v?n: Prowler; Sabercat | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat Zip Zap,Đánh bại Zip Zap,C?n ti?ng Anh nghi v?n: Zap; Zip | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Interact to activate the Aurora Bridge,Tương tác để kích hoạt Aurora Bridge,C?n ti?ng Anh nghi v?n: Aurora; Bridge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Activate the Lumescribe Component (attack or Hoverdroid),Kích hoạt Bộ phận Lumescribe (tấn công hoặc Hoverdroid),C?n ti?ng Anh nghi v?n: Hoverdroid; Lumescribe | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Activate the Lumescribe Component (attack or Hoverdroid),Kích hoạt Bộ phận Lumescribe (tấn công hoặc Hoverdroid),C?n ti?ng Anh nghi v?n: Hoverdroid; Lumescribe | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Activate the Lumescribe Component (attack or Hoverdroid),Kích hoạt Bộ phận Lumescribe (tấn công hoặc Hoverdroid),C?n ti?ng Anh nghi v?n: Hoverdroid; Lumescribe | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Complete the Whimpering Wastes challenge once,Hoàn thành thử thách tại Whimpering Wastes một lần,C?n ti?ng Anh nghi v?n: Wastes; Whimpering | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Search for Ahab near the dock in Riccioli Port,Tìm Ahab gần bến tàu ở Cảng Riccioli,C?n ti?ng Anh nghi v?n: Ahab; Riccioli | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Travel to Helm Village,Đến Helm Village,C?n ti?ng Anh nghi v?n: Helm; Village | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use the key to light up the lighthouse in Helm Village,Dùng chìa khóa thắp sáng ngọn hải đăng ở Helm Village,C?n ti?ng Anh nghi v?n: Helm; Village | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Complete Requests to increase your Fame to Level 3 or above,Hoàn thành Requests để tăng Fame lên Cấp 3 trở lên,C?n ti?ng Anh nghi v?n: Fame; Requests | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Complete Requests or update the Index to increase your Fame to Level 3 or above,Hoàn thành Requests hoặc cập nhật Chỉ Số để tăng Fame lên Cấp 3 trở lên,C?n ti?ng Anh nghi v?n: Fame; Requests | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Complete Requests or update the Index to increase your Fame to Level 6 or above,Hoàn thành Requests hoặc cập nhật Chỉ Số để tăng Fame lên Cấp 6 trở lên,C?n ti?ng Anh nghi v?n: Fame; Requests | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Complete Requests or update the Index to increase your Fame to Level 6 or above,Hoàn thành Requests hoặc cập nhật Chỉ Số để tăng Fame lên Cấp 6 trở lên,C?n ti?ng Anh nghi v?n: Fame; Requests | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Put in the ""Sweet Puff""","Bỏ ""Sweet Puff"" vào",C?n ti?ng Anh nghi v?n: Puff; Sweet | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Put in the ""Sweet Puff""","Bỏ ""Sweet Puff"" vào",C?n ti?ng Anh nghi v?n: Puff; Sweet | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Completed Priority Request ""Cute Ocean Dwellers""","Completed - Nhiệm Vụ Ưu Tiên ""Cư Dân Ocean Dễ Thương""",C?n ti?ng Anh nghi v?n: Completed; Ocean | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Set sail and catch Titanium Mackerel at the given location,Giương buồm và bắt Titanium Mackerel ở vị trí đã chỉ định,C?n ti?ng Anh nghi v?n: Mackerel; Titanium | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Complete Requests to increase your Fame to Level 9 or above,Hoàn thành Requests để tăng Fame lên Cấp 9 trở lên,C?n ti?ng Anh nghi v?n: Fame; Requests | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Complete Requests or update the Index to increase your Fame to Level 9 or above,Hoàn thành Requests hoặc cập nhật Chỉ Số để tăng Fame lên Cấp 9 trở lên,C?n ti?ng Anh nghi v?n: Fame; Requests | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Set sail and catch Titanium Mackerel at the given location,Giương buồm và bắt Titanium Mackerel ở vị trí đã chỉ định,C?n ti?ng Anh nghi v?n: Mackerel; Titanium | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Meet Brant aboard ""Pequod"" to set sail","Gặp Brant trên tàu ""Pequod"" để khởi hành",C?n ti?ng Anh nghi v?n: Brant; Pequod | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Catch 1 Sob Blob,Bắt 1 Sob Blob,C?n ti?ng Anh nghi v?n: Blob; Sob | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Find Ishmael in Riccioli Port,Tìm Ishmael ở Cảng Riccioli,C?n ti?ng Anh nghi v?n: Ishmael; Riccioli | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Find Ishmael in Riccioli Port,Tìm Ishmael ở Cảng Riccioli,C?n ti?ng Anh nghi v?n: Ishmael; Riccioli | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Complete Requests or update the Index to increase your Fame to Level 10 or above,Hoàn thành Requests hoặc cập nhật Chỉ Số để tăng Fame lên Cấp 10 trở lên,C?n ti?ng Anh nghi v?n: Fame; Requests | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Complete Requests or update the Index to increase your Fame to Level 12 or above,Hoàn thành Requests hoặc cập nhật Chỉ Số để tăng Fame lên Cấp 12 trở lên,C?n ti?ng Anh nghi v?n: Fame; Requests | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Whisperwind Haven,Đến Whisperwind Haven,C?n ti?ng Anh nghi v?n: Haven; Whisperwind | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ride the Gondola with Ciaconna,Đi Gondola cùng Ciaconna,C?n ti?ng Anh nghi v?n: Ciaconna; Gondola | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Assist the Hoartoise and defeat the enemies,Assist Hoartoise và đánh bại kẻ địch,C?n ti?ng Anh nghi v?n: Assist; Hoartoise | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Assist the Hoartoise and defeat the enemies again,Assist Hoartoise và đánh bại kẻ địch một lần nữa,C?n ti?ng Anh nghi v?n: Assist; Hoartoise | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Xuanji Ridge,Đến Xuanji Ridge,C?n ti?ng Anh nghi v?n: Ridge; Xuanji | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Complete the challenges in the Offering Site,Hoàn thành thử thách tại Offering Site,C?n ti?ng Anh nghi v?n: Offering; Site | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the upper tier of Woodveil Hall,Lên tầng trên của Woodveil Hall,C?n ti?ng Anh nghi v?n: Hall; Woodveil | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the upper tier of Woodveil Hall,Lên tầng trên của Woodveil Hall,C?n ti?ng Anh nghi v?n: Hall; Woodveil | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the upper tier of Woodveil Hall,Lên tầng trên của Woodveil Hall,C?n ti?ng Anh nghi v?n: Hall; Woodveil | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Activate the Prototype Chronosorter,Kích hoạt Prototype Chronosorter,C?n ti?ng Anh nghi v?n: Chronosorter; Prototype | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go to the entrance of Woodveil Hall,Đến lối vào Woodveil Hall,C?n ti?ng Anh nghi v?n: Hall; Woodveil | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go to the entrance of Woodveil Hall,Đến lối vào Woodveil Hall,C?n ti?ng Anh nghi v?n: Hall; Woodveil | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Prototype Chronosorter,Đến Prototype Chronosorter,C?n ti?ng Anh nghi v?n: Chronosorter; Prototype | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Chrono Sign,Sử dụng Chrono Sign,C?n ti?ng Anh nghi v?n: Chrono; Sign | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lorenzo from Egla Town seems in need of help.,Lorenzo đến từ Thị trấn Egla dường như đang cần giúp đỡ.,C?n ti?ng Anh nghi v?n: Egla; Lorenzo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Open the Supply Chest,Mở Supply Chest,C?n ti?ng Anh nghi v?n: Chest; Supply | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Find Merchant Vida in Egla Town,Tìm thương nhân Vida ở Thị trấn Egla,C?n ti?ng Anh nghi v?n: Egla; Vida | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Lumiscale Construct,Đánh bại Lumiscale Construct,C?n ti?ng Anh nghi v?n: Construct; Lumiscale | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Lumiscale Construct,Đánh bại Lumiscale Construct,C?n ti?ng Anh nghi v?n: Construct; Lumiscale | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head toward the Thorncrown Rises,Đến Thorncrown Rises,C?n ti?ng Anh nghi v?n: Rises; Thorncrown | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the square in front of Averardo Vault,Đến quảng trường trước Averardo Vault,C?n ti?ng Anh nghi v?n: Averardo; Vault | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Play the complete Nimbus Chorale,Chơi toàn bộ bản Nimbus Chorale,C?n ti?ng Anh nghi v?n: Chorale; Nimbus | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Vitreum Dancer,Đánh bại Vitreum Dancer,C?n ti?ng Anh nghi v?n: Dancer; Vitreum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Inspect the Tubpup,Inspect Tubpup,C?n ti?ng Anh nghi v?n: Inspect; Tubpup | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Return to Plushie Village to find Fulmine,Trở về Làng Plushie tìm Fulmine,C?n ti?ng Anh nghi v?n: Fulmine; Plushie | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Find C-MOSS and little Plushies,Tìm C-MOSS và những chú thú nhồi bông nhỏ,C?n ti?ng Anh nghi v?n: C; MOSS | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Plushie Village,Đến Plushie Village,C?n ti?ng Anh nghi v?n: Plushie; Village | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Enter the Command Rise,Vào Command Rise,C?n ti?ng Anh nghi v?n: Command; Rise | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go deeper into the Command Rise,Tiến sâu hơn vào Command Rise,C?n ti?ng Anh nghi v?n: Command; Rise | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Leave the Command Rise,Rời Command Rise,C?n ti?ng Anh nghi v?n: Command; Rise | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Twilight Rise,Khám phá Twilight Rise,C?n ti?ng Anh nghi v?n: Rise; Twilight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Abyssal Patricius,Đánh bại Abyssal Patricius,C?n ti?ng Anh nghi v?n: Abyssal; Patricius | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Twilight Rise,Khám phá Twilight Rise,C?n ti?ng Anh nghi v?n: Rise; Twilight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Twilight Rise,Khám phá Twilight Rise,C?n ti?ng Anh nghi v?n: Rise; Twilight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Twilight Rise,Khám phá Twilight Rise,C?n ti?ng Anh nghi v?n: Rise; Twilight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Twilight Rise,Khám phá Twilight Rise,C?n ti?ng Anh nghi v?n: Rise; Twilight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Twilight Rise,Khám phá Twilight Rise,C?n ti?ng Anh nghi v?n: Rise; Twilight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Twilight Rise,Khám phá Twilight Rise,C?n ti?ng Anh nghi v?n: Rise; Twilight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Twilight Rise,Khám phá Twilight Rise,C?n ti?ng Anh nghi v?n: Rise; Twilight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Twilight Rise,Khám phá Twilight Rise,C?n ti?ng Anh nghi v?n: Rise; Twilight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Twilight Rise,Khám phá Twilight Rise,C?n ti?ng Anh nghi v?n: Rise; Twilight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Twilight Rise,Khám phá Twilight Rise,C?n ti?ng Anh nghi v?n: Rise; Twilight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Twilight Rise,Khám phá Twilight Rise,C?n ti?ng Anh nghi v?n: Rise; Twilight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Twilight Rise,Khám phá Twilight Rise,C?n ti?ng Anh nghi v?n: Rise; Twilight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Twilight Rise,Khám phá Twilight Rise,C?n ti?ng Anh nghi v?n: Rise; Twilight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Twilight Rise,Khám phá Twilight Rise,C?n ti?ng Anh nghi v?n: Rise; Twilight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Abyssal Mercator,Đánh bại Abyssal Mercator,C?n ti?ng Anh nghi v?n: Abyssal; Mercator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Resounding Rise,Khám phá Resounding Rise,C?n ti?ng Anh nghi v?n: Resounding; Rise | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
(Optional) Read the letter from Carlotta,(Tùy chọn) Read thư của Carlotta,C?n ti?ng Anh nghi v?n: Carlotta; Read | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Control the Vitreum Dancer,Điều khiển Vitreum Dancer,C?n ti?ng Anh nghi v?n: Dancer; Vitreum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Successfully control Vitreum Dancer,Điều khiển thành công Vitreum Dancer,C?n ti?ng Anh nghi v?n: Dancer; Vitreum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Successfully control Vitreum Dancer,Điều khiển thành công Vitreum Dancer,C?n ti?ng Anh nghi v?n: Dancer; Vitreum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Successfully control Vitreum Dancer,Điều khiển thành công Vitreum Dancer,C?n ti?ng Anh nghi v?n: Dancer; Vitreum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to the Nimbus Wraith,Nói chuyện với Nimbus Wraith,C?n ti?ng Anh nghi v?n: Nimbus; Wraith | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use the Gravity Calibrator,Sử dụng Gravity Calibrator,C?n ti?ng Anh nghi v?n: Calibrator; Gravity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dream Contagion,Dream Contagion,C?n ti?ng Anh nghi v?n: Contagion; Dream | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Report back to Sulpicia,Report lại với Sulpicia,C?n ti?ng Anh nghi v?n: Report; Sulpicia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Use ""Hero's Slash"" to break the entrance seal","Dùng ""Hero's Slash"" để phá ấn cửa vào",C?n ti?ng Anh nghi v?n: Hero's; Slash | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
