severity,suspicious_count,ratio,words,domain,file,primary_key,translation,source_en
14.0,3,0.5,Disaster; Modules; Stress,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0019.json,GuideFocusNew_20464_Content,Có thể trang bị thêm Stress Modules trong Disaster Trial để tăng độ khó.,Additional Stress Modules can be equipped in Disaster Trials for enhanced difficulty.
14.0,3,0.5,Disaster; Modules; Stress,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0019.json,GuideFocusNew_20465_Content,Có thể trang bị thêm Stress Modules trong Disaster Trial để tăng độ khó.,Additional Stress Modules can be equipped in Disaster Trials for enhanced difficulty.
14.0,3,0.5,Disaster; Modules; Stress,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0019.json,GuideFocusNew_20466_Content,Có thể trang bị thêm Stress Modules trong Disaster Trial để tăng độ khó.,Additional Stress Modules can be equipped in Disaster Trials for enhanced difficulty.
14.0,3,0.6,Abbowser; Castle,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0020.json,GuideFocusNew_20686_Content,Các Khối Lập Phương đã chuẩn bị xong. Đến lúc chinh phục Abbowser Castle và ngăn chặn Abbowser!,The Cubes have finished preparations. Time to conquer Abbowser Castle and stop Abbowser!
14.0,3,0.6,Abbowser; Castle,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0020.json,GuideFocusNew_20687_Content,{0} Các Khối Lập Phương đã chuẩn bị xong. Đến lúc chinh phục Abbowser Castle và ngăn chặn Abbowser!,{0} The Cubes have finished preparations. Time to conquer Abbowser Castle and stop Abbowser!
14.0,3,0.6,Abbowser; Castle,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0020.json,GuideFocusNew_20688_Content,Các Khối Lập Phương đã chuẩn bị xong. Đến lúc chinh phục Abbowser Castle và ngăn chặn Abbowser!,The Cubes have finished preparations. Time to conquer Abbowser Castle and stop Abbowser!
14.0,3,0.5,of; Peaks; Prestige,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0020.json,GuideFocusNew_20911_Content,Xem mẹo và chiến thuật trong bách khoa thư Peaks of Prestige tại đây.,Check tips and tactics in the Peaks of Prestige encyclopedia here.
14.0,3,0.5,of; Peaks; Prestige,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0020.json,GuideFocusNew_20912_Content,{0} Xem mẹo và chiến thuật trong bách khoa thư Peaks of Prestige tại đây.,{0} Check tips and tactics in the Peaks of Prestige encyclopedia here.
14.0,3,0.5,of; Peaks; Prestige,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0020.json,GuideFocusNew_20913_Content,Xem mẹo và chiến thuật trong bách khoa thư Peaks of Prestige tại đây.,Check tips and tactics in the Peaks of Prestige encyclopedia here.
14.0,3,0.5,Banners; Fall; Never,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0020.json,GuideFocusNew_876_Content,"{0}+{1} Sự kiện ""Banners Never Fall"" đã bắt đầu. {Cus:Ipt,Touch=Touch PC=click Gamepad=press} vào đây để xem khu vực thử thách và thông tin phần thưởng.","{0}+{1} ""Banners Never Fall"" event has commenced. {Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to view challenge zones and reward info."
14.0,3,0.5,Banners; Fall; Never,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0020.json,GuideFocusNew_877_Content,"Sự kiện ""Banners Never Fall"" đã bắt đầu. {Cus:Ipt,Touch=Touch PC=Bấm Gamepad=press} vào đây để xem thông tin về khu vực thử thách và phần thưởng.","The ""Banners Never Fall"" event has begun. {Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to view info about challenge zones and rewards."
14.0,3,0.5,Gauge; Half; Moon,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_1391_Content,"Khi ở trạng thái Half Moon, hồi phục Forte Gauge khi trúng đòn.","When in the Half Moon state, recover Forte Gauge on hit."
14.0,3,0.5,Gauge; Half; Moon,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_1392_Content,"Khi ở trạng thái Half Moon, hồi phục Forte Gauge khi trúng đòn.","When in the Half Moon state, recover Forte Gauge on hit."
14.0,3,0.5,Gauge; Half; Moon,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_1393_Content,"Khi ở trạng thái Half Moon, hồi phục Forte Gauge khi trúng đòn.","When in the Half Moon state, recover Forte Gauge on hit."
14.0,3,0.5,Dark; Napoli; Tide,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_10137_Content,"{0} Dùng ""Đèn Lồng Napoli Thứ Hai"" để phân tách và thay đổi thế giới trong Dark Tide","{0} Use the ""Lantern of Napoli the Second"" to separate and change the worlds in the Dark Tide"
14.0,3,0.5,Dark; Napoli; Tide,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_10139_Content,"Dùng ""Lồng Đèn Napoli Thứ Hai"" để phân tách và thay đổi thế giới trong Dark Tide","Use the ""Lantern of Napoli the Second"" to separate and change the worlds in the Dark Tide"
14.0,3,0.5,Enhancement; Modules; Weapons,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_21423_Content,"Tiêu hao Enhancement Modules để nâng cấp Weapons, Resonators hoặc mua Vật phẩm","Consume Enhancement Modules to upgrade Weapons, Resonators, or purchase Items"
14.0,3,0.5,Enhancement; Modules; Weapons,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_21424_Content,"Tiêu hao Enhancement Modules để nâng cấp Weapons, Resonators hoặc mua Vật phẩm","Consume Enhancement Modules to upgrade Weapons, Resonators, or purchase Items"
14.0,3,0.5,Enhancement; Modules; Weapons,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_21425_Content,"Tiêu hao Enhancement Modules để nâng cấp Weapons, Resonators hoặc mua Vật phẩm","Consume Enhancement Modules to upgrade Weapons, Resonators, or purchase Items"
14.0,3,0.5,of; Peaks; Prestige,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21768_Content,Xem mẹo và chiến thuật trong bách khoa thư Peaks of Prestige tại đây.,Check tips and tactics in the Peaks of Prestige encyclopedia here.
14.0,3,0.5,of; Peaks; Prestige,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21769_Content,{0}Xem mẹo và chiến thuật trong bách khoa Peaks of Prestige tại đây.,{0}Check tips and tactics in the Peaks of Prestige encyclopedia here.
14.0,3,0.5,of; Peaks; Prestige,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21770_Content,Xem mẹo và chiến thuật trong bách khoa thư Peaks of Prestige tại đây.,Check tips and tactics in the Peaks of Prestige encyclopedia here.
14.0,3,0.5,Between; Stars; Whispers,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0023.json,GuideFocusNew_10384_Content,{0} Truy cập Whispers Between Stars qua Hướng dẫn Khu vực,{0} Enter Whispers Between Stars via Region Guide
14.0,3,0.6,Persona; Pinball,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0024.json,GuideFocusNew_22600_Content,Mở trang Persona Pinball để xem và nâng cấp Pinball của bạn.,Open the Persona Pinball page to view and upgrade your Pinballs.
14.0,3,0.6,Persona; Pinball,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0024.json,GuideFocusNew_22601_Content,{0} Mở trang Persona Pinball để xem và nâng cấp Pinball của bạn.,{0} Open the Persona Pinball page to view and upgrade your Pinballs.
14.0,3,0.6,Persona; Pinball,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0024.json,GuideFocusNew_22602_Content,Mở trang Persona Pinball để xem và nâng cấp Pinball của bạn.,Open the Persona Pinball page to view and upgrade your Pinballs.
14.0,3,0.6,ROM; Tactical,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0024.json,GuideFocusNew_22621_Content,Mở kho ROM để chọn và trang bị Tactical ROM.,Open the ROM inventory to select and equip Tactical ROMs.
14.0,3,0.6,ROM; Tactical,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0024.json,GuideFocusNew_22622_Content,Mở kho ROM để chọn và trang bị Tactical ROM.,Open the ROM inventory to select and equip Tactical ROMs.
14.0,3,0.6,ROM; Tactical,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0024.json,GuideFocusNew_22623_Content,Mở kho ROM để chọn và trang bị Tactical ROM.,Open the ROM inventory to select and equip Tactical ROMs.
14.0,2,0.5,Level; Podcast,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0004.json,PrefabTextItem_2832224074_Text,Mở khóa Kênh Nội Bộ và nâng cấp Podcast Level lên 30 để nhận một vũ khí 4 sao theo lựa chọn của bạn,Unlock Insider Channel and raise your Podcast Level to 30 to obtain a 4-Star weapon of your choice
14.0,2,0.4,mode; Mode,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0010.json,PrefabTextItem_2224013953_Text,Đội có Resonators với nhiều Resonance Mode. Có thể tạm thời chuyển đổi giữa các mode trong quá trình chơi.,There are Resonators with multiple Resonance Modes in the team. The gameplay allows temporary switch between the modes.
14.0,2,0.5,Map; Small,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0012.json,InstanceDungeon_201_MapName,Bài Kiểm Tra Hiệu Suất-VI Map Quái Small,Performance Test-VI Small Monsters Map
14.0,2,0.5,Combat; Map,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0012.json,InstanceDungeon_3901_MapName,Combat - Map Kiểm Tra Quang Bằng,Combat-关耀鹏 Test Map
14.0,2,0.5,Cosmos; test,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0013.json,InstanceDungeon_8171_Description,"Một cánh cổng dẫn đến thế giới mộng mơ, nơi đàn cừu nhảy qua hàng rào nối đuôi nhau, khiến bạn cảm thấy buồn ngủ.
Hãy bảo vệ thiết bị thí nghiệm và giúp Cosmos hoàn thành bài test.","A gate leading to the world of dreams, where lambs can be seen jumping over a fence one after another, making you feel drowsy.
Please protect the experimental device and help Cosmos complete the test."
14.0,2,0.5,Sonoro; Weapon,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0013.json,InstanceDungeon_4046_DungeonDesc,Vượt qua thử thách của Sonoro Sphere để nhận vật phẩm tăng cường Weapon.,Pass this Sonoro Sphere's trial to obtain Weapon enhancement items.
14.0,2,0.5,Sonoro; Weapon,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0013.json,InstanceDungeon_4049_DungeonDesc,Vượt qua thử thách của Sonoro Sphere để nhận vật phẩm tăng cường Weapon.,Pass this Sonoro Sphere's trial to obtain Weapon enhancement items.
14.0,2,0.5,Good; luck,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0014.json,InstanceDungeon_8623_Description,"""Cậu nghĩ mình đang gào thét, nhưng thực ra đó là...""
Hãy thử thách kẻ địch đặc biệt phía sau cánh cửa. Good luck.","""You think you're screaming, but that's actually...""
Try challenging the special enemy behind the door. Good luck."
14.0,2,0.5,Good; luck,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0014.json,InstanceDungeon_8627_Description,"""Ba, bốn, khóa cửa chặt nào...""
Hãy thử thách kẻ địch đặc biệt sau cánh cửa. Good luck.","""Three, four, better lock your door...""
Try challenging the special enemy behind the door. Good luck."
14.0,2,0.5,hear; you,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0014.json,Guide_RHZMQQ_1_1,{PlayerName}. Can you hear me?,{PlayerName}. Can you hear me?
14.0,2,0.5,see; time,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0016.json,Guide_BWHC_1_1,"Này! Long time no see, {PlayerName}. Mọi chuyện thế nào?","Hey ya! Long time no see, {PlayerName}. How’s it going?"
14.0,2,0.5,Mech; Skill,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0017.json,GuideFocusNew_1469_Content,Dùng Resonance Skill để chuyển đổi sang dạng Mech,Cast Resonance Skill to switch into Mech form
14.0,2,0.5,Mech; Skill,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0017.json,GuideFocusNew_1470_Content,Dùng Resonance Skill để chuyển đổi sang dạng Mech,Cast Resonance Skill to switch into Mech form
14.0,2,0.5,Mech; Skill,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0017.json,GuideFocusNew_1471_Content,Dùng Resonance Skill để chuyển đổi sang dạng Mech,Cast Resonance Skill to switch into Mech form
14.0,2,0.5,Aemeath; Skill,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0017.json,GuideFocusNew_1472_Content,Dùng Resonance Skill để chuyển đổi sang dạng Aemeath,Cast Resonance Skill to switch into Aemeath form
14.0,2,0.5,Aemeath; Skill,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0017.json,GuideFocusNew_1473_Content,Dùng Resonance Skill để chuyển đổi sang dạng Aemeath,Cast Resonance Skill to switch into Aemeath form
14.0,2,0.5,Aemeath; Skill,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0017.json,GuideFocusNew_1474_Content,Dùng Resonance Skill để chuyển đổi sang dạng Aemeath,Cast Resonance Skill to switch into Aemeath form
14.0,2,0.5,Liberation; Rate,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0017.json,GuideFocusNew_1484_Content,Dùng Resonance Liberation để tăng Resonance Rate,Cast Resonance Liberation to increase Resonance Rate
14.0,2,0.5,Liberation; Rate,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0017.json,GuideFocusNew_1485_Content,Dùng Resonance Liberation để tăng Resonance Rate,Cast Resonance Liberation to increase Resonance Rate
14.0,2,0.5,Liberation; Rate,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0017.json,GuideFocusNew_1486_Content,Dùng Resonance Liberation để tăng Resonance Rate,Cast Resonance Liberation to increase Resonance Rate
14.0,2,0.5,Sigrika; Skill,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0017.json,GuideFocusNew_1505_Content,"Trong trạng thái <color=Highlight>Giải Mã</color>, nếu Sigrika có ít nhất 50 điểm <color=Highlight>Dấu Chấm Câu</color>, <color=Highlight>Resonance Skill 2 Liên Kết</color> sẽ khả dụng.","While in the <color=Highlight>Decipher</color> state, if Sigrika has at least 50 points of <color=Highlight>Full Stop</color>, <color=Highlight>Chained Resonance Skill 2</color> becomes available."
14.0,2,0.5,Sigrika; Skill,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0017.json,GuideFocusNew_1506_Content,"Trong trạng thái <color=Highlight>Giải Mã</color>, nếu Sigrika có ít nhất 50 điểm <color=Highlight>Dấu Chấm Câu</color>, <color=Highlight>Resonance Skill 2 Liên Kết</color> sẽ khả dụng.","While in the <color=Highlight>Decipher</color> state, if Sigrika has at least 50 points of <color=Highlight>Full Stop</color>, <color=Highlight>Chained Resonance Skill 2</color> becomes available."
14.0,2,0.5,Sigrika; Skill,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0017.json,GuideFocusNew_1507_Content,"Trong trạng thái <color=Highlight>Giải Mã</color>, nếu Sigrika có ít nhất 50 điểm <color=Highlight>Dấu Chấm Câu</color>, <color=Highlight>Resonance Skill 2 Liên Kết</color> sẽ khả dụng.","While in the <color=Highlight>Decipher</color> state, if Sigrika has at least 50 points of <color=Highlight>Full Stop</color>, <color=Highlight>Chained Resonance Skill 2</color> becomes available."
14.0,2,0.5,Effect; Sonata,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0017.json,GuideFocusNew_365_Content,Xem Sonata Effect của Echo,Check the Echo's Sonata Effect
14.0,2,0.5,Clarity; Skill,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_1071_Content,"Nhận 1 tầng ""Clarity"" khi sử dụng Resonance Skill.","Gain 1 stack of ""Clarity"" when casting Resonance Skill."
14.0,2,0.5,Clarity; Skill,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_1072_Content,"Nhận 1 tầng ""Clarity"" khi sử dụng Resonance Skill.","Gain 1 stack of ""Clarity"" when casting Resonance Skill."
14.0,2,0.5,Clarity; Liberation,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_1073_Content,"Nhận 2 tầng ""Clarity"" khi sử dụng Resonance Liberation.","Gain 2 stacks of ""Clarity"" when casting Resonance Liberation."
14.0,2,0.5,Clarity; Liberation,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_1074_Content,"Nhận 2 tầng ""Clarity"" khi sử dụng Resonance Liberation.","Gain 2 stacks of ""Clarity"" when casting Resonance Liberation."
14.0,2,0.5,Annoyance; Skill,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_1083_Content,"Nhận ""Annoyance"" khi Resonance Skill trúng mục tiêu.","Gain ""Annoyance"" when Resonance Skill hits a target."
14.0,2,0.5,Annoyance; Skill,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_1084_Content,"Nhận ""Annoyance"" khi Resonance Skill trúng mục tiêu.","Gain ""Annoyance"" when Resonance Skill hits a target."
14.0,2,0.5,Liberation; Points,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_1107_Content,"Nhận ""Points Phán Xét"" khi Resonance Liberation trúng mục tiêu.","Gain ""Judgment Points"" when Resonance Liberation hits a target."
14.0,2,0.5,Liberation; Points,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_1108_Content,"Nhận ""Points Phán Xét"" khi Resonance Liberation trúng mục tiêu.","Gain ""Judgment Points"" when Resonance Liberation hits a target."
14.0,2,0.5,Skill; Umbra,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_1125_Content,"Nhận ""Umbra"" khi sử dụng Resonance Skill.","Gain ""Umbra"" when casting Resonance Skill."
14.0,2,0.5,Skill; Umbra,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_1126_Content,"Nhận ""Umbra"" khi sử dụng Resonance Skill.","Gain ""Umbra"" when casting Resonance Skill."
14.0,2,0.5,Skill; Umbra,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_1139_Content,"Nhận ""Umbra"" khi sử dụng Resonance Skill.","Gain ""Umbra"" when casting Resonance Skill."
14.0,2,0.5,Skill; Umbra,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_1140_Content,"Nhận ""Umbra"" khi sử dụng Resonance Skill.","Gain ""Umbra"" when casting Resonance Skill."
14.0,2,0.2,Attack; Normal,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0018.json,GuideFocusNew_1191_Content,"Khi đạt 4 Điềm Cát, giữ Normal Attack để thi triển <color=#8c7e51>Thơ Tinh Hoa</color>, gây <color=Ice>Glacio DMG</color> và phục hồi HP cho tất cả thành viên đội gần đó.","At four Auspices, hold Normal Attack to cast <color=#8c7e51>Poetic Essence</color>, dealing <color=Ice>Glacio DMG</color> and restoring HP for all nearby party members."
14.0,2,0.5,Brant; Energy,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0019.json,GuideFocusNew_1232_Content,"Khi Concerto Energy đầy đủ, Brant có thể được đưa vào trận và dùng móc câu tấn công mục tiêu.","With full Concerto Energy, Brant can be switched onto the field, swinging with his grapple to strike the target."
14.0,2,0.5,Blessing; buff,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_21163_Content,Chủ động sử dụng Blessing trong Giai Đoạn để nhận buff tương ứng.,Actively use the Blessing during the Stage to obtain the corresponding buff.
14.0,2,0.5,Blessing; buff,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_21164_Content,Chủ động sử dụng Blessing trong Giai Đoạn để nhận buff tương ứng.,Actively use the Blessing during the Stage to obtain the corresponding buff.
14.0,2,0.5,Blessing; buff,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0021.json,GuideFocusNew_21165_Content,Chủ động sử dụng Blessing trong Giai Đoạn để nhận buff tương ứng.,Actively use the Blessing during the Stage to obtain the corresponding buff.
14.0,2,0.5,Active; Skill,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21729_Content,Lãnh Địa của bạn có Active Skill có thể triển khai Echoes.,Your Domain has an Active Skill that can deploy Echoes.
14.0,2,0.5,Active; Skill,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21730_Content,Lãnh Địa của bạn có Active Skill có thể triển khai Echoes.,Your Domain has an Active Skill that can deploy Echoes.
14.0,2,0.5,Active; Skill,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21731_Content,Lãnh Địa của bạn có Active Skill có thể triển khai Echoes.,Your Domain has an Active Skill that can deploy Echoes.
14.0,2,0.5,Active; Skill,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21744_Content,Active Skill của Domain sẽ được đặt lại khi bắt đầu mỗi vòng.,The Domain's Active Skill resets at the start of each round.
14.0,2,0.5,Active; Skill,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21745_Content,Active Skill của Domain sẽ được đặt lại khi bắt đầu mỗi vòng.,The Domain's Active Skill resets at the start of each round.
14.0,2,0.5,Active; Skill,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0022.json,GuideFocusNew_21746_Content,Active Skill của Domain sẽ được đặt lại khi bắt đầu mỗi vòng.,The Domain's Active Skill resets at the start of each round.
14.0,2,0.5,Level; Vibe,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0023.json,GuideFocusNew_22155_Content,"Vibe Level đã tăng. {Cus:Ipt,Touch=Touch PC=click Gamepad=press} vào đây để xem nội dung đã mở khóa","Vibe Level increased. {Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to view the unlocked content"
14.0,2,0.5,Level; Vibe,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0023.json,GuideFocusNew_22156_Content,"Vibe Level đã tăng. {Cus:Ipt,Touch=Touch PC=click Gamepad=press} vào đây để xem nội dung đã mở khóa","Vibe Level increased. {Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to view the unlocked content"
14.0,2,0.5,Level; Vibe,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0023.json,GuideFocusNew_22157_Content,"Vibe Level đã tăng. {Cus:Ipt,Touch=Touch PC=click Gamepad=press} vào đây để xem nội dung đã mở khóa","Vibe Level increased. {Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to view the unlocked content"
14.0,2,0.5,Mechascout; View,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0023.json,GuideFocusNew_22420_Content,{0} View chi tiết Bài thi và tiến độ sửa chữa Mechascout tại đây,{0} View Exam details and Mechascout repair progress here
13.73,3,0.273,buff; Trial,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0024.json,InstanceDungeon_30000_Tips,"Sau khi bị hạ gục trong Trial Tai Họa, người thách đấu có thể tiêu hao 3 Mức Căng Thẳng để hồi sinh. Điều này cũng sẽ mang lại buff tương ứng.
Lưu ý rằng việc tiêu hao Mức Căng Thẳng sẽ ảnh hưởng đến việc hoàn thành và kết quả cuối cùng của Mục Tiêu Trial.","After being downed in a Disaster Trial, the challenger can consume 3 Stress Levels to revive. This also gives a corresponding buff. 
Please note that consuming Stress Levels will affect the completion and final result of Challenge Goals."
13.54,2,0.154,Cooldown; Skill,ui,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0013.json,InstanceDungeon_8519_MonsterTips,"Trong thử thách này: 
<color=Highlight>Resonance Skill</color> của Roccia không có Cooldown.
Chi phí STA khi bay được giảm.

Hiệu ứng chính: <color=Highlight>Đánh Đâm và Đòn Lao Dốc</color> triệu hồi Xoáy Nham gây Havoc DMG.","In this challenge: 
<color=Highlight>Roccia's</color> Resonance Skill has no cooldown.
Flight STA cost is reduced.

Key Buff: <color=Highlight>Dash and Plunge Attack</color> summon a Cyclone that deals Havoc DMG."
13.29,3,0.429,Devorsonidum; Disorder; ruptura,ui,mistral_translate_work\split_by_prompt\json\ui\lang_detection\lang_detection__ui__part_0001.json,15,"Tên nhị thức ""Devorsonidum ruptura"", thuộc chi Disorder. Ngoại hình giống con người, có ham muốn tấn công mạnh mẽ và mức độ nguy hiểm nhất định.","Binomial name ""Devorsonidum ruptura"", a member of the genus Disorder. Its appearance resembles that of a human, with a strong desire to attack and a certain degree of danger."
